#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
1079.9;0;63;1;3;0/1079.9;0/451.98,1/439.94,2/475.42;0/1079.9;0/1079.9,1/1079.9,2/1079.9;0/0;0/11,1/9,2/14;0/0;0/13,1/13,2/16;0/0;0/2,1/2,2/2;0/0;0/19,1/22,2/22;0/0;0/131,1/134,2/126
1139.97;0;67;1;3;0/1139.97;0/483.06,1/456.88,2/515.77;0/1139.97;0/1139.97,1/1139.97,2/1139.97;0/0;0/12,1/8,2/14;0/0;0/16,1/12,2/16;0/0;0/2,1/2,2/2;0/0;0/20,1/23,2/24;0/0;0/137,1/143,2/131
1199.99;0;70;1;3;0/1199.99;0/510.53,1/473.65,2/553.26;0/1199.99;0/1199.99,1/1199.99,2/1199.99;0/0;0/11,1/11,2/12;0/0;0/12,1/13,2/15;0/0;0/2,1/2,2/2;0/0;0/21,1/24,2/25;0/0;0/144,1/151,2/136
1259.63;0;74;1;3;0/1259.63;0/547.01,1/514.04,2/587.21;0/1259.63;0/1259.63,1/1259.63,2/1259.63;0/0;0/10,1/8,2/14;0/0;0/13,1/13,2/16;0/0;0/2,1/2,2/2;0/0;0/23,1/25,2/26;0/0;0/149,1/155,2/141
1319.6;0;77;1;3;0/1319.6;0/553.37,1/540.75,2/630.45;0/1319.6;0/1319.6,1/1319.6,2/1319.6;0/0;0/10,1/12,2/12;0/0;0/13,1/16,2/15;0/0;0/2,1/2,2/2;0/0;0/23,1/27,2/27;0/0;0/161,1/162,2/144
1379.83;0;80;1;3;0/1379.83;0/560.94,1/577.57,2/685.85;0/1379.83;0/1379.83,1/1379.83,2/1379.83;0/0;0/13,1/8,2/12;0/0;0/14,1/11,2/16;0/0;0/2,1/2,2/2;0/0;0/24,1/28,2/28;0/0;0/171,1/167,2/145
1439.85;0;85;1;3;0/1439.85;0/615.83,1/600.7,2/721.91;0/1439.85;0/1439.85,1/1439.85,2/1439.85;0/0;0/13,1/8,2/14;0/0;0/14,1/10,2/16;0/0;0/2,1/2,2/2;0/0;0/26,1/29,2/30;0/0;0/173,1/175,2/150
1499.95;0;89;1;3;0/1499.95;0/647.69,1/624.95,2/762.94;0/1499.95;0/1499.95,1/1499.95,2/1499.95;0/0;0/13,1/9,2/16;0/0;0/15,1/13,2/18;0/0;0/2,1/2,2/2;0/0;0/27,1/30,2/32;0/0;0/178,1/182,2/154
1559.99;0;93;1;3;0/1559.99;0/693.17,1/654.56,2/813.18;0/1559.99;0/1559.99,1/1559.99,2/1559.99;0/0;0/10,1/8,2/16;0/0;0/14,1/12,2/18;0/0;0/2,1/2,2/2;0/0;0/28,1/32,2/33;0/0;0/181,1/189,2/156
1619.98;0;97;1;3;0/1619.98;0/719.86,1/678.11,2/863.76;0/1619.98;0/1619.98,1/1619.98,2/1619.98;0/0;0/16,1/10,2/15;0/0;0/16,1/14,2/19;0/0;0/2,1/2,2/2;0/0;0/30,1/33,2/34;0/0;0/188,1/196,2/158
1679.96;0;101;1;3;0/1679.96;0/779.22,1/709.87,2/894.36;0/1679.96;0/1679.96,1/1679.96,2/1679.96;0/0;0/14,1/8,2/15;0/0;0/15,1/12,2/17;0/0;0/2,1/2,2/2;0/0;0/31,1/34,2/36;0/0;0/189,1/202,2/164
1739.9;0;105;1;3;0/1739.9;0/824.6,1/745.24,2/940.45;0/1739.9;0/1739.9,1/1739.9,2/1739.9;0/0;0/13,1/11,2/16;0/0;0/17,1/16,2/18;0/0;0/2,1/2,2/2;0/0;0/32,1/35,2/38;0/0;0/192,1/207,2/167
1799.97;0;108;1;3;0/1799.97;0/857.08,1/756.08,2/990.44;0/1799.97;0/1799.97,1/1799.97,2/1799.97;0/0;0/12,1/11,2/16;0/0;0/14,1/14,2/18;0/0;0/2,1/2,2/2;0/0;0/33,1/36,2/39;0/0;0/197,1/218,2/169
