#TimeStamp;TripTime;Type
26;10;O
31;11;O
48;17;O
56;21;O
64;12;O
74;23;O
86;21;O
102;14;O
136;27;O
141;14;O
157;15;O
170;19;O
171;14;O
212;19;O
214;18;O
230;19;O
259;21;O
262;27;O
286;15;O
286;15;O
298;23;O
335;17;O
347;16;O
349;13;O
374;18;O
375;16;O
394;21;O
423;18;O
432;25;O
473;19;O
504;15;O
505;25;O
507;29;O
512;40;O
517;14;O
566;18;O
596;13;O
606;11;O
612;25;O
648;13;O
658;25;O
662;11;O
688;21;O
721;14;O
732;22;O
745;15;O
747;13;O
768;21;O
787;22;O
794;14;O
821;16;O
828;29;O
851;23;O
868;27;O
896;31;O
898;29;O
908;12;O
913;16;O
925;16;O
957;21;O
979;20;O
986;23;O
1002;16;O
1005;16;O
1029;15;O
1052;12;O
1091;15;O
1106;7;O
1113;10;O
1131;21;O
1150;26;O
1158;24;O
1179;17;O
1186;15;O
1209;13;O
1240;40;O
1242;12;O
1267;15;O
1271;21;O
1275;30;O
1298;22;O
1321;22;O
1369;25;O
1376;32;O
1393;23;O
1399;15;O
1406;16;O
1431;14;O
1435;19;O
1455;16;O
1470;13;O
1474;27;O
1505;17;O
1506;26;O
1531;33;O
1535;17;O
1571;27;O
1571;33;O
1589;27;O
1593;25;O
1616;23;O
1627;7;O
1642;18;O
1671;24;O
1673;20;O
1704;15;O
1705;13;O
1720;66;O
1738;23;O
1747;29;O
1773;19;O
1776;30;O
