#TimeStamp;TripTime;Type
32;16;O
36;12;O
47;31;O
63;17;O
67;18;O
70;30;O
89;15;O
98;16;O
157;21;O
215;20;O
217;25;O
221;16;O
256;19;O
309;18;O
336;20;O
338;21;O
344;14;O
434;18;O
441;14;O
460;20;O
488;22;O
490;29;O
552;18;O
594;20;O
601;16;O
610;22;O
615;29;O
630;8;O
651;15;O
702;22;O
731;20;O
739;12;O
750;13;O
761;19;O
837;24;O
852;18;O
872;20;O
891;23;O
938;20;O
945;7;O
956;14;O
979;28;O
1000;30;O
1001;24;O
1020;22;O
1025;16;O
1074;11;O
1086;22;O
1114;17;O
1120;25;O
1136;17;O
1170;21;O
1175;14;O
1179;25;O
1184;23;O
1197;10;O
1214;17;O
1243;24;O
1247;18;O
1251;18;O
1277;22;O
1298;17;O
1322;24;O
1326;21;O
1348;9;O
1348;28;O
1370;19;O
1377;12;O
1416;20;O
1420;21;O
1459;27;O
1475;26;O
1480;31;O
1488;28;O
1502;24;O
1502;27;O
1532;15;O
1568;19;O
1568;19;O
1600;31;O
1605;16;O
1634;24;O
1637;27;O
1645;39;O
1670;16;O
1688;14;O
1688;22;O
1710;14;O
1730;29;O
1733;25;O
1783;29;O
1789;54;O
