#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/6,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
59.66;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
119.7;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
179.69;1;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
239.99;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
300;0;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
359.95;0;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
419.98;1;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
479.85;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
539.97;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
599.63;0;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/3,Rest/0
659.93;1;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
719.92;0;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
779.88;1;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
839.86;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
899.98;2;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
959.69;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1019.6;2;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
1079.85;2;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
1139.98;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1199.59;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
1259.97;1;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
1319.98;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
1379.97;1;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
1439.91;1;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
1499.61;0;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
1559.81;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1619.89;1;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
1679.8;0;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/3,Rest/0
1739.91;0;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/2,Rest/0
1799.89;1;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
