#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;0.6;100;0;0;0;0;0;0;0;0;0
599.63;0.42;100;0;0;0;0;0;0;0;0;0
1199.78;0.26;100;0;0;0;0;0;0;0;0;0
1799.92;0.12;100;0;0;0;0;0;0;0;0;0
