#TimeStamp;DistanceTraveled
59.73;186.38
119.92;138.49
179.79;124.6
239.9;152.96
299.81;173.1
359.76;140.82
419.99;170.65
479.93;148.97
539.91;153.3
599.85;150.36
659.99;212.09
719.9;151.81
779.95;194.59
839.88;156.37
899.87;139.98
959.79;131.21
1019.72;148.53
1079.97;158.31
1139.64;177.64
1199.98;175.84
1259.93;189.01
1319.93;168.53
1379.89;188.92
1439.96;196.64
1499.93;177.07
1559.76;160.82
1619.72;146.63
1679.86;201.79
1739.68;184.91
1799.77;191.01
