#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;147.13;0.03;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.73;145.09;0.74;PP/0.02,TA/0.64,IS/0,PS/0.29,RB/0,OB/0.02,RP/0
119.97;144.25;1.32;PP/0.02,TA/1.17,IS/0,PS/0.75,RB/0,OB/0.02,RP/0
179.98;144.23;1.48;PP/0.03,TA/1.29,IS/0,PS/0.78,RB/0,OB/0.02,RP/0
239.72;143.83;1.66;PP/0.05,TA/1.4,IS/0,PS/0.82,RB/0,OB/0.03,RP/0
299.98;143.53;1.83;PP/0.06,TA/1.51,IS/0,PS/0.85,RB/0,OB/0.04,RP/0
359.95;140.6;2.07;PP/0.07,TA/1.68,IS/0,PS/0.86,RB/0,OB/0.05,RP/0
419.96;140.39;2.16;PP/0.08,TA/1.73,IS/0,PS/0.89,RB/0,OB/0.06,RP/0
479.85;139.63;2.29;PP/0.08,TA/1.8,IS/0,PS/0.91,RB/0,OB/0.06,RP/0
539.99;139.63;2.4;PP/0.1,TA/1.85,IS/0,PS/0.93,RB/0,OB/0.07,RP/0
599.59;139.47;2.54;PP/0.11,TA/1.92,IS/0,PS/0.96,RB/0,OB/0.08,RP/0
660;139.48;2.69;PP/0.12,TA/2.02,IS/0,PS/0.99,RB/0,OB/0.09,RP/0
719.77;139.49;2.84;PP/0.13,TA/2.11,IS/0,PS/1.01,RB/0,OB/0.1,RP/0
779.91;139.55;2.93;PP/0.14,TA/2.15,IS/0,PS/1.02,RB/0,OB/0.1,RP/0
839.89;139.55;3.05;PP/0.15,TA/2.22,IS/0,PS/1.03,RB/0,OB/0.11,RP/0
899.86;139.79;3.17;PP/0.16,TA/2.28,IS/0,PS/1.05,RB/0,OB/0.11,RP/0
959.88;139.79;3.26;PP/0.16,TA/2.32,IS/0,PS/1.07,RB/0,OB/0.12,RP/0
1019.77;137.5;3.39;PP/0.21,TA/2.37,IS/0,PS/1.08,RB/0,OB/0.13,RP/0
1079.99;113.77;3.5;PP/0.22,TA/2.43,IS/0,PS/1.1,RB/0,OB/0.13,RP/0
1139.94;95.2;3.61;PP/0.23,TA/2.49,IS/0,PS/1.12,RB/0,OB/0.14,RP/0
1199.9;79.28;3.74;PP/0.24,TA/2.55,IS/0,PS/1.14,RB/0,OB/0.15,RP/0
1259.68;78.47;3.89;PP/0.25,TA/2.65,IS/0,PS/1.16,RB/0,OB/0.15,RP/0
1319.87;79.07;3.98;PP/0.26,TA/2.7,IS/0,PS/1.18,RB/0,OB/0.16,RP/0
1379.76;78.83;4.09;PP/0.28,TA/2.75,IS/0,PS/1.19,RB/0,OB/0.17,RP/0
1439.96;78.54;4.23;PP/0.29,TA/2.84,IS/0,PS/1.21,RB/0,OB/0.17,RP/0
1499.97;78.54;4.33;PP/0.3,TA/2.89,IS/0,PS/1.24,RB/0,OB/0.18,RP/0
1559.97;79.3;4.41;PP/0.31,TA/2.91,IS/0,PS/1.25,RB/0,OB/0.19,RP/0
1619.73;79.21;4.51;PP/0.32,TA/2.95,IS/0,PS/1.27,RB/0,OB/0.19,RP/0
1679.98;79.82;4.61;PP/0.33,TA/3,IS/0,PS/1.28,RB/0,OB/0.2,RP/0
1739.89;80.9;4.72;PP/0.36,TA/3.04,IS/0,PS/1.3,RB/0,OB/0.2,RP/0
1799.76;80.39;4.81;PP/0.37,TA/3.07,IS/0,PS/1.31,RB/0,OB/0.21,RP/0
