#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;0.6;100;0;0;0;0;0;0;0;0;0
599.98;0.45;100;0;0;0;0;0;0;0;0;0
1200;0.31;100;0;0;0;0;0;0;0;0;0
1799.95;0.17;100;0;0;0;0;0;0;0;0;0
