Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;18.50;0;0;0;0;0;0;0;0;1200;1200
OutputStation0;55.50;3.50;114;78;23;49.89518978429894;259.67949721129435;10.044444444444444;63.69166666666672;4.956521739130435;79.89748201769142;1200
OutputStation1;55.50;9.50;113;77;25;46.51193881129123;237.3761765114432;10.04444444444444;63.47177484392421;4.52;88.40889608180785;1200
OutputStation2;55.50;15.50;113;75;27;43.072918603348135;335.6562745470043;10.155555555555559;63.13815294342987;4.185185185185185;91.79986305105422;1200
OutputStation3;0.50;6.50;113;78;26;45.54542845703082;298.19840876183383;11.95555555555552;63.057965360603816;4.346153846153846;88.74128430809381;1200
OutputStation4;0.50;12.50;116;74;25;48.5329717130492;232.5219635704385;11.11481241717388;63.38046895706486;4.64;61.45549053582913;1200
