#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness
46.1;2;46.1;46.1;-9708.42
50.3;2;50.3;50.3;-9768.66
52.22;0;52.22;52.22;-8847.63
54.84;2;54.84;54.84;-9771.36
56.39;0;56.39;56.39;-8962.83
59.14;2;59.14;12.81;-9784.37
60.72;0;60.72;60.72;-9240.74
63.35;2;63.35;17.01;-8769.28
63.97;1;63.97;63.97;-9415.46
65.01;0;65.01;65.01;-9274.31
67.77;2;67.77;17.09;-10404.34
67.93;1;67.93;15.67;-10105.32
69.65;0;69.65;18.97;-10304.23
71.86;2;19.6;16.97;-11255.54
72.17;1;72.17;8.13;-10256.09
74.06;0;74.06;21.8;-10415.95
75.84;2;75.84;16.54;-11335.25
76.64;1;8.71;8.51;-10130.75
78.1;0;78.1;21.42;-10460.36
80.64;1;80.64;8.29;-10285.62
82.52;0;27.64;21.42;-10550.05
85.19;1;85.19;8.43;-10445.4
89.14;1;89.14;8.34;-10555.78
90.44;0;90.44;25.14;-10959.22
91.1;2;91.1;91.1;-9595.14
93.14;1;93.14;7.91;-10607.79
94.9;0;94.9;25.18;-11656.64
95.1;2;95.1;95.1;-9709.98
97.15;1;11.92;7.85;-10601.13
99.36;0;99.36;25.23;-11682.78
101.37;1;101.37;8.02;-10715.3
105.46;1;105.46;8.06;-10842.93
107.42;0;31.25;29.25;-9959.3
107.42;2;107.42;35.29;-8861.08
109.89;1;109.89;8.46;-11451.26
114.33;1;14.93;8.83;-11773.24
115.47;2;115.47;26.16;-9910.33
118.49;1;118.49;8.55;-11954.78
118.54;0;118.54;118.54;-9225.27
120.04;2;120.04;28.7;-9936.32
122.6;0;122.6;122.6;-9267.25
124.02;2;124.02;28.63;-10050.3
125.54;1;125.54;125.54;-9333.25
126.6;0;61.3;35.92;-8667.52
128.16;2;128.16;20.7;-10198.66
129.61;1;129.61;129.61;-9504.42
132.63;2;132.63;16.74;-10372.86
133.72;1;133.72;15.18;-10272.36
136.76;2;136.76;16.67;-10944.4
138.61;0;138.61;31.15;-10153.79
141.04;2;141.04;16.91;-11143.92
142.72;0;142.72;32.78;-10299.89
145.32;2;21.18;16.76;-9607.74
146.84;0;146.84;28.26;-10524.44
150.04;2;150.04;17.28;-11562.04
150.97;0;98.71;28.3;-10694.24
155.18;0;155.18;28.47;-10868.55
159.35;0;159.35;20.59;-10889.06
163.8;0;163.8;20.99;-11085.38
164.98;2;164.98;164.98;-9551.11
167.6;0;167.6;20.71;-11203.66
176.81;2;115.71;100.64;-8966.26
185.04;2;185.04;43.81;-10172.83
192.32;1;192.32;66.74;-10318.13
193;2;193;42.91;-10898.48
196.67;1;196.67;196.67;-9466.31
197.05;2;197.05;33.21;-9806.8
198.96;0;198.96;99.56;-9898.94
200.84;1;200.84;8.35;-9872.25
201.09;2;201.09;35.96;-9915.39
204.63;1;204.63;12.13;-9820.31
205.05;2;205.05;27.88;-10223.6
209.32;1;209.32;12.41;-10146.77
209.39;2;209.39;24.18;-10319.74
213.08;1;213.08;12.12;-10169.05
213.44;2;213.44;20.18;-10339.99
217.48;2;217.48;20.18;-10520.95
221.47;1;20.51;16.43;-9998.25
221.52;2;221.52;20.17;-10867.44
225.54;1;225.54;16.14;-11099.92
225.58;2;225.58;20.19;-10916.4
229.56;1;229.56;16.12;-11408.42
229.63;2;229.63;20.19;-11957.86
234.05;2;234.05;20.56;-12188.28
245.82;2;245.82;177.89;-10105.33
248.97;1;116.21;115.21;-8866.69
249.51;2;249.51;103.86;-10532.58
253.93;2;253.93;32.35;-10006.98
255.15;0;255.15;255.15;-8838.71
259.15;0;116.35;60.15;-8980.12
260.82;1;260.82;35.24;-10588.68
263.2;0;263.2;103.8;-10538.64
267.66;0;21.8;13.69;-10839.1
273.13;1;273.13;27.27;-9054.03
273.94;2;72.59;28.09;-12029.8
277.17;1;51.55;28.15;-9343.72
278.78;0;114.94;110.89;-10469.17
283.05;0;283.05;119.2;-10551.53
285.26;1;39.4;24.15;-9379.4
286.1;2;11.97;11.93;-9666.82
287.14;0;287.14;287.14;-8931.47
289.3;1;67.73;16.13;-9606.69
293.72;1;216.97;16.13;-10273.26
297.48;1;297.48;11.84;-10351.68
301.77;1;229.42;12.09;-10700.46
302.89;0;302.89;39.32;-10462.01
305.77;1;255.09;12;-11218.22
306.01;2;196.07;80.39;-11807.76
309.61;1;309.61;11.73;-11655.17
311.19;0;230.39;36.6;-9915.85
313.82;1;267.48;11.89;-12145.56
314.34;2;314.34;314.34;-9523.88
315.27;0;315.27;36.15;-10280.75
319.27;0;319.27;36.1;-10329.41
322.85;2;322.85;48.72;-9906.08
323.36;0;323.36;36.14;-10556.78
327.2;2;235.85;25.28;-10141.07
327.36;0;268.05;24.06;-12909.11
329.04;1;329.04;329.04;-9075.03
331.08;2;331.08;24.86;-10412.73
358;0;358;202.65;-10196.52
369.61;2;214.25;119.7;-11315.29
370.46;0;370.46;275.36;-9572.89
374.73;0;374.73;59.34;-9936.29
378.08;2;378.08;378.08;-9452.43
378.64;0;119.12;59.21;-12755.09
388.19;1;388.19;388.19;-9030.33
395.08;0;395.08;37;-9932
396.22;1;290.72;82.17;-9636.4
398.65;2;398.65;67.29;-10742.5
399.32;0;399.32;41.24;-9605.71
400.4;1;400.4;400.4;-9285.04
402.56;2;252.47;32.76;-9229.69
403.86;0;403.86;33.36;-11632.7
406.84;2;332.71;37.03;-9167.55
408.3;0;408.3;33.37;-11635.54
408.77;1;408.77;20.2;-9984.66
410.81;2;338.68;32.59;-9892.35
412.46;0;342.74;33.47;-12028.35
412.77;1;412.77;17.61;-10017.69
414.95;2;87.64;16.26;-9991.2
416.93;0;416.93;21.77;-12205.62
416.97;1;416.97;20.56;-10738.81
419.02;2;255.17;16.21;-10613.79
423.06;2;135.84;16.18;-10842.56
427.5;2;242.29;16.55;-11031.52
431.61;2;431.61;16.62;-11132.3
435.66;0;435.66;167.67;-9346.07
435.66;2;222.22;16.6;-11360.01
439.72;0;292.83;112.19;-9527.77
439.72;2;44.56;16.61;-11381.72
443.79;0;39.88;35.44;-11583.49
443.79;2;397.45;16.24;-12225.39
454.38;2;454.38;127.06;-10273.6
458.54;2;139.1;135.64;-10152.23
459.02;1;459.02;50.21;-9563.19
466.5;2;55.54;30.77;-9778.21
474.8;2;265.4;30.96;-9919.13
479.15;2;253.57;24.48;-10499.15
482.89;2;65.92;28.21;-10177.48
487.15;2;358.6;28.43;-10874.1
491.19;2;121.39;24.43;-10984.85
495.15;2;281.67;20.31;-11293.17
496.81;0;496.81;92.9;-9593.73
499.4;2;209.72;20.14;-11630.67
500.03;1;500.03;87.08;-9807.59
503.43;2;132.93;20.12;-11860.65
504.46;1;270.37;175.12;-8431.83
505.06;0;96.72;92.3;-9107.83
507.53;2;10.42;10.14;-10991.9
509.05;1;393.17;49.99;-9507.08
509.56;0;113.15;18.17;-9796.44
513.16;1;85.62;16.06;-9565.93
513.52;0;90.41;16.41;-11557.73
517.64;1;202.25;17.42;-9834.38
517.82;0;20.72;12.43;-11163.22
521.33;1;521.33;16.69;-9933.51
522.08;0;8.57;8.43;-11125.85
525.9;1;25.68;16.8;-10245.32
526.41;2;276.51;272.44;-9485.8
530.38;1;236.62;16.87;-10381.6
530.43;0;12.36;12.16;-10095.45
530.47;2;530.47;90.7;-9666.74
