#TimeStamp;TripTime;Type
32;8;O
40;23;O
51;36;O
57;16;O
63;14;O
64;13;O
132;20;O
134;14;O
156;16;O
165;18;O
177;14;O
225;17;O
229;19;O
245;16;O
261;26;O
287;31;O
298;24;O
313;22;O
319;13;O
340;24;O
367;13;O
374;14;O
383;26;O
400;13;O
422;29;O
452;23;O
457;20;O
466;20;O
494;25;O
514;27;O
518;22;O
543;25;O
563;16;O
577;24;O
613;17;O
619;22;O
655;28;O
659;30;O
670;22;O
696;16;O
708;15;O
718;17;O
735;15;O
783;17;O
791;20;O
800;21;O
800;15;O
830;17;O
845;10;O
865;23;O
895;6;O
896;21;O
902;27;O
932;7;O
953;7;O
966;19;O
966;23;O
998;12;O
1004;21;O
1016;16;O
1040;14;O
1072;24;O
1079;32;O
1087;21;O
1118;25;O
1119;21;O
1134;23;O
1167;21;O
1191;22;O
1196;31;O
1205;24;O
1240;31;O
1245;7;O
1268;20;O
1268;21;O
1298;19;O
1298;23;O
1334;17;O
1344;20;O
1375;15;O
1377;19;O
1388;29;O
1394;13;O
1420;22;O
1431;15;O
1432;25;O
1478;17;O
1504;13;O
1524;27;O
1533;23;O
1548;21;O
1593;12;O
1597;15;O
1605;23;O
1635;30;O
1639;33;O
1643;14;O
1664;17;O
1690;19;O
1701;27;O
1730;13;O
1731;27;O
1741;18;O
1756;25;O
1774;16;O
1790;23;O
