#TimeStamp;TripTime;Type
38;22;O
47;17;O
49;28;O
59;33;O
60;19;O
74;22;O
112;21;O
112;15;O
135;13;O
141;21;O
152;24;O
175;20;O
204;14;O
213;13;O
236;17;O
247;16;O
256;30;O
272;21;O
284;21;O
316;13;O
339;23;O
346;18;O
349;20;O
386;21;O
389;25;O
394;20;O
410;16;O
445;18;O
474;27;O
492;26;O
500;21;O
505;27;O
543;76;O
582;25;O
583;22;O
596;20;O
605;24;O
623;21;O
691;18;O
700;33;O
700;17;O
710;21;O
718;21;O
733;24;O
784;23;O
784;15;O
809;7;O
810;15;O
820;22;O
843;23;O
858;9;O
865;20;O
891;12;O
916;19;O
935;14;O
939;26;O
943;12;O
962;23;O
974;13;O
1000;24;O
1015;20;O
1018;21;O
1022;19;O
1048;24;O
1083;29;O
1087;26;O
1098;21;O
1120;26;O
1136;18;O
1158;35;O
1188;21;O
1207;20;O
1215;17;O
1268;17;O
1272;18;O
1274;30;O
1297;7;O
1322;17;O
1362;28;O
1371;35;O
1411;15;O
1413;43;O
1414;18;O
1431;21;O
1454;31;O
1478;24;O
1494;23;O
1517;29;O
1541;15;O
1542;19;O
1563;17;O
1580;14;O
1583;19;O
1593;27;O
1624;21;O
1652;18;O
1670;18;O
1672;14;O
1672;27;O
1684;31;O
1728;14;O
1735;24;O
1735;37;O
1773;20;O
1778;15;O
1786;12;O
