#TimeStamp;TripTime;Type
18;6;O
24;13;O
33;11;O
36;15;O
61;23;O
65;30;O
70;24;O
73;23;O
87;24;O
95;32;O
134;31;O
138;27;O
152;21;O
182;16;O
185;28;O
247;6;O
250;21;O
320;22;O
324;23;O
355;23;O
378;23;O
406;21;O
439;27;O
450;19;O
463;25;O
468;23;O
528;22;O
541;18;O
549;24;O
551;27;O
571;15;O
592;17;O
630;15;O
630;17;O
666;16;O
686;12;O
755;15;O
788;19;O
792;16;O
823;21;O
829;18;O
849;16;O
923;20;O
929;22;O
988;28;O
993;20;O
993;21;O
1023;29;O
1041;26;O
1060;20;O
1091;16;O
1189;32;O
1192;17;O
1210;24;O
1239;28;O
1241;19;O
1278;17;O
1296;18;O
1305;18;O
1317;20;O
1338;5;O
1349;24;O
1373;14;O
1439;20;O
1443;12;O
1446;16;O
1476;17;O
1499;18;O
1511;25;O
1576;14;O
1611;20;O
1613;15;O
1618;25;O
1636;13;O
1670;21;O
1676;19;O
1683;21;O
1718;20;O
1738;16;O
1768;18;O
1773;22;O
1790;17;O
1797;16;O
