#TimeStamp;TripTime;Type
37;10;O
38;13;O
40;12;O
52;28;O
62;20;O
82;34;O
109;17;O
130;15;O
159;33;O
165;26;O
179;21;O
191;19;O
198;23;O
209;16;O
263;17;O
266;19;O
293;20;O
303;14;O
307;26;O
336;21;O
337;25;O
365;29;O
379;21;O
387;23;O
398;39;O
430;27;O
448;7;O
466;13;O
494;20;O
511;7;O
522;17;O
535;25;O
561;20;O
589;30;O
615;24;O
625;13;O
629;21;O
650;21;O
651;34;O
707;12;O
718;24;O
760;18;O
771;24;O
774;14;O
785;25;O
798;20;O
800;24;O
884;21;O
893;13;O
895;33;O
904;19;O
910;39;O
915;12;O
957;20;O
963;25;O
990;17;O
1019;25;O
1021;27;O
1029;22;O
1037;13;O
1040;19;O
1089;19;O
1116;23;O
1119;7;O
1144;16;O
1159;32;O
1181;15;O
1189;20;O
1196;25;O
1225;8;O
1230;25;O
1269;24;O
1280;12;O
1282;33;O
1300;36;O
1306;22;O
1308;21;O
1361;14;O
1388;14;O
1398;38;O
1420;30;O
1432;26;O
1459;26;O
1476;20;O
1480;24;O
1501;24;O
1508;21;O
1531;38;O
1549;15;O
1565;24;O
1586;23;O
1625;20;O
1641;29;O
1645;11;O
1669;19;O
1673;15;O
1676;23;O
1722;21;O
1724;19;O
1745;17;O
1749;26;O
1756;15;O
1782;14;O
1784;18;O
