#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
1199.96;0;48;1;3;0/1199.96;0/359.87,1/353.44,2/290.7;0/1199.96;0/1199.96,1/1199.96,2/1199.96;0/0;0/8,1/10,2/6;0/0;0/12,1/13,2/11;0/0;0/2,1/2,2/2;0/0;0/17,1/17,2/14;0/0;0/219,1/222,2/237
1259.98;0;51;1;3;0/1259.98;0/397.45,1/365.08,2/328.42;0/1259.98;0/1259.98,1/1259.98,2/1259.98;0/0;0/9,1/12,2/8;0/0;0/13,1/15,2/15;0/0;0/2,1/2,2/2;0/0;0/18,1/18,2/15;0/0;0/225,1/234,2/243
1320;0;54;1;3;0/1320;0/437.3,1/409.84,2/351.92;0/1320;0/1320,1/1320,2/1320;0/0;0/10,1/12,2/9;0/0;0/13,1/17,2/14;0/0;0/2,1/2,2/2;0/0;0/19,1/19,2/16;0/0;0/230,1/238,2/253
1379.89;0;58;1;3;0/1379.89;0/478.11,1/446.46,2/385.53;0/1379.89;0/1379.89,1/1379.89,2/1379.89;0/0;0/14,1/10,2/8;0/0;0/14,1/13,2/13;0/0;0/2,1/2,2/2;0/0;0/21,1/20,2/17;0/0;0/235,1/244,2/259
1439.96;0;62;1;3;0/1439.96;0/538.18,1/491.37,2/424.15;0/1439.96;0/1439.96,1/1439.96,2/1439.96;0/0;0/10,1/11,2/15;0/0;0/14,1/14,2/18;0/0;0/2,1/2,2/2;0/0;0/21,1/22,2/19;0/0;0/235,1/248,2/265
1499.91;0;67;1;3;0/1499.91;0/563.84,1/532.02,2/464.68;0/1499.91;0/1499.91,1/1499.91,2/1499.91;0/0;0/10,1/10,2/11;0/0;0/13,1/13,2/15;0/0;0/2,1/2,2/2;0/0;0/23,1/24,2/20;0/0;0/244,1/253,2/270
1559.87;0;72;1;3;0/1559.87;0/597.29,1/575.13,2/501.41;0/1559.87;0/1559.87,1/1559.87,2/1559.87;0/0;0/14,1/8,2/9;0/0;0/14,1/13,2/13;0/0;0/2,1/2,2/2;0/0;0/25,1/26,2/21;0/0;0/251,1/258,2/276
1619.97;0;75;1;3;0/1619.97;0/651.54,1/602.74,2/542.92;0/1619.97;0/1619.97,1/1619.97,2/1619.97;0/0;0/11,1/12,2/6;0/0;0/14,1/14,2/17;0/0;0/2,1/2,2/2;0/0;0/26,1/27,2/22;0/0;0/253,1/266,2/281
1679.93;0;78;1;3;0/1679.93;0/679.01,1/647.49,2/596.28;0/1679.93;0/1679.93,1/1679.93,2/1679.93;0/0;0/13,1/12,2/6;0/0;0/14,1/14,2/17;0/0;0/2,1/2,2/2;0/0;0/27,1/28,2/23;0/0;0/261,1/270,2/283
1740;0;80;1;3;0/1740;0/739.08,1/696.24,2/604.42;0/1740;0/1740,1/1740,2/1740;0/0;0/13,1/11,2/11;0/0;0/14,1/14,2/17;0/0;0/2,1/2,2/2;0/0;0/27,1/29,2/24;0/0;0/261,1/273,2/297
1799.82;0;84;1;3;0/1799.82;0/791.45,1/744.49,2/629.94;0/1799.82;0/1799.82,1/1799.82,2/1799.82;0/0;0/13,1/10,2/9;0/0;0/16,1/13,2/14;0/0;0/2,1/2,2/2;0/0;0/29,1/30,2/25;0/0;0/263,1/276,2/306
