# SectorTime BundlesHandled
0 235.39185142730113
0.08333333333333333 244.94404912692383
0.16666666666666666 256.05931685018857
0.2480888888888889 268.11329133156937
0.2509222222222222 268.485268018426
0.2537055555555556 268.85332237953935
0.2564916666666667 269.2170863203096
0.2592833333333333 269.5766502258445
0.2620638888888889 269.93162843705045
0.26621944444444445 270.28248110634166
0.2690361111111111 270.28248110634166
0.2718277777777778 270.62939931921676
0.2746166666666667 270.9723975522854
0.2774027777777778 271.31153668091423
0.2801888888888889 271.64687622021324
0.28420555555555554 271.97850003259106
0.2870666666666667 272.63112117531216
0.28985555555555553 272.9522851520803
0.2926472222222222 273.2699632252615
0.2954361111111111 273.5842119230498
0.29822777775 273.5842119230498
0.30251944444444445 274.20247657638924
0.3053222222222222 274.5068485486749
0.3081138888888889 274.807999653529
0.31090277777777775 275.105980746753
0.31369444444444444 275.4008416191056
0.31648055555555554 275.4008416191056
0.32072222222222224 275.98133300997796
0.32350833333333334 276.26724560269724
0.32629166666666665 276.550235214386
0.32906944444444447 276.8303136582375
0.33185555555555557 277.10754398631815
0.3346388888888889 277.10754398631815
0.33881944444444445 277.6534591110846
0.34160833333333335 277.92250745376816
0.3444 278.1888832856874
0.3471888888888889 278.45261716866816
0.3499805555555556 278.71375723024875
0.35276944444444447 278.71375723024875
0.35711944444444443 279.22917284521975
0.3599 279.48326405293136
0.3626861111111111 279.73490027312886
0.365475 279.98411247860247
0.3682666666666667 280.2309442927422
0.37105 280.2309442927422
0.37525555555555556 280.71724813501135
0.37805555555555553 280.95714191518204
0.3808472222222222 281.1947875032512
0.3836361111111111 281.4302077931013
0.386425 281.66345100092303
0.3892055555555556 281.66345100092303
0.3932777777777778 282.1227482385885
0.3960666666666667 282.34940599131966
0.3988583333333333 282.5740106581727
0.4016472222222222 282.796573464418
0.4044388888888889 283.0171221276203
0.40721944444444447 283.0171221276203
0.41150555555555557 283.4518301047125
0.41430833333333333 283.66639267773616
0.41709722222222223 283.87906032534266
0.41988333333333333 284.08984187733233
0.4226638888888889 284.29875007113066
0.4254527777777778 284.29875007113066
0.42983333333333335 284.71169389355794
0.4326333333333333 284.91561873665364
0.435425 285.1177819917726
0.4382138888888889 285.3181984823493
0.44100555552777776 285.51689862049
0.44379444444444444 285.51689862049
0.4479388888888889 285.9090343335862
0.4508138888888889 286.10282631517
0.4536027777777778 286.29499071066886
0.4563888888888889 286.48553640102443
0.45918055555555554 286.6744875667746
0.46196944444444443 286.6744875667746
0.46600833333333336 287.04695873767156
0.4688 287.23099210446037
0.4715888888888889 287.4135107933333
0.4743805555555556 287.5945485535538
0.4771694444444444 287.77410468836706
0.4799611111111111 287.77410468836706
0.4842472222222222 288.1288111010298
0.4870611111111111 288.30420462655985
0.48985 288.4781856622254
0.49264166666666664 288.65077854130647
0.49543055555555554 288.82199250133027
0.4982083333333333 288.82199250133027
0.5022694444444444 289.6383113861003
0.50505 289.8041810400822
0.5078388888888888 289.9687446337966
0.5106166666666667 290.131999438805
0.5134 290.29397160652013
0.5161916666666667 290.29397160652013
0.5204583333333334 290.61430042557424
0.52335 290.7728835507873
0.5261277777777777 290.9302326018583
0.5289083333333333 291.08636176386256
0.5316972222222223 291.24129910020264
0.5344861111111111 291.24129910020264
0.5384611111111111 291.5470660145794
0.5413027777777778 291.6984063293314
0.5440916666666666 291.84860874698
0.5468833333333334 291.99769642456386
0.5496611111111112 292.14565428600537
0.5524416666666667 292.14565428600537
0.5565888888888889 292.2923762183619
0.5594666666666667 292.4379976083437
0.5622527777777778 292.58253747051305
0.5650444444444445 292.7260179426151
0.5678333333333333 292.86844388515584
0.5706222221944445 293.00983022227655
0.5747833333055555 293.2898256980943
0.577625 293.4285015119494
0.5804138888611111 293.5661763366698
0.5832055555555555 293.70286755458835
0.5859916666666667 294.06855388983007
0.5887805555555555 294.2031679907067
0.5927583333333334 294.4695201268938
0.5956388888888889 294.6014916276219
0.5984277777777778 294.73252720518565
0.6012166666666666 294.86263999699196
0.6040083333333334 294.86263999699196
0.6067916666666666 294.99156889046
0.6111222222222222 295.24750296487974
0.6139972222222222 295.37431873479113
0.6167861111111111 295.50025688691767
0.6195749999722222 295.62532331479815
0.6223666666666666 295.62532331479815
0.6251555555555556 295.7492752336316
0.6294027777777778 295.9953392335462
0.6321916666666667 296.1172243855914
0.6349722222222223 296.2382769328511
0.6377611111111111 296.35850843571683
0.6405444444444445 296.35850843571683
0.6433333333333333 296.4776716435109
0.6474333333333333 296.71383901025797
0.6502111111111111 296.83084833893605
0.6530027777777778 296.9470832667242
0.6557916666666667 296.9470832667242
0.6585777777777778 297.06254230766
0.6613666666666667 297.176991729957
0.6654666666666667 297.4038910669498
0.6683583333333334 297.80708427258725
0.6711361111111112 297.918323238461
0.6739277777777778 297.918323238461
0.6767166666666666 298.02883752051804
0.6795083333333334 298.13839394606924
0.6838277777777778 298.356067011696
0.6866666666666666 298.4639841830954
0.6894555555555556 298.4639841830954
0.6922472222222222 298.57120957775504
0.6950361111111111 298.67774687228706
0.6978277777777778 298.78337053007914
0.7020138888888889 298.9924417289568
0.7048027777777778 299.09609011564135
0.7075861111111111 299.09609011564135
0.7103666666666667 299.19906918885727
0.7131583333333333 299.3014055222372
0.7159472222222222 299.4028681205968
0.7200222222222222 299.6040866085134
0.7228888888888889 299.7039303069624
0.7256777777777778 299.7039303069624
0.7284694444166666 299.8031576862852
0.7312583333333333 299.9017801229533
0.73405 299.9995706202343
0.7383249999722222 300.19400593241585
0.7411361111111111 300.2904661038265
0.743925 300.2904661038265
0.7467166666666667 300.3863416681376
0.7495055555277778 300.71853215405844
0.7536055555555555 301.1435974244418
0.7564444444444445 301.4729729582714
0.7592333333055555 301.8008822137057
0.762025 302.03691493333935
0.7648138888888889 302.3628337424949
0.76905 303.0146305911552
0.771875 303.33905134736216
0.7746638888888889 303.66202145908153
0.7774555555555556 303.98354187915015
0.7802444444444444 304.3038583741885
0.7842388888888889 304.62395804105347
0.7870166666666667 304.70789810050917
0.7898055555555555 305.0236060076008
0.7925972222222222 305.3378564159724
0.7953777777777777 305.65071186984704
0.7995555555555556 306.19756027928435
0.8023583333055555 306.2768971162591
0.8051444444444444 306.588256747817
0.8079333333333333 306.8968489612097
0.8107222222222222 307.20407848369086
0.8135111111111111 307.5099741079581
0.8176305555277777 308.04858504046564
0.8204888888888889 308.12229892606314
0.8232805555555556 308.426850019258
0.8260694444444444 308.72866056612855
0.8288555555555556 309.0291717906154
0.8316444444444444 309.3283984010402
0.83585 309.8593782488072
0.8386472222222222 309.9276074917924
0.8414361111111112 310.2256751423986
0.8442138888888889 310.5211974504534
0.8470055555277778 310.8154768391139
0.8497944444444444 311.10852198065606
0.8538611111111111 311.6323033900189
0.8566527777777778 311.6951735700885
0.8594416666388889 311.98691885107365
0.8622333333333333 312.2761878457032
0.8650222222222222 312.56426339378925
0.8678138888888889 312.85115928052306
0.872025 313.3681043875062
0.8748166666666667 313.42589809971804
0.8776055555555555 313.7118821079217
0.8803944444444445 313.9952208081221
0.883175 314.2773986930646
0.8859666666666667 314.55842461086263
0.8900638888888889 315.068810816463
0.8928888888888888 315.1213351169697
0.8956777777777778 315.40142499707207
0.8984694444166667 315.6791459463677
0.9012583333333334 315.95566545083096
0.90405 316.2310887157121
0.9081777777777778 316.7353791893718
0.9110111111111111 316.78292441924066
0.9138 317.0575765423508
0.9165861111111111 317.3296638722642
0.9193777777777777 317.6006760621315
0.9221666666666667 317.87062405638403
0.9263027777777778 318.3690713705616
0.9291388888888888 318.41159436450516
0.9319277777777778 318.68088457393355
0.9347194444166667 318.94788166104297
0.9375 319.2137829918616
0.9402888888888888 319.4786474412423
0.9445166666666667 319.9718470395564
0.9473861111111112 320.00974017171194
0.9501722222222222 320.2742605935404
0.9529611111111111 320.53635775934544
0.9557388888888889 320.79739129542554
0.9585222222222223 321.057414293959
0.9627944444444444 321.54575878568454
0.9656055555555556 321.57893882138194
0.9683972222222222 321.83869377106436
0.9711861111111111 322.09619381626584
0.9739777777777778 322.3526264000788
0.9767666666666667 322.608094232812
0.9808638888888889 323.091738968104
0.9836444444444444 323.1201757029
0.986425 323.3750742145189
0.9892138888888888 323.62778560165975
0.9920055555555556 323.8795192815398
0.9947944444444444 324.13031897046534
0.9991027777777778 324.6094694174395
1.0018944444444444 324.63356685245515
1.0046722222222222 324.81587628932925
1.007463888888889 324.9960531359702
1.0102527777777779 325.1754191645492
1.0130444444444444 325.3540073716203
1.0175222222222222 325.6923185204105
1.02035 325.713510918778
1.0231416666666666 325.8930515149873
1.0259305555555556 326.0706020715083
1.0287222222222223 326.24735271202917
1.031511111111111 326.4233579283341
1.035588888888889 326.7588989057883
1.0384361111111111 326.77698094133984
1.0412277777777779 326.9532847971485
1.0440166666666666 327.1275385372373
1.0468083333333333 327.301055511959
1.0495972222222223 327.4738423823481
1.0538583333333333 327.80626997569345
1.0566972222222222 327.98114397085135
1.0594861111111111 328.1551174275607
1.0622777777777779 328.32703462984017
1.0650666666666666 328.49819278841613
1.069075 328.66986991119745
1.0718666666666667 328.8420962813322
1.0746555555555555 328.85395743996673
1.077436111111111 329.02403149714536
1.0802277777777778 329.1921297033973
1.0830166666666667 329.3595041488259
1.087061111111111 329.6100029995258
1.0899444444444444 329.70315854738294
1.0927333333333333 329.71246869536066
1.095525 329.8041890343563
1.0983138888888888 329.89423041451266
1.1011027777777778 329.9837061465696
1.105138888888889 330.1564139583293
1.1079694444444443 330.24789419508573
1.1107583333333333 330.25562580511115
1.11355 330.3456532565763
1.116338888888889 330.4339520302072
1.1191305555555555 330.521705500803
1.1231444444444445 330.6925895679604
1.1259444444444444 330.782275863284
1.1287361111111112 330.78835103295455
1.131525 330.8765942739054
1.1343138888888888 330.96305611955927
1.1371055555555556 331.0490427813897
1.1412972222222222 331.21824470638455
1.1440805555277778 331.3065006974348
1.1468722222222223 331.3111040986796
1.149661111111111 331.39793251885834
1.1524527777777778 331.48288046417855
1.1566416666666666 331.6548647217985
1.1594333333333333 331.73852163906975
1.1622222222222223 331.82526188995325
1.1650055555555556 331.82827563636357
1.1677972222222222 331.91361022633356
1.170586111111111 331.9157240097088
1.1747 331.9222933506844
1.1775305555555555 331.9241341577228
1.1803194444444445 331.9285712486975
1.183111111111111 331.9313456874392
1.1859 331.93506736899985
1.1899083333333333 331.94178895016444
1.192788888888889 331.9463878921261
1.1955777777777779 331.9482796347081
1.1983694444444444 331.9525027673908
1.2011583333333333 331.9550509069129
1.2039472222222223 331.95856566235994
1.2079833333333334 331.96516081062873
1.2107944444444445 331.96963448775193
1.213586111111111 331.9714885157164
1.216375 331.9755241819108
1.2191666666666667 331.97791879099674
1.2219555555555555 331.9812586561407
1.2260666666666666 331.9878499444163
1.2288944444444445 331.99238186480954
1.2316833333333332 331.99429733586413
1.2344666666666666 331.99841406927476
1.2372555555555556 332.0008235039573
1.2400472222222223 332.0042445712054
1.2440694444444444 332.010546847409
1.24685 332.0148107648552
1.2496416666666668 332.01682737899966
1.2524305555555555 332.01902163560527
1.2552222222222222 332.02301125054976
1.2580111111111112 332.0267877648195
