# SectorTime BundleTurnoverAgeAverage
0 266.30709677419355
0.016591666666666668 266.30709677419355
0.03333055555555556 314.1393939393939
0.04998333333333333 338.59617647058826
0.06659444444444444 338.59617647058826
0.08327222219444444 388.4222222222222
0.09999166666666667 413.75243243243244
0.11664166666666667 439.32184210526316
0.13324444444444444 465.1166666666667
0.15 491.12699999999995
0.16663611111111112 517.330731707317
0.183225 517.330731707317
0.19999166666666668 569.5113953488371
0.21665 594.7504545454544
0.2333222222222222 619.4995555555555
0.24997222222222223 643.7760869565217
0.2666027777777778 667.6387234042553
0.28330833333333333 691.5852083333333
0.29999722222222225 715.2083673469388
0.3165527777777778 715.2083673469388
0.33331666666666665 739.016
0.34999166666666665 787.3469230769231
0.36665555555555557 811.7762264150944
0.38332222222222223 811.7762264150944
0.3999111111111111 836.414074074074
0.41665555555555556 886.1371428571429
0.4332388888888889 886.1371428571429
0.45 936.7365517241378
0.4666222222222222 962.4077966101695
0.4832888888888889 988.1698333333333
0.49993333333333334 1014.0208196721311
0.5166083333333333 1048.394406779661
0.5332722222222223 1074.9695
0.5499777777777778 1146.5273770491804
0.5666138888888889 1185.3927118644067
0.5832305555555556 1211.6105
0.5999722222222222 1284.092950819672
0.6165722222222222 1305.4945
0.6332194444444444 1353.3165000000001
0.6499444444444444 1426.3709836065577
0.6666 1450.1438333333338
0.6832722222222222 1524.3844067796615
0.6999666666666666 1547.9976666666669
0.7165666666666667 1597.3148333333336
0.7332638888888889 1647.0843333333335
0.7499527777777778 1698.0555
0.7665694444444444 1748.5083333333337
0.7832833333333333 1798.373166666667
0.7999861111111111 1869.3581967213115
0.8166472222222222 1923.385593220339
0.8333222222222222 1992.1795
0.8499861111111111 1992.1795
0.8666305555555556 2059.4516393442627
0.8833305555277777 2131.5188333333335
0.8999555555555555 2157.3845762711867
0.9166 2195.8480327868856
0.9333222222222223 2266.5898333333334
0.9499416666666667 2266.5898333333334
0.9665583333333333 2311.3070000000002
0.983275 2374.4254098360657
0.9999027777777778 2417.559180327869
1.01665 2484.0838333333336
1.0333277777777778 2525.720500000001
1.0499 2525.720500000001
1.0666416666666667 2607.3901666666675
1.0832388888888889 2630.1362711864413
1.0999722222222221 2647.2650000000003
1.1165972222222222 2708.6530508474575
1.1333277777777777 2763.3131666666673
1.1498944444444446 2763.3131666666673
1.1666138888888888 2840.8501666666675
1.1833333333333333 2878.634833333334
1.1999944444166666 2916.4303333333332
1.2166222222222223 2937.386271186441
1.2333305555555556 2991.634666666667
1.2499833333055557 3029.012
1.2666555555555556 3066.374333333333
1.2832916666666667 3103.342166666667
1.2998888888888889 3103.342166666667
1.3166583333333333 3176.2086666666664
1.333316666638889 3191.198852459016
1.3499944444166667 3246.5009999999997
1.3666055555555556 3246.5009999999997
1.3832833333333334 3299.1560655737703
1.3999722222222222 3353.419666666666
1.4165722222222221 3353.419666666666
1.4332666666666667 3387.884666666666
1.4499944444166666 3454.203333333332
1.4666583333333334 3486.291833333332
1.4832472221944444 3486.291833333332
1.4998916666666666 3517.9004999999984
1.5165777777777778 3548.7358333333323
1.53332777775 3593.0613114754083
1.5499027777777779 3622.6566101694902
1.5665527777777777 3636.947333333332
1.5832722222222222 3682.9788135593208
1.599988888888889 3730.3723333333323
1.6166111111111112 3760.9303333333323
1.6332194444444443 3760.9303333333323
1.6499527777777778 3806.4001694915246
1.6665583333333334 3821.9389999999994
1.683313888888889 3852.555999999999
1.6999249999722221 3883.095833333333
1.716663888888889 3944.1694999999995
1.73332777775 3958.786229508197
1.7499249999722222 3973.6996666666664
1.766625 4017.0491803278687
1.7832805555555555 4032.0429999999997
1.7999555555555555 4095.5016666666666
1.8166444444444445 4111.63737704918
1.8332527777777778 4126.8755
1.849936111111111 4158.362833333334
1.8666527777777777 4204.948983050847
1.8832194444444443 4220.5363333333335
1.8999666666666666 4266.385901639345
1.9166666666666667 4313.123333333334
1.933313888888889 4342.480833333334
1.9499805555555556 4342.480833333334
1.96665 4385.900983606558
1.9832833333333333 4415.810677966102
1.999961111111111 4444.991186440679
2.0166444444444442 4493.839333333333
2.033236111111111 4493.839333333333
2.049952777777778 4541.014237288136
2.0666416666666665 4588.442166666667
2.0833166666666667 4619.825333333332
2.099975 4634.902131147541
2.1165944444444444 4650.722833333333
2.1332305555555555 4697.920847457627
2.1499972222222223 4741.999333333334
2.1666333333333334 4771.097666666667
2.183333333333333 4799.886666666667
2.19995 4814.788813559323
2.2166527777777776 4845.669672131148
2.2332833333333335 4877.777213114755
2.249938888888889 4908.491525423729
2.2665888888888888 4941.170000000001
2.2833305555555556 4988.0626666666685
2.2999277777777776 4988.0626666666685
2.316636111111111 5019.623000000002
2.3333166666666667 5081.873166666669
2.349988888861111 5098.207118644069
2.3666583333333335 5127.6640677966125
2.3832999999722224 5170.8571666666685
2.399922222222222 5184.608688524592
2.4166444444444446 5213.128688524592
2.4332999999722222 5245.085901639345
2.449986111111111 5292.816000000001
2.466597222222222 5292.816000000001
2.483299999972222 5340.4115254237295
2.4999805555555557 5372.789491525424
2.516602777777778 5388.5105
2.5332777777777777 5451.571166666667
2.5499888888611113 5482.95
2.5665722222222223 5482.95
2.5832277777777777 5512.192666666667
2.5999416666666666 5540.7891666666665
2.6166 5584.051694915254
2.6332999999722224 5612.322881355932
2.6499527777777776 5625.899166666667
2.6665944444444443 5658.354666666667
2.683263888888889 5690.824166666667
2.699972222222222 5755.138333333333
2.7166527777777776 5786.9664999999995
2.733258333333333 5786.9664999999995
2.749988888861111 5849.6264999999985
2.766583333333333 5849.6264999999985
2.7833277777777776 5895.429999999998
2.799975 5937.963499999997
2.816655555527778 5966.017499999998
2.83325277775 5966.017499999998
2.85 6026.767666666665
2.8666638888888887 6059.540666666665
2.88325 6059.540666666665
2.8999 6092.049333333331
2.916613888888889 6140.816721311473
2.9332805555555557 6156.515333333331
2.9498972221944446 6188.120166666664
2.9666305555555557 6251.9829999999965
2.9833222221944444 6283.47483333333
2.999991666666667 6312.202999999997
3.0166583333333334 6340.208499999997
3.03325277775 6340.208499999997
3.04995 6368.783499999997
3.0666583333333333 6416.9869491525415
3.083325 6468.484166666665
3.0999777777777777 6501.952166666666
3.1166444444444443 6517.789661016947
3.1333055555555553 6567.206333333333
3.1499694444444444 6598.4875
3.1666305555555554 6615.040677966101
3.1833305555555556 6660.940000000001
3.1999555555555554 6660.940000000001
3.2166472222222224 6691.9450000000015
3.2333305555555554 6746.078333333335
3.249988888861111 6763.9981967213125
3.266611111111111 6793.110508474579
3.283325 6828.158032786889
3.2998916666666664 6843.38416666667
3.3166305555555557 6875.7360000000035
3.3333305555555555 6939.070166666672
3.3499944444444445 6954.375081967218
3.3666222222222224 6985.696065573775
3.3833194444444445 7033.442333333337
3.3999555555555556 7050.793898305088
3.4165888888888887 7065.190833333337
3.4332833333333332 7110.019661016952
3.4499833333333334 7137.464745762715
3.4666305555555557 7156.252000000004
3.483311111111111 7207.344426229512
3.4999805555555557 7222.041833333336
3.516591666666667 7255.185333333336
3.5333305555555556 7320.339333333334
3.5499916666666667 7336.5683050847465
3.5666611111111113 7384.439833333334
3.583311111111111 7399.284590163934
3.5999444444444446 7431.089836065574
3.616661111111111 7479.731999999999
3.633286111111111 7479.731999999999
3.649947222222222 7529.863278688522
3.6666444444444446 7575.62233333333
3.6832444444444445 7575.62233333333
3.6999916666666666 7638.355666666662
