# SectorTime OrdersBacklogLevel
0 200
0.016591666666666668 200
0.03333055555555556 200
0.04998333333333333 200
0.06659444444444444 200
0.08327222219444444 198.88888888888889
0.09999166666666667 198.0810810810811
0.11664166666666667 196.94736842105263
0.13324444444444444 195.5897435897436
0.15 194.1
0.16663611111111112 192.41463414634146
0.183225 192.41463414634146
0.19999166666666668 188.58139534883722
0.21665 186.45454545454547
0.2333222222222222 184.26666666666668
0.24997222222222223 181.97826086956522
0.2666027777777778 179.6595744680851
0.28330833333333333 177.29166666666666
0.29999722222222225 174.73469387755102
0.3165527777777778 174.73469387755102
0.33331666666666665 172.18
0.34999166666666665 167
0.36665555555555557 164.18867924528303
0.38332222222222223 164.18867924528303
0.3999111111111111 161.3148148148148
0.41665555555555556 155.58928571428572
0.4332388888888889 155.58928571428572
0.45 150.22413793103448
0.4666222222222222 147.67796610169492
0.4832888888888889 145.21666666666667
0.49993333333333334 142.8360655737705
0.5166083333333333 140.89830508474577
0.5332722222222223 138.55
0.5499777777777778 133
0.5666138888888889 130.72881355932202
0.5832305555555556 128.55
0.5999722222222222 123.1639344262295
0.6165722222222222 121.88333333333334
0.6332194444444444 118.55
0.6499444444444444 113.32786885245902
0.6666 111.88333333333334
0.6832722222222222 107
0.6999666666666666 105.21666666666667
0.7165666666666667 101.88333333333334
0.7332638888888889 98.55
0.7499527777777778 95.21666666666667
0.7665694444444444 91.88333333333334
0.7832833333333333 88.55
0.7999861111111111 83.81967213114754
0.8166472222222222 79.88135593220339
0.8333222222222222 75.21666666666667
0.8499861111111111 75.21666666666667
0.8666305555555556 70.70491803278688
0.8833305555277777 65.21666666666667
0.8999555555555555 62.932203389830505
0.9166 60.868852459016395
0.9333222222222223 55.21666666666667
0.9499416666666667 55.21666666666667
0.9665583333333333 51.88333333333333
0.983275 47.75409836065574
0.9999027777777778 44.47540983606557
1.01665 38.55
1.0333277777777778 35.21666666666667
1.0499 35.21666666666667
1.0666416666666667 28.8
1.0832388888888889 26.322033898305083
1.0999722222222221 25.883333333333333
1.1165972222222222 20.83050847457627
1.1333277777777777 18.083333333333332
1.1498944444444446 18.083333333333332
1.1666138888888888 13.733333333333333
1.1833333333333333 11.833333333333334
1.1999944444166666 10.066666666666666
1.2166222222222223 8.627118644067796
1.2333305555555556 7.016666666666667
1.2499833333055557 5.7
1.2666555555555556 4.483333333333333
1.2832916666666667 3.3833333333333333
1.2998888888888889 3.3833333333333333
1.3166583333333333 1.7333333333333334
1.333316666638889 1.7049180327868851
1.3499944444166667 0.48333333333333334
1.3666055555555556 0.48333333333333334
1.3832833333333334 0.18032786885245902
1.3999722222222222 0
1.4165722222222221 0
1.4332666666666667 0
1.4499944444166666 0
1.4666583333333334 0
1.4832472221944444 0
1.4998916666666666 0
1.5165777777777778 0
1.53332777775 0
1.5499027777777779 0
1.5665527777777777 0
1.5832722222222222 0
1.599988888888889 0
1.6166111111111112 0
1.6332194444444443 0
1.6499527777777778 0
1.6665583333333334 0
1.683313888888889 0
1.6999249999722221 0
1.716663888888889 0
1.73332777775 0
1.7499249999722222 0
1.766625 0
1.7832805555555555 0
1.7999555555555555 0
1.8166444444444445 0
1.8332527777777778 0
1.849936111111111 0
1.8666527777777777 0
1.8832194444444443 0
1.8999666666666666 0
1.9166666666666667 0
1.933313888888889 0
1.9499805555555556 0
1.96665 0
1.9832833333333333 0
1.999961111111111 0
2.0166444444444442 0
2.033236111111111 0
2.049952777777778 0
2.0666416666666665 0
2.0833166666666667 0
2.099975 0
2.1165944444444444 0
2.1332305555555555 0
2.1499972222222223 0
2.1666333333333334 0
2.183333333333333 0
2.19995 0
2.2166527777777776 0
2.2332833333333335 0
2.249938888888889 0
2.2665888888888888 0
2.2833305555555556 0
2.2999277777777776 0
2.316636111111111 0
2.3333166666666667 0
2.349988888861111 0
2.3666583333333335 0
2.3832999999722224 0
2.399922222222222 0
2.4166444444444446 0
2.4332999999722222 0
2.449986111111111 0
2.466597222222222 0
2.483299999972222 0
2.4999805555555557 0
2.516602777777778 0
2.5332777777777777 0
2.5499888888611113 3.3333333333333335
2.5665722222222223 3.3333333333333335
2.5832277777777777 6.666666666666667
2.5999416666666666 10
2.6166 13.559322033898304
2.6332999999722224 16.949152542372882
2.6499527777777776 20
2.6665944444444443 23.333333333333332
2.683263888888889 26.666666666666668
2.699972222222222 33.333333333333336
2.7166527777777776 36.666666666666664
2.733258333333333 36.666666666666664
2.749988888861111 43.333333333333336
2.766583333333333 43.333333333333336
2.7833277777777776 49.18032786885246
2.799975 53.333333333333336
2.816655555527778 56.666666666666664
2.83325277775 56.666666666666664
2.85 63.333333333333336
2.8666638888888887 66.66666666666667
2.88325 66.66666666666667
2.8999 70
2.916613888888889 74.98360655737704
2.9332805555555557 76.23333333333333
2.9498972221944446 79.23333333333333
2.9666305555555557 84.85
2.9833222221944444 87.3
2.999991666666667 89.7
3.0166583333333334 91.91666666666667
3.03325277775 91.91666666666667
3.04995 94.05
3.0666583333333333 97.76271186440678
3.083325 99.93333333333334
3.0999777777777777 101.6
3.1166444444444443 103.32203389830508
3.1333055555555553 104.73333333333333
3.1499694444444444 106.08333333333333
3.1666305555555554 107.88135593220339
3.1833305555555556 108.48333333333333
3.1999555555555554 108.48333333333333
3.2166472222222224 109.48333333333333
3.2333305555555554 111.26666666666667
3.249988888861111 110.24590163934427
3.266611111111111 113.98305084745763
3.283325 111.68852459016394
3.2998916666666664 113.55
3.3166305555555557 114.11666666666666
3.3333305555555555 114.98333333333333
3.3499944444444445 113.34426229508196
3.3666222222222224 113.47540983606558
3.3833194444444445 115.36666666666666
3.3999555555555556 117.32203389830508
3.4165888888888887 115.36666666666666
3.4332833333333332 117.32203389830508
3.4499833333333334 117.32203389830508
3.4666305555555557 115.36666666666666
3.483311111111111 113.47540983606558
3.4999805555555557 115.36666666666666
3.516591666666667 115.36666666666666
3.5333305555555556 115.36666666666666
3.5499916666666667 113.9322033898305
3.5666611111111113 108.7
3.583311111111111 106.91803278688525
3.5999444444444446 103.63934426229508
3.616661111111111 98.7
3.633286111111111 98.7
3.649947222222222 93.80327868852459
3.6666444444444446 88.7
3.6832444444444445 88.7
3.6999916666666666 82.03333333333333
3.716658333333333 78.7
3.733311111111111 78.7
3.749911111111111 74.1311475409836
3.7666583333333334 68.7
3.78325 68.7
3.799913888888889 63.08474576271186
3.816647222222222 58.7
3.8333305555555555 57.73770491803279
3.8499944444444445 54.459016393442624
3.866588888888889 51.18032786885246
3.883313888888889 48.7
3.8999888888888887 42.13333333333333
3.9166416666666666 39.13333333333333
3.9333138888888888 36.13333333333333
3.949988888888889 33.21666666666667
3.966666666666667 30.516666666666666
3.983252777777778 30.016393442622952
3.9999944444444444 25.666666666666668
4.0166055555555555 23.847457627118644
4.033283333333333 23.45
4.05 19.233333333333334
4.0666166666666665 19.233333333333334
4.0832444444444445 17.016393442622952
4.099930555555556 15.180327868852459
4.116661111111111 13.540983606557377
4.133294444444444 10.813559322033898
4.149947222222222 10.459016393442623
4.166602777777777 9.283333333333333
4.1833277777777775 6.883333333333334
4.199922222222222 6.883333333333334
4.216555555555556 5.883333333333334
4.233319444444445 4.1
4.249897222222223 4.1
4.266619444444444 3.283333333333333
4.283311111111111 1.8166666666666667
4.299997222222222 1.271186440677966
4.316608333333333 1.2295081967213115
4.3332194444444445 0.75
4.3499944444444445 0.38333333333333336
4.366586111111111 0.13333333333333333
4.383322222222223 0
4.399988888888889 0
4.416636111111111 0
4.433227777777778 0
4.449988888888889 0
4.466652777777778 0
4.483244444444445 0
4.499922222222223 0
4.516658333333333 0
4.533327777777778 0
4.549888888888889 0
4.56665 0
4.583238888888889 0
4.599891666666666 0
4.616583333333334 0
4.633305555555555 0
4.649905555555556 0
4.666644444416667 0
4.683322222222222 0
4.699947222222222 0
4.716563888888889 0
4.733288888888889 0
4.749916666666667 0
4.766625 0
4.783308333333333 0
4.799997222222222 0
4.816583333333333 0
4.833275 0
4.85 0
4.866605555555555 0
4.883313888888889 0
4.899988888888889 0
4.916661111111111 0
4.933330555555556 0
4.9499361111111115 0
4.966644444416667 0
4.983258333333334 0
