# SectorTime station0
0 40.65463020967128
0.016591666666666668 40.65463020967128
0.03333055555555556 39.96518864737172
0.04998333333333333 39.59054395006896
0.06659444444444444 39.59054395006896
0.08327222219444444 38.75781869672639
0.09999166666666667 38.32407577138793
0.11664166666666667 37.87872181491708
0.13324444444444444 37.41700179290003
0.15 36.93606916672172
0.16663611111111112 36.44483208455265
0.183225 36.44483208455265
0.19999166666666668 35.39058138507858
0.21665 34.86421937089465
0.2333222222222222 34.327138058240976
0.24997222222222223 33.78456306494617
0.2666027777777778 33.26503580444119
0.28330833333333333 32.76942786811548
0.29999722222222225 32.295163562904484
0.3165527777777778 32.295163562904484
0.33331666666666665 31.839284604366597
0.34999166666666665 30.976205665617233
0.36665555555555557 30.56883852221183
0.38332222222222223 30.56883852221183
0.3999111111111111 30.17620931249642
0.41665555555555556 29.433005530502207
0.4332388888888889 29.433005530502207
0.45 28.740285902747875
0.4666222222222222 28.411731263877638
0.4832888888888889 28.095792309058826
0.49993333333333334 27.79079491074389
0.5166083333333333 26.900295029565008
0.5332722222222223 26.610238086453823
0.5499777777777778 25.644530932803786
0.5666138888888889 24.819675137987847
0.5832305555555556 24.562230340111263
0.5999722222222222 23.685919495440206
0.6165722222222222 23.30397447883605
0.6332194444444444 22.699893668098934
0.6499444444444444 21.9040990661805
0.6666 21.539532372410733
0.6832722222222222 20.61001840732934
0.6999666666666666 20.42548478180208
0.7165666666666667 19.89830976836762
0.7332638888888889 19.383406144049225
0.7499527777777778 18.879701580091783
0.7665694444444444 18.385251654636058
0.7832833333333333 17.899792338812247
0.7999861111111111 17.288408041542684
0.8166472222222222 16.604459617758742
0.8333222222222222 16.029751286389736
0.8499861111111111 16.029751286389736
0.8666305555555556 15.491342529482022
0.8833305555277777 14.73421461095261
0.8999555555555555 14.395527132512523
0.9166 14.233062569281545
0.9333222222222223 13.500820721032415
0.9499416666666667 13.500820721032415
0.9665583333333333 13.108352949544265
0.983275 12.664867287360423
0.9999027777777778 12.289747611199317
1.01665 11.628727534853926
1.0333277777777778 11.300954074446071
1.0499 11.300954074446071
1.0666416666666667 10.747552005001568
1.0832388888888889 10.514766965935761
1.0999722222222221 10.496225380379368
1.1165972222222222 10.086017050323173
1.1333277777777777 9.900764756827972
1.1498944444444446 9.900764756827972
1.1666138888888888 9.630984187312132
1.1833333333333333 9.557374700739294
1.1999944444166666 9.482276902202425
1.2166222222222223 9.435694260528132
1.2333305555555556 9.40758284664246
1.2499833333055557 9.405129691095551
1.2666555555555556 9.402725982104185
1.2832916666666667 9.398444778057494
1.2998888888888889 9.398444778057494
1.3166583333333333 9.388569405038648
1.333316666638889 9.387781831326198
1.3499944444166667 9.387059413352855
1.3666055555555556 9.387059413352855
1.3832833333333334 9.386081386675386
1.3999722222222222 9.384312144615699
1.4165722222222221 9.384312144615699
1.4332666666666667 9.380799181589806
1.4499944444166666 9.375014572052011
1.4666583333333334 9.372107145625167
1.4832472221944444 9.372107145625167
1.4998916666666666 9.367183518092542
1.5165777777777778 9.361827467140335
1.53332777775 9.353751325394223
1.5499027777777779 9.349258831558057
1.5665527777777777 9.347887343064658
1.5832722222222222 9.345647134334621
1.599988888888889 9.341125500528761
1.6166111111111112 9.33781915579133
1.6332194444444443 9.33781915579133
1.6499527777777778 9.330734048531362
1.6665583333333334 9.32728863509523
1.683313888888889 9.32159713095883
1.6999249999722221 9.314583451846032
1.716663888888889 9.299634685724657
1.73332777775 9.297178413328977
1.7499249999722222 9.293197443407488
1.766625 9.289946670400516
1.7832805555555555 9.28876819597901
1.7999555555555555 9.288291809775922
1.8166444444444445 9.287284767366065
1.8332527777777778 9.284806474697433
1.849936111111111 9.278180463753301
1.8666527777777777 9.269078982284102
1.8832194444444443 9.2646724364043
1.8999666666666666 9.254253107365003
1.9166666666666667 9.244232036557927
1.933313888888889 9.237118001483498
1.9499805555555556 9.237118001483498
1.96665 9.232131972056528
1.9832833333333333 9.229107413831366
1.999961111111111 9.227286144502848
2.0166444444444442 9.223296757458439
2.033236111111111 9.223296757458439
2.049952777777778 9.215139518183017
2.0666416666666665 9.206915811766853
2.0833166666666667 9.200737312547966
2.099975 9.197828395793206
2.1165944444444444 9.194268218539687
2.1332305555555555 9.18369674622425
2.1499972222222223 9.17470785027916
2.1666333333333334 9.168453621537857
2.183333333333333 9.165219481723579
2.19995 9.163927045616933
