# SectorTime LastMileTripTimeIStation
0 23.954545454545453
0.08333333333333333 25.884615384615383
0.16666666666666666 28.09375
0.2461111111111111 28.11111111111111
0.2511111111111111 28.11111111111111
0.25333333333333335 28.11111111111111
0.27111111111111114 28.37837837837838
0.2738888888888889 28.37837837837838
0.2813888888888889 28.657894736842106
0.2816666666666667 28.657894736842106
0.2947222222222222 28.615384615384617
0.29694444444444446 28.615384615384617
0.31583333333333335 28.675
0.3383333333333333 29.121951219512194
0.3527777777777778 28.790697674418606
0.3794444444444444 28.90909090909091
0.39166666666666666 28.733333333333334
0.4116666666666667 28.733333333333334
0.43472222222222223 28.93617021276596
0.44333333333333336 28.93617021276596
0.4677777777777778 29.163265306122447
0.49 29.46
0.5086111111111111 30.62
0.5213888888888889 30.49019607843137
0.5416666666666666 31.22641509433962
0.5680555555555555 30.854545454545455
0.5869444444444445 31.236363636363638
0.6033333333333334 31.267857142857142
0.6216666666666667 31.210526315789473
0.6405555555555555 31.24137931034483
0.6433333333333333 31.24137931034483
0.6591666666666667 31.220338983050848
0.6827777777777778 31.694915254237287
0.6969444444444445 31.8
0.7158333333333333 31.774193548387096
0.745 31.761904761904763
0.7638888888888888 31.688524590163933
0.7783333333333333 31.7
0.7872222222222223 31.844827586206897
0.8022222222222222 32.3859649122807
0.8244444444444444 32.31578947368421
0.8394444444444444 32.49122807017544
0.8505555555555555 32.5
0.8755555555555555 32.56896551724138
0.8880555555555556 32.5
0.9172222222222223 32.53448275862069
0.9197222222222222 32.53448275862069
0.9455555555555556 32.35087719298246
0.9641666666666666 32.10344827586207
0.9897222222222222 31.847457627118644
1.0066666666666666 31.627118644067796
1.0163888888888888 31.482758620689655
1.038888888888889 31.379310344827587
1.04 31.25423728813559
1.051111111111111 31.275862068965516
1.0591666666666666 31.084745762711865
1.0791666666666666 30.779661016949152
1.093611111111111 30.271186440677965
1.111388888888889 29.779661016949152
1.1308333333333334 29.271186440677965
1.1469444444444445 29.140350877192983
1.1636111111111112 29.228070175438596
1.1841666666666666 29.45614035087719
1.1983333333333333 29.666666666666668
1.2147222222222223 29.46551724137931
1.2316666666666667 29.56896551724138
1.2466666666666666 29.20689655172414
1.2675 29.29310344827586
1.2933333333333332 29.017241379310345
1.3044444444444445 28.982456140350877
1.3252777777777778 28.87719298245614
1.3402777777777777 28.63157894736842
1.3580555555555556 28.649122807017545
1.3777777777777778 28.63157894736842
1.3969444444444445 28.736842105263158
1.413888888888889 28.56896551724138
1.4266666666666667 28.31578947368421
1.451111111111111 28.17543859649123
1.4655555555555555 27.894736842105264
1.486388888888889 28
1.5 27.689655172413794
1.5230555555555556 27.31578947368421
1.5394444444444444 27.017543859649123
1.5558333333333334 26.857142857142858
1.5730555555555557 27.01818181818182
1.5916666666666666 27.625
1.6088888888888888 27.625
1.6308333333333334 27.482142857142858
1.6505555555555556 27.563636363636363
1.6727777777777777 27.303571428571427
1.6872222222222222 27.10909090909091
1.698888888888889 27.29090909090909
1.7233333333333334 27.345454545454544
1.7425 27
1.7663888888888888 27.410714285714285
1.7755555555555556 27.30909090909091
1.79 27.535714285714285
1.8175 27.267857142857142
1.8258333333333334 27.072727272727274
1.8458333333333334 27.181818181818183
1.8675 27.6
1.8869444444444445 27.69090909090909
1.9002777777777777 27.854545454545455
1.9188888888888889 27.98181818181818
1.9375 28.2
1.9575 28.30909090909091
1.9775 28.436363636363637
1.993611111111111 28.472727272727273
2.0125 28.672727272727272
2.0322222222222224 28.89090909090909
2.0477777777777777 29.054545454545455
2.073611111111111 28.963636363636365
2.0866666666666664 28.963636363636365
2.1036111111111113 29.036363636363635
2.120277777777778 29.527272727272727
2.140833333333333 29.87272727272727
2.153888888888889 30.30909090909091
2.1727777777777777 30.196428571428573
2.1958333333333333 29.821428571428573
2.2152777777777777 30.036363636363635
2.2255555555555557 30.254545454545454
2.252222222222222 30.321428571428573
2.265277777777778 30.321428571428573
2.2869444444444444 29.854545454545455
2.3025 30.054545454545455
2.3130555555555556 30.142857142857142
2.339722222222222 30.436363636363637
2.366111111111111 30.714285714285715
2.3780555555555556 30.672727272727272
2.395 30.69090909090909
2.411388888888889 30.90909090909091
2.426388888888889 31.254545454545454
2.4430555555555555 31.581818181818182
2.46 31.490909090909092
2.481388888888889 31.545454545454547
2.5011111111111113 31.418181818181818
2.519722222222222 31.563636363636363
2.535 31.69090909090909
2.555277777777778 31.327272727272728
2.5722222222222224 31.482142857142858
2.5941666666666667 31.10909090909091
2.6141666666666667 30.69090909090909
2.6319444444444446 30.88888888888889
2.6519444444444447 30.77777777777778
2.6655555555555557 30.92452830188679
2.6858333333333335 31.14814814814815
2.6955555555555555 31.14814814814815
2.7202777777777776 31.11320754716981
2.7380555555555555 31.59259259259259
2.752222222222222 31.59259259259259
2.7672222222222222 31.566037735849058
2.79 31.528301886792452
2.8108333333333335 31.566037735849058
2.827777777777778 32.166666666666664
2.8422222222222224 32.0377358490566
2.865 32.166666666666664
2.8805555555555555 32.056603773584904
2.8986111111111112 31.75925925925926
2.921666666666667 31.72222222222222
2.935277777777778 31.48148148148148
2.950277777777778 31.62264150943396
2.9716666666666667 31.62962962962963
2.988888888888889 31.67924528301887
3.0116666666666667 31.40740740740741
3.0327777777777776 31.62962962962963
3.0441666666666665 31.60377358490566
3.066388888888889 32.18867924528302
3.0902777777777777 32.407407407407405
3.0972222222222223 32.56603773584906
3.1455555555555557 32.666666666666664
3.1658333333333335 32.333333333333336
3.1816666666666666 32.333333333333336
3.206111111111111 31.962962962962962
3.223611111111111 31.75925925925926
