# SectorTime station0 station1 station2 station3 station4
0 309.7123150394272 272.428522668023 326.21340701640975 321.397180560569 278.44694293443894
0.016591666666666668 309.7123150394272 272.428522668023 326.21340701640975 321.397180560569 278.44694293443894
0.03333055555555556 307.75754228149526 270.4958559792418 324.5019301114393 319.4802513547198 276.33602780724624
0.04998333333333333 306.6182739360065 269.3936078117599 323.37022144109136 318.31975382304984 275.1502525277888
0.06659444444444444 306.6182739360065 269.3936078117599 323.37022144109136 318.31975382304984 275.1502525277888
0.08327222219444444 304.2289003766565 267.1060669622956 321.0189178858365 315.90712577117375 272.7133618604376
0.09999166666666667 302.8174409095923 265.7519629775441 319.61314255533455 314.4773416689347 271.34284712773933
0.11664166666666667 301.43198715462665 264.40525019749856 318.2406488736362 313.0794292697277 269.9828152944371
0.13324444444444444 299.9609867277448 262.9710246533082 316.7819338832974 311.5966026214723 268.53595077901446
0.15 298.3125796247386 261.3722742313015 315.1380479672494 309.9323341519651 266.9230903997025
0.16663611111111112 296.69232384613485 259.7848079675816 313.52910891883835 308.30153055431066 265.3242660248481
0.183225 296.69232384613485 259.7848079675816 313.52910891883835 308.30153055431066 265.3242660248481
0.19999166666666668 293.1977437893209 256.33705469541565 310.0624691977081 304.7917822653488 261.8574066636971
0.21665 291.3877248159609 254.55585097054788 308.2620687434589 302.97249683296394 260.0663014920185
0.2333222222222222 289.5227678160279 252.7183927909635 306.4063201373944 301.1212960886256 258.21938703713073
0.24997222222222223 287.6059861920908 250.82796028823196 304.4983242472434 299.23976391270344 256.31990284410864
0.2666027777777778 285.640855871461 248.88807496253276 302.5415974873951 297.3083767073478 254.37134856172548
0.28330833333333333 283.63062701506675 246.92320023282605 300.5394342517931 295.33049433890875 252.4405419554397
0.29999722222222225 281.5161142619578 244.8842762836948 298.4268201645919 293.24254365033204 250.45230219075643
0.3165527777777778 281.5161142619578 244.8842762836948 298.4268201645919 293.24254365033204 250.45230219075643
0.33331666666666665 279.42406870490476 242.80065879915136 296.3276273178544 291.12288627324165 248.44354927902893
0.34999166666666665 275.1307596080512 238.54696077640375 292.01000151793585 286.7707602586939 244.48129589246957
0.36665555555555557 272.9586320758242 236.40468322048133 289.8024307428337 284.5488298844265 242.45347616511197
0.38332222222222223 272.9586320758242 236.40468322048133 289.8024307428337 284.5488298844265 242.45347616511197
0.3999111111111111 270.69092634292207 234.21128976368271 287.52410916374396 282.23597568140656 240.35521614070637
0.41665555555555556 266.1825771148322 229.87948399826973 283.10488816770004 277.714958350061 236.16730723998822
0.4332388888888889 266.1825771148322 229.87948399826973 283.10488816770004 277.714958350061 236.16730723998822
0.45 261.6330534069323 225.56477298457045 278.5680195183108 273.08339263150845 231.88126186348677
0.4666222222222222 259.37029870361823 223.4307442171857 276.3112391505443 270.7816860840871 229.79529566463296
0.4832888888888889 257.0808784509771 221.29029778853712 273.989480307555 268.4187475697517 227.66544490650728
0.49993333333333334 254.76815640316977 219.1872416798966 271.66187407676193 266.0349176950599 225.5726370693561
0.5166083333333333 252.01301573974743 216.2430530778346 269.41159615813154 263.59389549230406 222.70929124644687
0.5332722222222223 249.57556047068553 214.0966704889186 266.95535865029154 261.09902261146374 220.607684703497
0.5499777777777778 243.38496601171408 208.46902315331863 260.8158705702219 254.8195450272082 215.07335161023016
0.5666138888888889 240.4792290551432 205.5507745872358 258.13119710043935 251.99324205708766 212.19407126814005
0.5832305555555556 238.06448024590034 203.39612914864406 255.57479292031837 249.3865930311457 210.03040028256223
0.5999722222222222 231.9154183174803 197.71044274627667 249.08197324742173 242.72616239963307 204.42068820488086
0.6165722222222222 230.44709503109297 196.19983874676808 247.56641044372017 241.13244847898065 202.9941425658368
0.6332194444444444 226.49132723384432 192.60719459348425 243.53975760775293 236.82761920633146 199.33530076335592
