# SectorTime LateOrderFractional
0.010575 0
0.010597222222222221 0
0.012055555555555555 0
0.01275277775 0
0.015644444444444443 0
0.018416666666666668 0
0.018711111111111112 0
0.021241666666666666 0
0.021697222222222222 0
0.024066666666666667 0
0.024080555555555556 0
0.024144444444444444 0
0.02431111111111111 0
0.026869444444444446 0
0.02713611111111111 0
0.027369444444444443 0
0.029544444444444446 0
0.029705555555555554 0
0.029719444444444444 0
0.02995 0
0.030111111111111113 0
0.03254166666666667 0
0.03265833333333333 0
0.03281111111111111 0
0.033022222222222224 0
0.03523333333333333 0
0.035388888888888886 0
0.035425 0
0.03574722222222222 0
0.035819444444444445 0
0.03825833333333333 0
0.03854166666666667 0
0.03871388888888889 0
0.040875 0
0.04156111111111111 0
0.04371111111111111 0
0.04388333333333334 0
0.044463888888888886 0
0.046558333333333334 0
0.046558333333333334 0
0.04675 0
0.049466666666666666 0
0.049466666666666666 0
0.0495 0
0.052186111111111114 0
0.052375 0
0.05238888888888889 0
0.05502222222222222 0
0.05505555555555556 0
0.05524444444444444 0
0.05568888888888889 0
0.057875 0
0.058013888888888886 0
0.058147222222222225 0
0.05860833333333333 0
0.06058888888888889 0
0.06075 0
0.061386111111111114 0
0.0642361111111111 0
0.06615277777777778 0
0.06627777777777778 0
0.06630833333333333 0
0.06903611111111112 0
0.06916944444444445 0
0.0697861111111111 0
0.07183888888888888 0
0.07209444444444445 0
0.07266666666666667 0
0.07461944444444445 0
0.07470833333333333 0
0.07547777777777778 0
0.07742777777777778 0
0.07747222222222222 0
0.07755555555555556 0
0.08031944444444444 0
0.08033333333333334 0
0.08038333333333333 0
0.08100833333333333 0
0.083025 0
0.08312222222222222 0
0.08312222222222222 0
0.08320833333333333 0
0.08588055555555556 0
0.08591388888888889 0
0.08873055555555555 0
0.08873055555555555 0
0.08874166666666666 0
0.09166111111111111 0
0.09216666666666666 0
0.0943 0
0.0943 0
0.09431388886111111 0
0.09446666666666667 0
0.09496944444444444 0
0.0971 0
0.0971 0
0.09999166666666667 0
0.09999166666666667 0
0.10003333333333334 0
0.10063055555555556 0
0.10279444444444444 0
0.10279444444444444 0
0.10286666666666666 0
0.10338888888888889 0
0.10555555555555556 0
0.10564444444444444 0
0.10564444444444444 0
0.10574166666666666 0
0.10838055555555555 0
0.10844722222222222 0
0.10851944444444445 0
0.10891111111111111 0
0.11128611111111111 0
0.111375 0
0.11180555555555556 0
0.11397777777777778 0
0.11401944444444445 0
0.1140638888888889 0
0.11460277777777778 0
0.1167138888888889 0
0.11691944444444445 0
0.11969166666666667 0
0.11970277777777778 0
0.11973333333333333 0
0.12025833333333333 0
0.12240833333333333 0
0.12253611111111111 0
0.12515833333333334 0
0.12525833333333333 0
0.12525833333333333 0
0.12801666666666667 0
0.12803055555555556 0
0.12803055555555556 0
0.12817777777777778 0
0.12868888888888888 0
0.13087222222222222 0
0.13088333333333332 0
0.13143611111111111 0
0.13369722222222222 0
0.13375277777777778 0
0.134275 0
