# SectorTime BundleFrequencyAverage
1.333316666638889 0.034590163934426245
1.3499944444166667 0.03466666666666669
1.3666055555555556 0.03466666666666669
1.3832833333333334 0.03491803278688527
1.3999722222222222 0.035166666666666686
1.4165722222222221 0.035166666666666686
1.4332666666666667 0.035333333333333355
1.4499944444166666 0.035333333333333355
1.4666583333333334 0.035333333333333355
1.4832472221944444 0.035333333333333355
1.4998916666666666 0.035166666666666686
1.5165777777777778 0.035166666666666686
1.53332777775 0.03540983606557379
1.5499027777777779 0.03525423728813562
1.5665527777777777 0.03550000000000002
1.5832722222222222 0.035932203389830525
1.599988888888889 0.03683333333333336
1.6166111111111112 0.03733333333333335
1.6332194444444443 0.03733333333333335
1.6499527777777778 0.037627118644067814
1.6665583333333334 0.03766666666666669
1.683313888888889 0.03783333333333336
1.6999249999722221 0.03783333333333335
1.716663888888889 0.03816666666666668
1.73332777775 0.038196721311475425
1.7499249999722222 0.03833333333333335
1.766625 0.03852459016393444
1.7832805555555555 0.03866666666666669
1.7999555555555555 0.03900000000000002
1.8166444444444445 0.03901639344262297
1.8332527777777778 0.03916666666666668
1.849936111111111 0.03900000000000002
1.8666527777777777 0.03881355932203391
1.8832194444444443 0.03883333333333335
1.8999666666666666 0.03885245901639346
1.9166666666666667 0.03883333333333335
1.933313888888889 0.039000000000000014
1.9499805555555556 0.039000000000000014
1.96665 0.03918032786885247
1.9832833333333333 0.038983050847457644
1.999961111111111 0.03915254237288137
2.0166444444444442 0.039333333333333345
2.033236111111111 0.039333333333333345
2.049952777777778 0.039322033898305096
2.0666416666666665 0.039333333333333345
2.0833166666666667 0.039166666666666676
2.099975 0.039016393442622956
2.1165944444444444 0.039166666666666676
2.1332305555555555 0.039322033898305096
2.1499972222222223 0.03916666666666667
2.1666333333333334 0.03916666666666667
2.183333333333333 0.03916666666666666
2.19995 0.03932203389830508
2.2166527777777776 0.03901639344262294
2.2332833333333335 0.039016393442622935
2.249938888888889 0.03932203389830507
2.2665888888888888 0.03901639344262293
2.2833305555555556 0.03916666666666665
2.2999277777777776 0.03916666666666665
2.316636111111111 0.03916666666666665
2.3333166666666667 0.038999999999999986
2.349988888861111 0.038983050847457616
2.3666583333333335 0.03881355932203388
2.3832999999722224 0.038499999999999986
2.399922222222222 0.038360655737704905
2.4166444444444446 0.0381967213114754
2.4332999999722222 0.03803278688524589
2.449986111111111 0.03783333333333332
2.466597222222222 0.03783333333333332
2.483299999972222 0.03779661016949152
2.4999805555555557 0.03762711864406779
2.516602777777778 0.03749999999999999
2.5332777777777777 0.037
2.5499888888611113 0.037
2.5665722222222223 0.037
2.5832277777777777 0.03716666666666667
2.5999416666666666 0.037166666666666674
2.6166 0.036779661016949176
2.6332999999722224 0.03711864406779663
2.6499527777777776 0.03750000000000002
2.6665944444444443 0.03783333333333336
2.683263888888889 0.03816666666666669
2.699972222222222 0.03883333333333336
2.7166527777777776 0.03900000000000002
2.733258333333333 0.03900000000000002
2.749988888861111 0.03933333333333334
2.766583333333333 0.03933333333333334
2.7833277777777776 0.039672131147540986
2.799975 0.03983333333333334
2.816655555527778 0.04016666666666667
2.83325277775 0.04016666666666667
2.85 0.041
2.8666638888888887 0.04133333333333333
2.88325 0.04133333333333333
2.8999 0.04166666666666667
2.916613888888889 0.04229508196721312
2.9332805555555557 0.04233333333333335
2.9498972221944446 0.04250000000000002
2.9666305555555557 0.04283333333333336
2.9833222221944444 0.04300000000000003
2.999991666666667 0.0431666666666667
3.0166583333333334 0.04350000000000003
3.03325277775 0.04350000000000003
3.04995 0.04383333333333337
3.0666583333333333 0.04423728813559326
3.083325 0.04500000000000003
3.0999777777777777 0.0456666666666667
3.1166444444444443 0.04593220338983054
3.1333055555555553 0.04700000000000003
3.1499694444444444 0.047666666666666684
3.1666305555555554 0.047966101694915275
3.1833305555555556 0.049000000000000016
3.1999555555555554 0.049000000000000016
3.2166472222222224 0.04966666666666668
3.2333305555555554 0.05100000000000001
3.249988888861111 0.05131147540983607
3.266611111111111 0.05203389830508475
3.283325 0.05262295081967213
3.2998916666666664 0.053
3.3166305555555557 0.053666666666666654
3.3333305555555555 0.05533333333333332
3.3499944444444445 0.05557377049180326
3.3666222222222224 0.056393442622950804
3.3833194444444445 0.05749999999999998
3.3999555555555556 0.05796610169491523
3.4165888888888887 0.05833333333333331
3.4332833333333332 0.05966101694915252
3.4499833333333334 0.060338983050847436
3.4666305555555557 0.06049999999999998
3.483311111111111 0.06131147540983603
3.4999805555555557 0.0618333333333333
3.516591666666667 0.06249999999999997
3.5333305555555556 0.06366666666666664
3.5499916666666667 0.06389830508474573
3.5666611111111113 0.06383333333333331
3.583311111111111 0.06377049180327866
3.5999444444444446 0.06377049180327866
3.616661111111111 0.06383333333333331
3.633286111111111 0.06383333333333331
3.649947222222222 0.06377049180327868
3.6666444444444446 0.06383333333333333
3.6832444444444445 0.06383333333333333
3.6999916666666666 0.06416666666666666
3.716658333333333 0.06466666666666666
3.733311111111111 0.06466666666666666
3.749911111111111 0.06540983606557377
3.7666583333333334 0.06616666666666668
3.78325 0.06616666666666668
3.799913888888889 0.0669491525423729
3.816647222222222 0.06783333333333336
3.8333305555555555 0.06803278688524592
3.8499944444444445 0.06836065573770495
3.866588888888889 0.06852459016393445
3.883313888888889 0.06866666666666668
3.8999888888888887 0.06900000000000002
3.9166416666666666 0.06916666666666668
3.9333138888888888 0.06933333333333334
3.949988888888889 0.06933333333333333
3.966666666666667 0.06949999999999999
3.983252777777778 0.06950819672131148
3.9999944444444444 0.06983333333333336
4.0166055555555555 0.07
4.033283333333333 0.07016666666666668
4.05 0.07116666666666667
4.0666166666666665 0.07116666666666667
4.0832444444444445 0.0719672131147541
4.099930555555556 0.07245901639344263
4.116661111111111 0.07278688524590163
4.133294444444444 0.07288135593220336
4.149947222222222 0.07344262295081964
4.166602777777777 0.07349999999999997
4.1833277777777775 0.07366666666666664
4.199922222222222 0.07366666666666664
4.216555555555556 0.07366666666666664
4.233319444444445 0.07366666666666667
4.249897222222223 0.07366666666666667
4.266619444444444 0.07366666666666667
4.283311111111111 0.07366666666666667
4.299997222222222 0.07372881355932202
4.316608333333333 0.07360655737704919
4.3332194444444445 0.07333333333333332
4.3499944444444445 0.07333333333333332
4.366586111111111 0.07333333333333332
4.383322222222223 0.0728333333333333
4.399988888888889 0.0726229508196721
4.416636111111111 0.07249999999999997
4.433227777777778 0.07216666666666662
4.449988888888889 0.07213114754098356
4.466652777777778 0.07213114754098357
4.483244444444445 0.07216666666666664
4.499922222222223 0.0721311475409836
4.516658333333333 0.07216666666666666
4.533327777777778 0.07249999999999998
4.549888888888889 0.07249999999999998
4.56665 0.07283333333333332
4.583238888888889 0.07283333333333332
4.599891666666666 0.07316666666666664
4.616583333333334 0.07409836065573767
4.633305555555555 0.07457627118644064
4.649905555555556 0.07516666666666663
4.666644444416667 0.07666666666666663
4.683322222222222 0.07704918032786881
4.699947222222222 0.07745762711864403
4.716563888888889 0.07799999999999997
4.733288888888889 0.07799999999999997
4.749916666666667 0.07813559322033894
4.766625 0.07813559322033894
4.783308333333333 0.07819672131147537
4.799997222222222 0.07799999999999997
4.816583333333333 0.07803278688524587
4.833275 0.07783333333333332
4.85 0.07816666666666666
4.866605555555555 0.0783050847457627
4.883313888888889 0.07868852459016391
4.899988888888889 0.07901639344262294
4.916661111111111 0.07949999999999997
4.933330555555556 0.07966666666666664
4.9499361111111115 0.07983606557377046
4.966644444416667 0.0804918032786885
4.983258333333334 0.08084745762711862
4.999911111111111 0.08116666666666664
5.01665 0.08196721311475406
5.033316666666667 0.08229508196721308
5.049966666666666 0.08233333333333331
5.066611111111111 0.0824590163934426
5.083322222222222 0.0823333333333333
5.099941666666667 0.08220338983050846
5.116563888888889 0.08216666666666665
5.133311111083334 0.08169491525423728
5.149966666666667 0.08133333333333333
5.166627777777777 0.08114754098360656
5.183244444444444 0.08116666666666666
5.199952777777778 0.08135593220338985
5.216558333333333 0.08133333333333335
5.233311111083333 0.08169491525423732
5.249983333333334 0.08186440677966106
5.266663888888889 0.08200000000000005
5.2832888888888885 0.08200000000000005
5.299994444444445 0.08213114754098366
5.316577777777778 0.08233333333333337
5.333252777777778 0.08266666666666671
5.349916666666667 0.08300000000000002
5.366661111111111 0.08355932203389832
5.383263888888889 0.0835
5.3998888888888885 0.08383333333333334
5.416658333333333 0.08442622950819671
5.433277777777778 0.08483333333333333
5.449888888888889 0.08499999999999999
5.466580555555556 0.08524590163934426
5.483294444444445 0.08576271186440679
5.499919444444444 0.08610169491525424
5.51665 0.08600000000000001
5.533313888888889 0.08616666666666667
5.5498916666666664 0.08616666666666668
5.5665749999722225 0.08633333333333335
5.583313888888889 0.08672131147540985
5.599983333333333 0.08683333333333333
5.616613888888889 0.08661016949152542
5.633333333333334 0.0865
5.6499083333055555 0.0865
5.6665527777777775 0.08649999999999998
5.683316666666666 0.08616666666666666
5.69997777775 0.08599999999999998
5.716647222222222 0.08599999999999998
5.733325 0.08599999999999998
5.749994444444445 0.08616666666666664
5.766597222222222 0.08616666666666664
5.783330555555556 0.08666666666666664
5.799991666666667 0.0867213114754098
5.8166472222222225 0.08699999999999997
5.833322222222222 0.08711864406779657
5.85 0.08716666666666663
5.866663888888889 0.08716666666666663
5.883330555555555 0.08716666666666663
5.899991666666667 0.08716666666666663
5.916613888888889 0.08716666666666663
5.9332972222222224 0.08699999999999998
5.949947222222222 0.08694915254237287
5.966558333333333 0.08683333333333332
5.983322222222222 0.08616666666666666
5.99995 0.0859322033898305
6.016652777777778 0.08549999999999999
6.033325 0.08533333333333332
6.0499833333333335 0.08508474576271186
6.066663888888889 0.08549999999999998
6.083308333333333 0.08573770491803276
6.099944444444445 0.08566666666666663
6.116619444444445 0.08649999999999997
6.133277777777778 0.08649999999999997
6.149972222222222 0.08699999999999995
6.16665 0.08733333333333328
6.183313888888889 0.08733333333333328
6.199975 0.0876666666666666
6.216630555555556 0.08786885245901634
6.233302777777777 0.08803278688524585
6.249938888888889 0.0881666666666666
6.266663888888889 0.08866666666666662
6.283272222222222 0.08866666666666662
6.299911111111111 0.08899999999999994
6.3166166666666665 0.08933333333333326
6.333325 0.08933333333333328
6.349983333333333 0.08934426229508191
6.3666583333333335 0.08950819672131143
6.383286111111111 0.08966666666666662
6.399975 0.08983333333333329
6.416636111111111 0.08983050847457624
6.43325 0.09016393442622947
6.449980555555555 0.09066666666666662
6.466644444416667 0.09067796610169486
6.483305555555556 0.09065573770491799
6.499983333333334 0.09084745762711859
6.516583333333333 0.09083333333333328
6.5333194444444445 0.090983606557377
6.549991666666667 0.09133333333333328
6.566625 0.09133333333333328
6.583308333333333 0.09131147540983602
6.599983333333333 0.09116666666666662
6.616616666666666 0.09116666666666662
6.633308333333333 0.09099999999999996
6.649911111111111 0.09099999999999996
6.666633333333333 0.09081967213114749
6.6833277777777775 0.09066666666666662
6.699988888888889 0.09066666666666662
6.716616666666667 0.09065573770491799
6.73325 0.09066666666666662
6.7499416666666665 0.09067796610169486
6.766586111111111 0.09066666666666662
6.783311111083333 0.09049999999999996
6.799997222222222 0.09066666666666662
6.816661111111111 0.09083333333333328
6.833313888888889 0.09083333333333328
6.849966666666667 0.09147540983606553
6.8666583333333335 0.09196721311475406
6.883313888888889 0.09249999999999997
6.899997222222222 0.09299999999999997
6.916655555555556 0.09322033898305082
6.933233333333333 0.09349999999999997
6.949969444444444 0.09442622950819671
6.966655555555556 0.09516666666666665
6.983305555555556 0.09516666666666665
6.999988888888889 0.09583333333333331
7.016647222222222 0.09610169491525422
7.033252777777777 0.09616666666666665
7.049911111111111 0.09633333333333331
7.066652777777778 0.0963333333333333
7.083263888888889 0.09639344262295077
7.099961111111111 0.0963333333333333
7.116663888888889 0.09633333333333328
7.133269444444444 0.09639344262295076
7.149997222222222 0.0966666666666666
7.166580555555556 0.0966666666666666
7.183313888888889 0.0966666666666666
7.199947222222222 0.09683333333333326
7.216552777777777 0.09699999999999992
7.233302777777777 0.09711864406779652
7.249986111111111 0.09716666666666657
7.266641666666667 0.0974999999999999
7.283266666638889 0.0974999999999999
7.29995 0.0974999999999999
7.316572222222222 0.0974999999999999
7.333333333333333 0.09783333333333324
7.349916666666667 0.09783333333333324
7.3666583333333335 0.09816666666666658
7.38325 0.09833333333333324
7.399991666666667 0.09852459016393435
7.416666666666667 0.09866666666666661
7.433333333333334 0.09866666666666661
7.449927777777778 0.09866666666666661
7.466561111111111 0.09866666666666661
7.483330555555556 0.09916666666666663
7.4999472222222225 0.09916666666666663
7.516663888888889 0.09932203389830505
7.533283333333333 0.09948275862068962
7.54995 0.0996491228070175
7.566638888888889 0.0996491228070175
7.5832444444444445 0.09982142857142853
7.5999944444444445 0.10037037037037033
7.616622222222222 0.10037037037037033
7.63325 0.100566037735849
7.649941666666667 0.10076923076923074
7.666647222222222 0.1012
7.683322222222222 0.10142857142857141
7.699969444444444 0.10166666666666664
7.716633333333333 0.10191489361702127
7.733325 0.10217391304347824
7.749963888888889 0.10217391304347824
7.7666 0.10244444444444445
7.783333333333333 0.1030232558139535
7.799961111111111 0.10309523809523811
7.816661111111111 0.10317073170731711
7.833255555555556 0.10317073170731711
7.849983333333333 0.10282051282051285
7.866666666666666 0.10236842105263161
7.883272222222222 0.10189189189189193
7.899922222222222 0.10189189189189193
7.916605555555556 0.10138888888888892
7.933227777777778 0.10114285714285717
7.949994444444444 0.10030303030303034
7.966577777777778 0.10000000000000003
7.983272222222222 0.10000000000000003
7.999994444444445 0.10000000000000003
