# SectorTime MemoryUsage
0 135.42129032258063
0.016591666666666668 135.42129032258063
0.03333055555555556 135.47636363636363
0.04998333333333333 135.51999999999998
0.06659444444444444 135.51999999999998
0.08327222219444444 135.6
0.09999166666666667 135.63675675675674
0.11664166666666667 135.6828947368421
0.13324444444444444 135.72846153846154
0.15 135.77024999999998
0.16663611111111112 135.80756097560976
0.183225 135.80756097560976
0.19999166666666668 135.90232558139533
0.21665 135.93954545454542
0.2333222222222222 135.97799999999998
0.24997222222222223 136.0195652173913
0.2666027777777778 136.06553191489363
0.28330833333333333 136.111875
0.29999722222222225 136.15489795918367
0.3165527777777778 136.15489795918367
0.33331666666666665 136.2012
0.34999166666666665 136.29557692307694
0.36665555555555557 136.34698113207548
0.38332222222222223 136.34698113207548
0.3999111111111111 136.397962962963
0.41665555555555556 136.4926785714286
0.4332388888888889 136.4926785714286
0.45 136.5896551724138
0.4666222222222222 136.64084745762713
0.4832888888888889 136.69883333333337
0.49993333333333334 136.75491803278695
0.5166083333333333 136.79237288135596
0.5332722222222223 136.85050000000004
0.5499777777777778 136.9693442622951
0.5666138888888889 136.9876271186441
0.5832305555555556 137.042
0.5999722222222222 137.15688524590166
0.6165722222222222 137.17233333333337
0.6332194444444444 137.24800000000002
0.6499444444444444 137.3793442622951
0.6666 137.4251666666667
0.6832722222222222 137.55932203389833
0.6999666666666666 137.60066666666668
0.7165666666666667 137.6908333333334
0.7332638888888889 137.77933333333337
0.7499527777777778 137.86783333333335
0.7665694444444444 137.94500000000002
0.7832833333333333 138.02183333333335
0.7999861111111111 138.13081967213117
0.8166472222222222 138.24237288135592
0.8333222222222222 138.35866666666664
0.8499861111111111 138.35866666666664
0.8666305555555556 138.4711475409836
0.8833305555277777 138.61766666666662
0.8999555555555555 138.66915254237284
0.9166 138.71409836065573
0.9333222222222223 138.8406666666666
0.9499416666666667 138.8406666666666
0.9665583333333333 138.91499999999996
0.983275 138.9967213114754
0.9999027777777778 139.06213114754098
1.01665 139.17116666666664
1.0333277777777778 139.23316666666668
1.0499 139.23316666666668
1.0666416666666667 139.33583333333334
1.0832388888888889 139.37610169491523
1.0999722222222221 139.38716666666667
1.1165972222222222 139.47322033898305
1.1333277777777777 139.5256666666667
1.1498944444444446 139.5256666666667
1.1666138888888888 139.61533333333333
1.1833333333333333 139.65083333333334
1.1999944444166666 139.6885
1.2166222222222223 139.72491525423726
1.2333305555555556 139.76966666666667
1.2499833333055557 139.8055
1.2666555555555556 139.8365
1.2832916666666667 139.86566666666667
1.2998888888888889 139.86566666666667
1.3166583333333333 139.92216666666667
1.333316666638889 139.92409836065576
1.3499944444166667 139.96833333333333
1.3666055555555556 139.96833333333333
1.3832833333333334 139.99442622950824
1.3999722222222222 140.03333333333333
1.4165722222222221 140.03333333333333
1.4332666666666667 140.059
1.4499944444166666 140.10016666666667
1.4666583333333334 140.11566666666667
1.4832472221944444 140.11566666666667
1.4998916666666666 140.12266666666667
1.5165777777777778 140.12966666666668
1.53332777775 140.14065573770492
1.5499027777777779 140.13644067796608
1.5665527777777777 140.14316666666667
1.5832722222222222 140.14627118644066
1.599988888888889 140.158
1.6166111111111112 140.165
1.6332194444444443 140.165
1.6499527777777778 140.17559322033895
1.6665583333333334 140.18166666666667
1.683313888888889 140.19
1.6999249999722221 140.19833333333332
1.716663888888889 140.215
1.73332777775 140.22032786885248
1.7499249999722222 140.22333333333333
1.766625 140.25885245901637
1.7832805555555555 140.26249999999996
1.7999555555555555 140.32416666666666
1.8166444444444445 140.34983606557375
1.8332527777777778 140.355
1.849936111111111 140.38583333333332
1.8666527777777777 140.42305084745763
1.8832194444444443 140.44750000000002
1.8999666666666666 140.50147540983608
1.9166666666666667 140.54000000000002
1.933313888888889 140.57083333333335
1.9499805555555556 140.57083333333335
1.96665 140.62278688524592
1.9832833333333333 140.64254237288142
1.999961111111111 140.6738983050848
2.0166444444444442 140.6730000000001
2.033236111111111 140.6730000000001
2.049952777777778 140.51067796610178
2.0666416666666665 140.16250000000008
2.0833166666666667 139.99233333333342
2.099975 139.8257377049181
2.1165944444444444 139.82216666666676
2.1332305555555555 139.64542372881365
2.1499972222222223 139.31166666666675
2.1666333333333334 139.1415000000001
2.183333333333333 138.9713333333334
2.19995 138.95322033898313
2.2166527777777776 138.66327868852468
2.2332833333333335 138.50049180327875
2.249938888888889 138.4483050847458
2.2665888888888888 138.17491803278693
2.2833305555555556 137.97833333333338
2.2999277777777776 137.97833333333338
2.316636111111111 137.81283333333334
2.3333166666666667 137.5113333333333
2.349988888861111 137.46847457627118
2.3666583333333335 137.3301694915254
2.3832999999722224 137.09499999999997
2.399922222222222 137.00950819672127
2.4166444444444446 136.8675409836065
2.4332999999722222 136.72557377049174
2.449986111111111 136.51766666666663
2.466597222222222 136.51766666666663
2.483299999972222 136.30271186440672
2.4999805555555557 136.15593220338977
2.516602777777778 136.0846666666666
2.5332777777777777 135.79599999999994
2.5499888888611113 135.6566666666666
2.5665722222222223 135.6566666666666
2.5832277777777777 135.53599999999994
2.5999416666666666 135.41999999999996
2.6166 135.2152542372881
2.6332999999722224 135.0952542372881
2.6499527777777776 135.06799999999996
2.6665944444444443 134.9521666666666
2.683263888888889 134.8381666666666
2.699972222222222 134.63249999999996
2.7166527777777776 134.53099999999998
2.733258333333333 134.53099999999998
2.749988888861111 134.34883333333332
2.766583333333333 134.34883333333332
2.7833277777777776 134.25704918032787
2.799975 134.02983333333336
2.816655555527778 133.93900000000002
2.83325277775 133.93900000000002
2.85 133.7596666666667
2.8666638888888887 133.6711666666667
2.88325 133.6711666666667
2.8999 133.5866666666667
2.916613888888889 133.55590163934428
2.9332805555555557 133.41700000000003
2.9498972221944446 133.33800000000002
2.9666305555555557 133.18533333333338
2.9833222221944444 133.11433333333335
2.999991666666667 133.05500000000004
3.0166583333333334 133.04583333333338
3.03325277775 133.04583333333338
3.04995 133.1845
3.0666583333333333 133.38508474576275
3.083325 133.62200000000004
3.0999777777777777 133.7721666666667
3.1166444444444443 133.83898305084747
3.1333055555555553 134.06800000000004
3.1499694444444444 134.2211666666667
3.1666305555555554 134.29559322033901
3.1833305555555556 134.53200000000004
3.1999555555555554 134.53200000000004
3.2166472222222224 134.6856666666667
3.2333305555555554 135.00083333333336
3.249988888861111 135.07852459016397
3.266611111111111 135.24694915254238
3.283325 135.41065573770493
3.2998916666666664 135.499
3.3166305555555557 135.67116666666666
3.3333305555555555 135.99966666666668
3.3499944444444445 136.07868852459018
3.3666222222222224 136.22557377049182
3.3833194444444445 136.45000000000002
3.3999555555555556 136.52745762711865
3.4165888888888887 136.60466666666667
3.4332833333333332 136.84389830508476
