#TimeStamp;TripTime;Type
38;12;O
41;21;O
48;26;O
56;30;O
60;11;O
67;20;O
112;18;O
128;11;O
165;20;O
167;20;O
178;28;O
204;23;O
245;29;O
247;24;O
250;19;O
251;18;O
288;22;O
319;13;O
320;23;O
354;18;O
379;21;O
381;16;O
390;30;O
410;26;O
439;29;O
448;19;O
465;19;O
479;13;O
497;12;O
526;15;O
550;23;O
575;24;O
599;24;O
599;43;O
636;33;O
647;17;O
659;32;O
666;27;O
696;18;O
717;26;O
732;11;O
738;13;O
761;12;O
781;24;O
800;18;O
815;24;O
838;22;O
861;31;O
870;28;O
880;25;O
896;11;O
919;25;O
951;29;O
958;21;O
974;14;O
997;24;O
1018;26;O
1044;25;O
1059;20;O
1070;15;O
1076;23;O
1083;19;O
1144;40;O
1173;22;O
1191;23;O
1207;14;O
1209;23;O
1217;21;O
1233;29;O
1273;21;O
1282;8;O
1289;20;O
1294;27;O
1307;18;O
1320;7;O
1345;14;O
1357;17;O
1384;17;O
1395;28;O
1423;20;O
1433;28;O
1436;58;O
1456;23;O
1458;25;O
1466;21;O
1508;20;O
1556;25;O
1558;24;O
1565;27;O
1568;14;O
1584;16;O
1597;20;O
1624;14;O
1673;16;O
1678;25;O
1689;40;O
1694;34;O
1703;23;O
1706;19;O
1744;18;O
1770;25;O
1784;17;O
1787;18;O
