#TimeStamp;DistanceTraveled
59.73;217.27
119.76;103.26
180;125.19
239.99;102.63
299.58;161.06
359.87;132.72
419.63;149.29
479.98;134.75
539.93;174.3
599.78;178.18
660;166.96
719.82;169.89
779.7;151.39
839.59;155.52
899.88;151.99
959.97;178.19
1019.67;136.05
1079.98;130.06
1139.59;202.21
1199.62;193.07
1259.58;182.13
1319.99;129.41
1379.96;172.12
1439.69;169.6
1499.99;197.28
1559.81;202.45
1619.85;204.15
1679.75;186.76
1739.97;221.12
1799.73;190.89
