#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness
52.56;1;52.56;52.56;-9359.72
53.4;0;53.4;53.4;-8846.44
57.39;0;57.39;57.39;-8961.82
60.02;2;60.02;60.02;-9758.93
61.1;1;61.1;61.1;-9607.17
61.97;0;61.97;61.97;-9281.84
65.22;1;65.22;65.22;-9597.76
66.41;0;66.41;13.53;-10423.6
69.96;1;69.96;17.08;-10206.02
70.68;0;70.68;17.14;-11606.29
74.11;1;74.11;21.23;-10431.38
74.77;0;74.77;17.18;-11987.54
78.6;1;18.39;17.46;-9599.69
79.23;2;79.23;79.23;-9636.85
82.91;1;82.91;17.34;-10451.06
87.2;1;87.2;17.2;-10466.23
90.02;0;90.02;90.02;-9211.45
91.45;1;91.45;17.1;-11952.39
91.45;2;91.45;16.68;-10025.03
94.16;0;94.16;94.16;-9245.17
95.76;2;95.76;16.48;-10332.89
100;2;100;8.31;-11612.08
102.21;0;102.21;35.76;-11943.82
102.3;1;102.3;102.3;-9301.78
106.72;1;106.72;106.72;-9525.58
110.1;0;110.1;39.23;-10939.55
110.76;1;110.76;27.7;-12456.64
114.16;0;114.16;26.81;-10808.37
114.81;1;61.93;27.46;-9383.47
122.71;1;122.71;22.47;-9881.13
126.73;1;126.73;24.02;-10402.4
130.91;1;130.91;24.15;-10563.68
134.88;1;134.88;24.07;-10865.31
138.67;1;138.67;23.82;-12659.81
151.38;2;151.38;151.38;-9626.45
163.67;2;163.67;163.67;-9674.55
170.06;1;170.06;170.06;-9463.97
170.2;0;170.2;95.18;-9682.17
174.71;0;174.71;174.71;-9215.13
175.84;2;175.84;24.42;-10472.84
180.06;2;180.06;28.63;-10278.51
181.92;1;181.92;50.93;-11003.02
184.1;2;184.1;20.26;-10465.06
185.92;1;185.92;50.88;-11615.54
186.75;0;186.75;72.41;-9838.18
188.22;2;188.22;12.06;-10485.8
190.86;0;190.86;39.43;-9882.24
194.82;0;194.82;24.26;-10161.28
196.31;2;196.31;16.11;-10568.59
198.09;1;198.09;34.25;-9793.26
198.82;0;198.82;24.04;-10183.31
200.77;2;200.77;16.52;-10679.37
202.49;1;202.49;32.33;-10089.92
203.28;0;203.28;16.45;-10540.53
205.19;2;205.19;16.9;-11100.88
206.91;1;206.91;24.71;-10235.7
207.56;0;207.56;16.65;-11145.49
211.33;1;119.63;25.08;-10266.99
211.98;0;211.98;17.02;-11408.96
212.24;2;212.24;212.24;-9618.28
215.83;1;24.92;17.53;-10359.93
215.98;0;215.98;16.98;-11422
216.32;2;216.32;116.07;-9727.03
220.04;1;220.04;17.31;-10377.54
220.32;0;220.32;16.92;-11453.49
223.97;1;223.97;16.82;-10447.32
224.37;2;224.37;19.13;-9801.43
227.92;0;227.92;227.92;-8865.93
228.38;1;20.57;16.82;-10345.16
228.43;2;21.29;20.61;-9662.69
231.98;0;231.98;129.73;-10965
232.43;1;232.43;16.45;-11989.2
232.47;2;68.63;20.15;-10470.33
236.77;1;236.77;16.45;-12179.43
236.82;2;134.11;20.45;-10999.27
240.12;0;240.12;27.88;-10901.03
240.83;1;42.52;16.46;-12200.86
240.87;2;20.55;16.46;-9814.09
245.03;1;12.56;12.25;-11275.61
252.26;0;252.26;27.89;-11311.66
252.26;1;252.26;160.56;-9397.35
256.42;0;169.07;28.45;-11378.66
256.42;1;256.42;256.42;-9202.37
260.54;0;260.54;28.15;-12169.17
261.62;2;261.62;261.62;-9564.57
284.61;1;284.61;32.14;-9845.92
287.64;0;287.64;287.64;-8959.38
288.89;1;288.89;36.41;-10183.22
292.23;0;292.23;181.92;-9186.59
292.93;1;178.08;36.41;-10878.33
296.63;0;296.63;44.15;-10579.87
305.1;0;122.9;48.58;-10714.89
309.61;0;64.33;49.03;-8288.83
313.37;0;202.56;28.72;-9684.29
317.74;0;317.74;29.7;-10073.79
321.66;0;321.66;29.19;-10257.71
326.12;0;110.13;29.23;-10403.65
328.78;1;116.55;83.5;-9568.05
330.53;0;203.59;25.32;-10673.64
332.53;1;332.53;332.53;-9352.9
333.71;2;333.71;333.71;-9352.53
334.7;0;146.41;25.05;-11400.94
338.08;2;139.07;105.3;-10715.5
342.2;2;125.88;11.62;-8923.95
346.41;2;346.41;12.55;-9844.78
350.51;2;113.65;12.23;-10274.09
352.93;1;201.51;26.77;-10129.96
354.89;2;354.89;12.56;-10734.07
357.38;1;124.6;28.55;-10979.51
361.43;0;269.73;141.06;-9597.02
361.43;1;254.66;28.55;-11853.89
363.06;2;29.2;16.31;-11158.9
365.6;0;365.6;43.67;-12134.86
365.6;1;18.86;12.63;-9910.14
367.39;2;367.39;16.47;-12054.94
377.52;0;172.29;24.12;-10121.87
378.19;2;378.19;378.19;-9433.08
381.65;0;381.65;20.02;-10473.09
384.94;1;384.94;245.87;-11562.31
385.69;0;198.87;20.02;-11098.56
386.28;2;386.28;22.9;-9736.94
389.66;0;169.29;11.93;-11753.7
392.94;1;261.95;31.31;-9759.89
