#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;113.22;0.03;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0,RP/0
59.97;112.77;0.12;PP/0,TA/0.07,IS/0,PS/0.03,RB/0,OB/0.01,RP/0
119.73;111.15;0.23;PP/0.01,TA/0.15,IS/0,PS/0.08,RB/0,OB/0.01,RP/0
179.71;111.13;0.26;PP/0.01,TA/0.16,IS/0,PS/0.09,RB/0,OB/0.01,RP/0
239.92;111.13;0.28;PP/0.01,TA/0.17,IS/0,PS/0.09,RB/0,OB/0.01,RP/0
299.88;111.13;0.31;PP/0.01,TA/0.18,IS/0,PS/0.09,RB/0,OB/0.02,RP/0
359.64;111.03;0.34;PP/0.01,TA/0.19,IS/0,PS/0.1,RB/0,OB/0.02,RP/0
419.81;110.41;0.38;PP/0.02,TA/0.21,IS/0,PS/0.1,RB/0,OB/0.02,RP/0
480;110.17;0.41;PP/0.02,TA/0.22,IS/0,PS/0.1,RB/0,OB/0.02,RP/0
539.93;110.14;0.44;PP/0.02,TA/0.22,IS/0,PS/0.1,RB/0,OB/0.03,RP/0
599.64;110.14;0.47;PP/0.02,TA/0.24,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
659.99;110.14;0.49;PP/0.02,TA/0.24,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
719.86;110.14;0.52;PP/0.03,TA/0.24,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
779.88;110.14;0.54;PP/0.03,TA/0.25,IS/0,PS/0.11,RB/0,OB/0.04,RP/0
839.96;109.93;0.57;PP/0.03,TA/0.26,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
899.59;109.65;0.6;PP/0.03,TA/0.27,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
959.96;109.37;0.62;PP/0.03,TA/0.27,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
1019.71;109.35;0.64;PP/0.04,TA/0.28,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
1079.83;109.32;0.68;PP/0.04,TA/0.29,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1139.91;109.32;0.72;PP/0.05,TA/0.29,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1199.83;109.32;0.74;PP/0.05,TA/0.3,IS/0,PS/0.13,RB/0,OB/0.06,RP/0
1259.91;109.32;0.78;PP/0.05,TA/0.31,IS/0,PS/0.13,RB/0,OB/0.06,RP/0
1319.81;109.32;0.81;PP/0.05,TA/0.32,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1379.86;109.18;0.83;PP/0.06,TA/0.33,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1439.98;109.09;0.86;PP/0.06,TA/0.33,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1499.6;108.89;0.88;PP/0.06,TA/0.33,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1559.83;108.75;0.9;PP/0.06,TA/0.34,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1619.76;108.69;0.92;PP/0.07,TA/0.34,IS/0,PS/0.14,RB/0,OB/0.07,RP/0
1679.94;108.67;0.94;PP/0.07,TA/0.35,IS/0,PS/0.15,RB/0,OB/0.07,RP/0
1739.9;108.66;0.97;PP/0.07,TA/0.35,IS/0,PS/0.15,RB/0,OB/0.07,RP/0
1799.6;108.66;0.99;PP/0.07,TA/0.35,IS/0,PS/0.15,RB/0,OB/0.07,RP/0
