#TimeStamp;TripTime;Type
37;15;O
38;18;O
41;18;O
55;30;O
68;20;O
69;21;O
105;16;O
120;17;O
135;14;O
158;16;O
160;19;O
198;16;O
215;19;O
218;10;O
233;14;O
242;28;O
259;22;O
282;19;O
311;20;O
361;15;O
377;29;O
388;21;O
398;26;O
436;19;O
448;19;O
455;29;O
473;19;O
483;25;O
503;7;O
512;17;O
544;18;O
553;15;O
571;15;O
575;12;O
588;18;O
598;12;O
642;24;O
643;23;O
645;22;O
683;18;O
686;17;O
707;14;O
712;25;O
719;17;O
745;16;O
757;29;O
773;18;O
806;21;O
808;25;O
840;19;O
846;20;O
868;15;O
885;16;O
895;22;O
907;24;O
930;17;O
951;23;O
956;20;O
982;18;O
986;20;O
989;25;O
1002;21;O
1034;18;O
1090;15;O
1095;18;O
1097;20;O
1138;21;O
1147;20;O
1163;28;O
1179;23;O
1194;15;O
1197;7;O
1216;21;O
1225;17;O
1253;21;O
1269;13;O
1279;26;O
1290;23;O
1305;20;O
1313;21;O
1321;15;O
1347;21;O
1360;24;O
1375;23;O
1389;17;O
1399;18;O
1401;10;O
1425;17;O
1438;17;O
1447;18;O
1467;20;O
1470;17;O
1477;12;O
1520;18;O
1523;15;O
1534;35;O
1545;24;O
1549;19;O
1549;23;O
1584;13;O
1585;14;O
1593;20;O
1605;11;O
1615;21;O
1631;27;O
1651;22;O
1664;22;O
1692;27;O
1693;14;O
1726;7;O
1748;23;O
1750;24;O
1797;15;O
