#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;79.93;0.1;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.02,RP/0
59.86;83.81;1.1;PP/0.03,TA/0.87,IS/0,PS/0.45,RB/0,OB/0.03,RP/0
119.97;84.15;1.5;PP/0.04,TA/1.2,IS/0,PS/0.75,RB/0,OB/0.03,RP/0
179.98;84.5;1.66;PP/0.05,TA/1.31,IS/0,PS/0.77,RB/0,OB/0.04,RP/0
239.97;84.51;1.81;PP/0.06,TA/1.4,IS/0,PS/0.8,RB/0,OB/0.05,RP/0
299.8;84.51;2;PP/0.07,TA/1.54,IS/0,PS/0.83,RB/0,OB/0.05,RP/0
359.96;84.52;2.18;PP/0.07,TA/1.67,IS/0,PS/0.84,RB/0,OB/0.06,RP/0
419.7;84.52;2.27;PP/0.08,TA/1.73,IS/0,PS/0.87,RB/0,OB/0.06,RP/0
479.66;84.52;2.39;PP/0.08,TA/1.81,IS/0,PS/0.88,RB/0,OB/0.07,RP/0
539.88;84.52;2.49;PP/0.09,TA/1.86,IS/0,PS/0.9,RB/0,OB/0.08,RP/0
599.84;85.87;2.61;PP/0.1,TA/1.93,IS/0,PS/0.92,RB/0,OB/0.08,RP/0
659.89;86.03;2.74;PP/0.11,TA/2.01,IS/0,PS/0.94,RB/0,OB/0.09,RP/0
719.65;86.38;2.86;PP/0.11,TA/2.08,IS/0,PS/0.96,RB/0,OB/0.1,RP/0
779.64;85.78;2.98;PP/0.12,TA/2.16,IS/0,PS/0.98,RB/0,OB/0.1,RP/0
839.7;85.85;3.08;PP/0.13,TA/2.2,IS/0,PS/0.99,RB/0.01,OB/0.11,RP/0
899.64;86.96;3.17;PP/0.14,TA/2.24,IS/0,PS/1.02,RB/0.01,OB/0.12,RP/0
959.94;87.05;3.39;PP/0.15,TA/2.41,IS/0,PS/1.15,RB/0.01,OB/0.12,RP/0
1019.96;87.05;3.53;PP/0.15,TA/2.48,IS/0,PS/1.17,RB/0.01,OB/0.13,RP/0
1079.98;87.93;3.61;PP/0.17,TA/2.51,IS/0,PS/1.18,RB/0.01,OB/0.14,RP/0
1139.99;87.93;3.71;PP/0.17,TA/2.56,IS/0,PS/1.2,RB/0.01,OB/0.15,RP/0
1199.87;88.25;3.81;PP/0.18,TA/2.6,IS/0,PS/1.21,RB/0.01,OB/0.15,RP/0
1259.81;88.59;3.9;PP/0.19,TA/2.64,IS/0,PS/1.23,RB/0.01,OB/0.16,RP/0
1319.91;88.8;4;PP/0.2,TA/2.7,IS/0,PS/1.27,RB/0.01,OB/0.16,RP/0
