# SectorTime OrderLatenessAvg
0.014197222222222222 0
0.015644444444444443 0
0.01863333333333333 0
0.019616666666666668 0
0.019802777777777777 0
0.021469444444444444 0
0.02200277775 0
0.022458333333333334 0
0.022630555555555557 0
0.02286666663888889 0
0.024372222222222222 0
0.02481388888888889 0
0.025344444444444444 0
0.025516666666666667 0
0.025691666666666668 0
0.027605555555555557 0
0.028091666666666668 0
0.02993611111111111 0
0.030408333333333332 0
0.03126388888888889 0
0.03278333333333333 0
0.03384722222222222 0
0.03389444444444444 0
0.034036111111111114 0
0.035569444444444445 0
0.03592222222222222 0
0.036616666666666665 0
0.036802777777777775 0
0.03854166666666667 0
0.03892222222222222 0
0.03952777777777778 0
0.04231666666666667 0
0.04231666666666667 0
0.04242222222222222 0
0.044158333333333334 0
0.04513333333333333 0
0.04513333333333333 0
0.04523611111111111 0
0.04688333333333333 0
0.047261111083333335 0
0.04790277777777778 0
0.04805 0
0.04981388888888889 0
0.050180555555555555 0
0.05071111111111111 0
0.05078055555555556 0
0.052625 0
0.05300833333333333 0
0.05355833333333333 0
0.053725 0
0.05544166666666667 0
0.056308333333333335 0
0.05863611111111111 0
0.05915555555555556 0
0.06148888888888889 0
0.061913888888888886 0
0.06387222222222222 0
0.06433611111111111 0
0.06470833333333334 0
0.06490833333333333 0
0.06668611111111111 0
0.0671888888888889 0
0.06750277777777777 0
0.06751666666666667 0
0.06950277777777777 0
0.07022222222222223 0
0.07030555555555555 0
0.07235 0
0.073125 0
0.07313888888888889 0
0.0733111111111111 0
0.0752 0
0.07594444444444444 0
0.07809722222222222 0
0.07831666666666667 0
0.0786638888888889 0
0.07883333333333334 0
0.07899444444444445 0
0.08090555555555555 0
0.08115277777777778 0
0.08163333333333334 0
0.08176388888888889 0
0.0837611111111111 0
0.08401666666666667 0
0.08440277777777777 0
0.08458333333333333 0
0.08645 0
0.08739166666666667 0
0.08927777777777778 0
0.08967222222222222 0
0.0924611111111111 0
0.09259444441666667 0
0.09281666666666667 0
0.09532222222222222 0
0.09549444441666667 0
0.09559444444444444 0
0.09773055555555556 0
0.09820555555555556 0
0.10407222222222222 0
0.10887777777777778 0
0.10951666666666666 0
0.11208888888888889 0
0.11229722222222223 0
0.11247222222222222 0
0.11455555555555555 0
0.11491666666666667 0
0.11518055555555555 0
0.11519444444444445 0
0.11813055555555556 0
0.120725 0
0.12076111111111111 0
0.12100833333333333 0
0.12293611111111111 0
0.12328333333333333 0
0.12359444444444445 0
0.12361666666666667 0
0.12613611111111112 0
0.126375 0
0.12654722222222223 0
0.12656111111111112 0
0.1290111111111111 0
0.12923055555555554 0
0.12937222222222222 0
0.12939444444444445 0
0.13141666666666665 0
0.13219722222222222 0
0.1342888888888889 0
0.13468611111111112 0
0.1349027777777778 0
0.13707222222222223 0
0.1375111111111111 0
0.13766111111111112 0
0.13781944444444444 0
0.1379 0
0.13990555555555556 0
0.1406638888888889 0
0.14285277777777777 0
0.1431888888888889 0
0.1432 0
0.1433638888888889 0
0.14600555555555556 0
0.14601944444444445 0
0.14638333333333334 0
0.14841666666666667 0
0.14890277777777777 0
0.1489138888888889 0
0.1492 0
0.15120555555555557 0
0.151625 0
0.1517111111111111 0
0.15186388888888888 0
0.15449444441666665 0
0.15468055555555554 0
0.1568138888888889 0
0.15725833333333333 0
0.15752777777777777 0
0.15754999997222222 0
0.15961666666666666 0
0.160125 0
0.16041944444444445 0
0.16289722219444444 0
0.16318611111111112 0
0.1632 0
0.16563611111111112 0
0.16808333333333333 0
0.16849166666666668 0
0.16850277777777778 0
0.16881944444444444 0
0.17085555555555557 0
0.17121111111111112 0
0.1713861111111111 0
0.17166944444444446 0
0.17381388888888888 0
0.1742138888888889 0
0.17448333333333332 0
0.1766611111111111 0
0.17705555555555555 0
0.1773611111111111 0
0.1795638888611111 0
0.1796361111111111 0
0.1797888888888889 0
0.18005277777777778 0
0.18234722222222222 0
0.18244444444444444 0
0.1826555555277778 0
0.18291666666666667 0
0.18524722222222223 0
0.18555 0
0.1858388888888889 0
0.1879222222222222 0
0.18809722222222222 0
0.18810833333333332 0
0.18865277777777778 0
0.19086111111111112 0
0.190975 0
0.19114722222222222 0
0.1936388888888889 0
0.19379999997222222 0
0.1938111111111111 0
0.1943111111111111 0
0.1968388888888889 0
0.19926944444444444 0
0.19934166666666667 0
0.1996388888888889 0
0.20260833333333333 0
0.20490277777777777 0
0.20493611111111112 0
0.20499444444444445 0
0.20515277777777777 0
0.20545555555555556 0
0.20765833333333333 0
0.20799444444444445 0
0.21055833333333332 0
0.21057222219444444 0
0.2105972222222222 0
0.2108611111111111 0
0.218925 0
0.21923333333333334 0
0.22171388888888888 0
0.2221972222222222 0
0.2222222222222222 0
0.22459166666666666 0
0.22459166666666666 0
0.22493611111111111 0
0.2250888888888889 0
0.22725 0
0.22748888888888888 0
0.22780833333333333 0
0.2279 0
0.23028333333333334 0
0.23066666666666666 0
0.23290555555555556 0
0.23305 0
0.23341111111111112 0
0.23344444444444445 0
0.23584444444444444 0
0.2362666666388889 0
0.238575 0
0.2386361111111111 0
0.2386361111111111 0
0.23903055555555555 0
0.23913055555555557 0
0.24137777777777777 0
0.24152777777777779 0
0.2418611111111111 0
0.24189722222222224 0
0.24425833333333333 0
0.24438055555555555 0
0.244675 0
0.24475833333333333 0
0.24699166666666666 0
0.247075 0
0.24753333333333333 0
0.24988888888888888 0
0.25 0
0.2504472222222222 0
0.2525861111111111 0
0.25274166666666664 0
0.25282777777777776 0
0.2554777777777778 0
0.25555555555555554 0
0.2556555555555556 0
0.25611944444444446 0
0.25825 0
0.25838333333333335 0
0.25856111111111113 0
0.258675 0
0.2590138888888889 0
0.26116388888888886 0
0.2615166666666667 0
0.26184722222222223 0
0.2638916666666667 0
0.2639916666666667 0
0.26413888888888887 0
0.2644472222222222 0
0.26469444444444445 0
0.26671666666666666 0
0.2667305555555556 0
0.267 0
0.2672611111111111 0
0.26965833333333333 0
0.2752611111111111 0
0.27589444444444444 0
0.2779027777777778 0
0.2786111111111111 0
0.2795611111111111 0
0.28234166666666666 0
0.28328055555555554 0
0.28417777777777775 0
0.28605833333333336 0
0.28698055555555557 0
0.2890972222222222 0
0.28925 0
0.2898722222222222 0
0.2907472222222222 0
0.2926416666666667 0
0.2935277777777778 0
0.29463055555555556 0
0.29536111111111113 0
0.29634444444444447 0
0.29756944444444444 0
0.29758055555555557 0
0.2982388888888889 0
0.3000055555555556 0
0.3004 0
0.3028194444444444 0
0.30320277777777777 0
0.3037916666666667 0
0.30469444444444443 0
0.30662777775 0
0.3066527777777778 0
0.3074861111111111 0
0.30948888888888887 0
0.310575 0
0.3111777777777778 0
0.3115027777777778 0
0.3133888888888889 0
0.31406944444444446 0
0.3149194444444444 0
0.31561944444444445 0
0.3178083333055556 0
0.31785833333333335 0
0.3183472222222222 0
0.3189666666666667 0
0.32069444444444445 0
0.32082222222222223 0
0.32179722222222223 0
0.32354444444444447 0
0.323725 0
0.32408611111111113 0
0.3243361110833333 0
0.32626944444444445 0
0.3265472222222222 0
0.32689444444444443 0
0.3271277777777778 0
0.32734166666666664 0
0.32926944441666667 0
0.3292833333333333 0
0.32966388888888887 0
0.33009166666666667 0
0.3321277777777778 0
