# SectorTime OrderTurnoverAgeAverage
0 593.5619354838709
0.016627777777777776 609.0265625
0.033325 629.3506060606061
0.049994444444444446 649.7967647058823
0.06665833333333333 649.7967647058823
0.08327777777777778 668.6151428571428
0.09998888888888889 704.2975675675675
0.11658333333333333 704.2975675675675
0.13323888888888888 724.6031578947368
0.14996666666666666 763.27375
0.16662222222222223 784.290731707317
0.1833027777777778 806.8854761904761
0.1999027777777778 806.8854761904761
0.21656666666666666 827.507441860465
0.23325 846.6086363636362
0.2499 867.8439999999997
0.26665 903.0589361702125
0.2833222222222222 919.6995833333331
0.29999444444444445 937.3818367346936
0.3166638888888889 952.4149999999997
0.33329722219444446 969.3166666666664
0.34994722222222224 969.3166666666664
0.36664166666666664 987.7015384615382
0.383325 1027.596111111111
0.3999861111111111 1052.4216363636363
0.4166416666666667 1077.9346428571428
0.4333222222222222 1106.4042105263156
0.4499666666666667 1106.4042105263156
0.46660277777777776 1135.5832758620688
0.48330555555555554 1197.7228333333333
0.49995833333333334 1229.3777049180326
0.5165777777777778 1249.8673333333331
0.5332277777777777 1304.7791666666667
0.54995 1354.6911666666665
0.5666611111111111 1348.513333333333
0.5833249999722222 1344.252
0.5999166666666667 1344.252
0.6166555555555555 1333.8225
0.6333 1327.4371666666666
0.6499638888888889 1305.6759016393441
0.6666194444444444 1320.2906666666668
0.683275 1312.2918333333332
0.6999694444444444 1317.2213559322033
0.7166666666666667 1286.0316666666665
0.7332611110833334 1298.6486440677966
0.7499833333333333 1267.6408333333334
0.76655 1267.6408333333334
0.7832722222222223 1257.0158333333334
0.799925 1245.5026666666668
0.8166555555555556 1213.822786885246
0.8332555555277777 1222.1245000000001
0.8499944444444445 1195.6013333333333
0.8666583333055555 1182.3033333333333
0.8833166666666666 1162.9213114754098
0.8999583333333333 1148.4924590163935
0.9165555555555556 1151.9611666666667
0.9333055555555556 1136.5755
0.9499944444444445 1101.5856666666666
0.9666444444444444 1085.2055
0.9832638888888889 1085.2055
0.9999555555555556 1051.007049180328
1.0165861111111112 1050.354406779661
1.0332694444444444 1028.6642372881356
1.0499805555555555 989.4445000000001
1.0666555555555555 973.2240983606558
1.0833055555555555 951.774262295082
1.0999805555555555 923.3458333333334
1.1166555555555555 908.2090163934428
1.1332555555555555 898.7473333333334
1.1499388888888888 873.8445
1.1666222222222222 821.7306666666667
1.183325 792.8428333333334
1.1999972222222222 764.6156666666667
1.216663888888889 752.0809836065574
1.23332777775 706.7796666666667
1.249975 695.1931147540984
1.2666055555555555 661.2879661016949
1.2833222222222223 621.903
1.2999444444444443 602.1703389830508
