#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;20;200;0;0;0;0;0;0.29
59.99;20;200;0;52.71;0;59.99;0;0.3
119.77;20;200;0;87.35;0;114.39;0;0.3
179.72;20;200;0;127.12;0;154.9;0;0.27
239.58;20;200;0;157.74;0;226.07;0;0.3
299.79;20;200;0;183;0;269.51;0;0.27
359.73;20;200;0;216.09;0;338.05;0;0.21
419.82;20;200;0;233.02;0;331.11;0;0.34
479.96;20;200;0;267.57;0;419.37;0;0.27
539.83;20;200;0;273.77;0;475.95;0;0.25
600;200;200;0;300.97;0;506;0;0.27
659.99;200;200;0;337.59;0;612.65;0;0.28
719.88;200;200;0;346.89;0;610.37;0;0.26
779.98;200;200;0;379.73;0;612.73;0;0.28
839.85;200;200;0;411.64;0;691.4;0;0.32
899.77;200;200;0;384.86;0;738.01;0;0.32
959.72;200;200;0;431.44;0;790.44;0;0.33
1019.77;200;200;0;451.37;0;885.04;0;0.37
1079.9;200;200;0;468.78;0;902.74;0;0.32
1139.6;200;200;0;488.66;0;1103.91;0;0.26
1199.83;200;200;0;438.49;0;1015.02;0;0.38
1259.96;200;200;0;474.5;0;1118.75;0;0.28
1319.98;200;200;0;506.83;0;1231.39;0;0.24
1379.86;200;182;0;510.19;0;1104.19;0;0.39
1439.96;200;170;0;533.75;0;1199.65;0;0.34
1499.94;200;157;0;496.22;0;1388.24;0;0.32
1559.88;200;140;0;528.69;0;1375.18;0;0.31
1619.98;200;124;0;576.02;0;1515.37;0;0.22
1679.83;200;117;0;607.02;0;1552.65;0;0.22
1739.87;200;107;0;640.32;0;1615.35;0;0.26
1799.92;200;100;0;638.34;0;1566.89;0;0.34
