#TimeStamp;TripTime;Type
35;18;O
53;26;O
57;29;O
63;16;O
65;27;O
71;22;O
190;26;O
208;22;O
219;22;O
255;16;O
277;18;O
277;24;O
341;24;O
366;25;O
371;26;O
436;26;O
442;15;O
451;22;O
461;24;O
474;21;O
499;29;O
557;18;O
593;22;O
602;22;O
608;16;O
646;28;O
661;14;O
684;25;O
718;17;O
736;23;O
740;12;O
763;14;O
816;21;O
844;19;O
854;25;O
882;23;O
904;20;O
942;17;O
968;15;O
973;21;O
974;24;O
998;21;O
1040;25;O
1049;16;O
1077;28;O
1082;32;O
1086;23;O
1131;26;O
1141;19;O
1145;18;O
1189;21;O
1190;24;O
1205;24;O
1230;13;O
1262;38;O
1268;23;O
1301;34;O
1302;15;O
1309;20;O
1324;24;O
1351;24;O
1375;23;O
1397;28;O
1410;25;O
1415;20;O
1434;19;O
1440;18;O
1465;10;O
1469;10;O
1510;15;O
1517;26;O
1520;13;O
1542;26;O
1570;11;O
1570;19;O
1592;26;O
1619;22;O
1630;14;O
1635;22;O
1661;24;O
1675;15;O
1694;22;O
1709;8;O
1711;26;O
1719;13;O
1751;18;O
1754;17;O
1756;13;O
1773;12;O
1778;12;O
1794;13;O
