#TimeStamp;TripTime;Type
39;14;O
41;20;O
53;24;O
62;20;O
69;23;O
75;24;O
150;24;O
151;26;O
158;24;O
173;22;O
178;18;O
208;20;O
238;13;O
247;25;O
249;27;O
295;19;O
295;44;O
305;15;O
335;23;O
347;12;O
353;23;O
376;15;O
385;16;O
389;29;O
431;23;O
460;23;O
470;21;O
478;15;O
516;15;O
518;19;O
531;23;O
560;20;O
570;25;O
586;23;O
619;18;O
624;23;O
636;27;O
642;17;O
664;18;O
706;7;O
732;15;O
740;19;O
743;32;O
758;13;O
780;22;O
794;31;O
801;15;O
822;18;O
831;24;O
862;22;O
881;30;O
883;13;O
890;13;O
938;16;O
947;35;O
971;16;O
972;47;O
990;27;O
1002;29;O
1017;22;O
1041;13;O
1064;27;O
1069;21;O
1084;18;O
1103;23;O
1111;22;O
1134;22;O
1135;16;O
1187;38;O
1191;23;O
1213;19;O
1226;19;O
1243;21;O
1262;21;O
1270;21;O
1275;27;O
1308;12;O
1315;22;O
1323;22;O
1355;19;O
1383;13;O
1395;24;O
1397;17;O
1480;16;O
1485;25;O
1486;31;O
1504;22;O
1516;17;O
1520;17;O
1575;13;O
1577;13;O
1606;27;O
1623;15;O
1640;23;O
1648;26;O
1651;10;O
1665;15;O
1687;16;O
1693;32;O
1703;18;O
1732;24;O
1757;35;O
1762;33;O
1764;24;O
1797;26;O
