#TimeStamp;DistanceTraveled
59.62;204.57
119.95;125.5
179.97;173.21
239.96;162.59
299.68;159.96
359.85;184.79
419.93;127.26
479.68;161.6
539.77;160.53
599.64;195.87
659.82;160.04
720;148.66
779.93;228.72
839.87;176.99
899.84;177.38
959.98;230.23
1020;196.41
1079.68;175.17
1139.61;170.63
1199.69;129.1
1259.82;213.46
1319.92;191.6
1379.92;135.67
1439.7;106.31
1499.65;190.3
1559.97;116.47
1619.82;189.28
1679.83;214.65
1739.96;217.94
1799.88;210.74
