#TimeStamp;TripTime;Type
37;20;O
47;16;O
51;18;O
58;16;O
73;24;O
77;26;O
123;11;O
160;16;O
167;24;O
186;31;O
220;14;O
231;18;O
267;26;O
285;18;O
298;35;O
311;20;O
334;17;O
337;25;O
380;18;O
400;28;O
410;15;O
455;32;O
457;20;O
496;26;O
528;18;O
550;23;O
556;29;O
590;28;O
606;15;O
617;18;O
642;13;O
656;11;O
657;22;O
701;23;O
728;34;O
757;27;O
762;41;O
765;19;O
774;29;O
803;28;O
823;12;O
825;24;O
846;7;O
851;22;O
904;16;O
917;23;O
957;30;O
962;23;O
981;24;O
988;19;O
1008;33;O
1028;24;O
1036;19;O
1081;18;O
1083;25;O
1086;11;O
1116;13;O
1122;16;O
1142;24;O
1165;25;O
1188;21;O
1190;19;O
1204;17;O
1220;22;O
1254;16;O
1257;13;O
1263;24;O
1292;22;O
1296;21;O
1316;21;O
1338;13;O
1342;27;O
1371;29;O
1394;21;O
1426;33;O
1434;16;O
1439;28;O
1477;22;O
1498;17;O
1507;23;O
1522;10;O
1537;29;O
1566;28;O
1579;23;O
1587;23;O
1600;27;O
1623;22;O
1650;23;O
1675;10;O
1689;28;O
1697;29;O
1721;18;O
1725;27;O
1730;14;O
1734;16;O
1768;14;O
1774;24;O
1782;16;O
1797;25;O
