#TimeStamp;TripTime;Type
42;20;O
45;23;O
46;22;O
53;34;O
76;26;O
78;22;O
127;23;O
173;23;O
181;24;O
191;24;O
199;19;O
229;13;O
267;19;O
272;19;O
298;19;O
303;32;O
318;13;O
350;22;O
357;13;O
362;18;O
401;11;O
419;26;O
444;16;O
447;33;O
476;22;O
480;14;O
501;22;O
524;13;O
532;16;O
576;29;O
584;18;O
599;25;O
630;16;O
654;26;O
660;25;O
689;20;O
717;22;O
738;23;O
744;7;O
746;26;O
814;27;O
829;20;O
830;23;O
855;27;O
862;27;O
878;20;O
930;19;O
971;21;O
977;13;O
986;34;O
992;37;O
1011;25;O
1029;26;O
1068;24;O
1097;19;O
1101;29;O
1125;21;O
1137;19;O
1148;21;O
1196;25;O
1214;22;O
1219;20;O
1234;17;O
1244;14;O
1257;27;O
1285;13;O
1307;31;O
1312;23;O
1323;23;O
1339;25;O
1349;24;O
1373;26;O
1382;22;O
1388;13;O
1413;22;O
1444;33;O
1463;29;O
1468;19;O
1471;25;O
1477;13;O
1504;23;O
1535;22;O
1547;13;O
1551;21;O
1571;26;O
1588;18;O
1600;25;O
1625;21;O
1639;19;O
1640;16;O
1647;22;O
1705;20;O
1708;15;O
1711;15;O
1730;14;O
1734;30;O
1744;23;O
1772;17;O
1781;14;O
1788;13;O
