#TimeStamp;TripTime;Type
37;19;O
37;12;O
38;22;O
47;30;O
79;27;O
84;32;O
141;19;O
156;28;O
170;23;O
191;22;O
223;21;O
228;13;O
258;18;O
270;23;O
286;28;O
313;16;O
320;19;O
339;27;O
357;7;O
385;26;O
385;25;O
433;26;O
446;35;O
451;26;O
477;15;O
498;26;O
527;19;O
537;19;O
544;17;O
558;18;O
579;24;O
592;17;O
622;19;O
645;28;O
656;19;O
669;20;O
689;22;O
691;10;O
720;7;O
763;23;O
770;21;O
790;22;O
799;29;O
823;21;O
838;11;O
879;20;O
893;16;O
918;25;O
933;25;O
957;29;O
965;24;O
985;21;O
988;37;O
1009;22;O
1017;24;O
1067;24;O
1096;26;O
1098;22;O
1124;48;O
1126;15;O
1149;20;O
1165;26;O
1182;14;O
1185;12;O
1200;20;O
1238;25;O
1241;14;O
1281;14;O
1286;24;O
1321;26;O
1333;15;O
1353;21;O
1364;32;O
1370;18;O
1373;18;O
1409;20;O
1448;18;O
1452;16;O
1476;19;O
1485;14;O
1487;11;O
1493;41;O
1529;18;O
1555;31;O
1570;30;O
1587;26;O
1588;31;O
1606;25;O
1647;25;O
1655;27;O
1665;21;O
1679;42;O
1687;28;O
1697;17;O
1706;12;O
1739;18;O
1780;12;O
1789;21;O
1798;21;O
