#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
959.72;0;43;1;3;0/959.72;0/379.44,1/272.14,2/343.66;0/959.72;0/959.72,1/959.72,2/959.72;0/0;0/12,1/10,2/14;0/0;0/15,1/13,2/17;0/0;0/2,1/2,2/2;0/0;0/14,1/14,2/15;0/0;0/152,1/179,2/161
1019.89;0;46;1;3;0/1019.89;0/386.3,1/300.23,2/385.13;0/1019.89;0/1019.89,1/1019.89,2/1019.89;0/0;0/13,1/12,2/10;0/0;0/15,1/14,2/15;0/0;0/2,1/2,2/2;0/0;0/15,1/15,2/16;0/0;0/166,1/187,2/165
1079.97;0;49;1;3;0/1079.97;0/426.07,1/337.41,2/406.76;0/1079.97;0/1079.97,1/1079.97,2/1079.97;0/0;0/13,1/10,2/10;0/0;0/17,1/15,2/14;0/0;0/2,1/2,2/2;0/0;0/16,1/16,2/17;0/0;0/171,1/193,2/175
1139.82;0;53;1;3;0/1139.82;0/459.64,1/349.07,2/435.64;0/1139.82;0/1139.82,1/1139.82,2/1139.82;0/0;0/15,1/9,2/11;0/0;0/15,1/12,2/17;0/0;0/2,1/2,2/2;0/0;0/18,1/17,2/18;0/0;0/178,1/206,2/183
1199.92;0;57;1;3;0/1199.92;0/508.42,1/366.93,2/466.48;0/1199.92;0/1199.92,1/1199.92,2/1199.92;0/0;0/10,1/9,2/8;0/0;0/13,1/13,2/13;0/0;0/2,1/2,2/2;0/0;0/19,1/19,2/19;0/0;0/181,1/217,2/191
1259.9;0;59;1;3;0/1259.9;0/545.6,1/373.28,2/473.84;0/1259.9;0/1259.9,1/1259.9,2/1259.9;0/0;0/10,1/9,2/12;0/0;0/14,1/12,2/19;0/0;0/2,1/2,2/2;0/0;0/20,1/19,2/20;0/0;0/187,1/231,2/205
1319.93;0;62;1;3;0/1319.93;0/578.29,1/379.81,2/504.17;0/1319.93;0/1319.93,1/1319.93,2/1319.93;0/0;0/8,1/9,2/12;0/0;0/13,1/11,2/17;0/0;0/2,1/2,2/2;0/0;0/21,1/20,2/21;0/0;0/194,1/245,2/212
1379.98;0;66;1;3;0/1379.98;0/588.53,1/419.55,2/530.15;0/1379.98;0/1379.98,1/1379.98,2/1379.98;0/0;0/13,1/9,2/13;0/0;0/15,1/12,2/15;0/0;0/2,1/2,2/2;0/0;0/22,1/21,2/23;0/0;0/207,1/250,2/221
1439.8;0;70;1;3;0/1439.8;0/639.3,1/444.8,2/570.58;0/1439.8;0/1439.8,1/1439.8,2/1439.8;0/0;0/13,1/11,2/10;0/0;0/14,1/13,2/15;0/0;0/2,1/2,2/2;0/0;0/24,1/23,2/23;0/0;0/210,1/259,2/226
1499.8;0;73;1;3;0/1499.8;0/693.09,1/487.71,2/596;0/1499.8;0/1499.8,1/1499.8,2/1499.8;0/0;0/13,1/11,2/14;0/0;0/16,1/14,2/15;0/0;0/2,1/2,2/2;0/0;0/24,1/24,2/25;0/0;0/211,1/264,2/235
1559.99;0;77;1;3;0/1559.99;0/726.52,1/530.95,2/636.96;0/1559.99;0/1559.99,1/1559.99,2/1559.99;0/0;0/13,1/12,2/14;0/0;0/15,1/14,2/16;0/0;0/2,1/2,2/2;0/0;0/26,1/25,2/26;0/0;0/218,1/268,2/240
1619.82;0;82;1;3;0/1619.82;0/777.44,1/575.06,2/689.22;0/1619.82;0/1619.82,1/1619.82,2/1619.82;0/0;0/11,1/13,2/14;0/0;0/15,1/15,2/16;0/0;0/2,1/2,2/2;0/0;0/28,1/27,2/27;0/0;0/221,1/272,2/242
1679.75;0;86;1;3;0/1679.75;0/807.85,1/627.35,2/733.64;0/1679.75;0/1679.75,1/1679.75,2/1679.75;0/0;0/14,1/12,2/14;0/0;0/15,1/15,2/16;0/0;0/2,1/2,2/2;0/0;0/29,1/28,2/29;0/0;0/228,1/274,2/246
1739.66;0;92;1;3;0/1739.66;0/863.27,1/661.03,2/782.36;0/1739.66;0/1739.66,1/1739.66,2/1739.66;0/0;0/14,1/12,2/14;0/0;0/15,1/14,2/18;0/0;0/2,1/2,2/2;0/0;0/31,1/30,2/31;0/0;0/230,1/281,2/249
1799.74;0;95;1;3;0/1799.74;0/912.2,1/705.76,2/817.87;0/1799.74;0/1799.74,1/1799.74,2/1799.74;0/0;0/11,1/14,2/15;0/0;0/15,1/15,2/15;0/0;0/2,1/2,2/2;0/0;0/31,1/31,2/33;0/0;0/232,1/285,2/256
