#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;119.64;0.02;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.58;124.07;0.12;PP/0.02,TA/0.05,IS/0,PS/0,RB/0,OB/0.01,RP/0
119.88;124.07;0.13;PP/0.02,TA/0.05,IS/0,PS/0,RB/0,OB/0.01,RP/0
179.99;121.58;0.27;PP/0.03,TA/0.17,IS/0,PS/0.1,RB/0,OB/0.01,RP/0
239.93;121.41;0.31;PP/0.03,TA/0.19,IS/0,PS/0.1,RB/0,OB/0.01,RP/0
299.63;121.41;0.34;PP/0.03,TA/0.2,IS/0,PS/0.11,RB/0,OB/0.02,RP/0
359.87;121.41;0.36;PP/0.03,TA/0.2,IS/0,PS/0.11,RB/0,OB/0.02,RP/0
419.85;121.41;0.4;PP/0.03,TA/0.22,IS/0,PS/0.11,RB/0,OB/0.02,RP/0
479.96;121.41;0.43;PP/0.03,TA/0.23,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
539.94;121.37;0.46;PP/0.04,TA/0.23,IS/0,PS/0.12,RB/0,OB/0.03,RP/0
599.93;121.34;0.48;PP/0.04,TA/0.23,IS/0,PS/0.12,RB/0,OB/0.03,RP/0
659.96;121.34;0.52;PP/0.04,TA/0.26,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
719.96;121.3;0.55;PP/0.04,TA/0.26,IS/0,PS/0.13,RB/0,OB/0.04,RP/0
779.93;121.3;0.57;PP/0.04,TA/0.27,IS/0,PS/0.13,RB/0,OB/0.04,RP/0
839.79;121.3;0.6;PP/0.05,TA/0.28,IS/0,PS/0.13,RB/0,OB/0.04,RP/0
899.96;121.3;0.63;PP/0.05,TA/0.29,IS/0,PS/0.13,RB/0,OB/0.04,RP/0
959.95;121.3;0.65;PP/0.05,TA/0.29,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1019.9;121.3;0.68;PP/0.05,TA/0.3,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1079.99;121.3;0.7;PP/0.05,TA/0.3,IS/0,PS/0.14,RB/0,OB/0.05,RP/0
1139.96;121.3;0.73;PP/0.06,TA/0.31,IS/0,PS/0.14,RB/0,OB/0.05,RP/0
1199.96;121.3;0.76;PP/0.06,TA/0.32,IS/0,PS/0.15,RB/0,OB/0.06,RP/0
1259.83;121.3;0.78;PP/0.06,TA/0.32,IS/0,PS/0.15,RB/0,OB/0.06,RP/0
1319.92;121.3;0.81;PP/0.06,TA/0.33,IS/0,PS/0.15,RB/0,OB/0.06,RP/0
1379.68;121.3;0.83;PP/0.07,TA/0.33,IS/0,PS/0.15,RB/0,OB/0.06,RP/0
1439.97;121.3;0.85;PP/0.07,TA/0.34,IS/0,PS/0.16,RB/0,OB/0.06,RP/0
1499.92;121.3;0.88;PP/0.07,TA/0.34,IS/0,PS/0.16,RB/0,OB/0.06,RP/0
1560;121.3;0.9;PP/0.07,TA/0.35,IS/0,PS/0.16,RB/0,OB/0.06,RP/0
1619.76;121.3;0.92;PP/0.08,TA/0.35,IS/0,PS/0.16,RB/0,OB/0.06,RP/0
1679.69;121.3;0.94;PP/0.08,TA/0.35,IS/0,PS/0.16,RB/0,OB/0.06,RP/0
1739.81;121.3;0.96;PP/0.08,TA/0.35,IS/0,PS/0.16,RB/0,OB/0.06,RP/0
1799.96;121.3;0.98;PP/0.08,TA/0.36,IS/0,PS/0.16,RB/0,OB/0.07,RP/0
