#TimeStamp;DistanceTraveled
59.58;199.33
119.88;29.67
179.99;91.26
239.93;115.88
299.63;85.96
359.87;86.9
419.85;134.27
479.96;164.54
539.94;171.72
599.93;86.47
659.96;118.01
719.96;130.87
779.93;96.29
839.79;159.41
899.96;168.58
959.95;71.15
1019.9;141.07
1079.99;116.65
1139.96;162.59
1199.96;197.01
1259.83;173.15
1319.92;186.23
1379.68;182.6
1439.97;169.41
1499.92;199.38
1560;156.61
1619.76;201.43
1679.69;163.59
1739.81;234.33
1799.96;164.34
