Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;12.50;0;0;0;0;0;0;0;0;1800;1800
OutputStation0;35.50;3.50;247;188;32;31.570844832481182;606.4847559284939;4.04444444444448;80.46453104293539;7.71875;854.5973594545982;1800
OutputStation1;35.50;9.50;258;180;33;32.1199022679977;353.8664221560442;4.126111111111186;81.45777777777784;7.818181818181818;812.1468542494868;1800
OutputStation2;0.50;6.50;276;204;30;37.55829966244061;450.4080970027667;4.284906208586335;80.22501438584322;9.2;741.2562190049384;1800
