#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;80.22;0.13;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.03,RP/0
59.82;82.93;0.86;PP/0.04,TA/0.56,IS/0,PS/0.24,RB/0.01,OB/0.03,RP/0
119.81;83.35;1.45;PP/0.06,TA/1.07,IS/0,PS/0.61,RB/0.01,OB/0.04,RP/0
179.89;83.72;1.63;PP/0.07,TA/1.2,IS/0,PS/0.64,RB/0.01,OB/0.05,RP/0
239.97;84.13;1.87;PP/0.08,TA/1.37,IS/0,PS/0.68,RB/0.01,OB/0.05,RP/0
299.97;84.6;2.11;PP/0.1,TA/1.53,IS/0,PS/0.72,RB/0.01,OB/0.06,RP/0
359.77;84.6;2.29;PP/0.11,TA/1.65,IS/0,PS/0.75,RB/0.01,OB/0.07,RP/0
419.99;85.38;2.43;PP/0.12,TA/1.71,IS/0,PS/0.76,RB/0.01,OB/0.08,RP/0
479.93;85.38;2.66;PP/0.14,TA/1.86,IS/0,PS/0.79,RB/0.01,OB/0.08,RP/0
539.99;85.55;2.78;PP/0.15,TA/1.93,IS/0,PS/0.81,RB/0.01,OB/0.09,RP/0
599.96;85.49;2.87;PP/0.16,TA/1.96,IS/0,PS/0.82,RB/0.01,OB/0.1,RP/0
659.64;85.17;2.97;PP/0.18,TA/2,IS/0,PS/0.84,RB/0.01,OB/0.11,RP/0
720;85.17;3.13;PP/0.2,TA/2.09,IS/0,PS/0.85,RB/0.01,OB/0.11,RP/0
779.8;86.09;3.3;PP/0.21,TA/2.18,IS/0,PS/0.87,RB/0.01,OB/0.12,RP/0
839.74;86;3.45;PP/0.23,TA/2.27,IS/0,PS/0.89,RB/0.01,OB/0.13,RP/0
899.85;85.93;3.56;PP/0.24,TA/2.33,IS/0,PS/0.9,RB/0.01,OB/0.13,RP/0
959.88;86.82;3.67;PP/0.25,TA/2.37,IS/0,PS/0.92,RB/0.01,OB/0.14,RP/0
1019.66;86.83;3.82;PP/0.26,TA/2.45,IS/0,PS/0.94,RB/0.01,OB/0.15,RP/0
1079.7;87.4;3.93;PP/0.28,TA/2.5,IS/0,PS/0.95,RB/0.01,OB/0.16,RP/0
1139.99;87.03;4.08;PP/0.32,TA/2.56,IS/0,PS/0.97,RB/0.01,OB/0.16,RP/0
1199.99;86.82;4.21;PP/0.33,TA/2.62,IS/0,PS/1,RB/0.01,OB/0.17,RP/0
1259.95;87.37;4.29;PP/0.34,TA/2.66,IS/0,PS/1.01,RB/0.01,OB/0.17,RP/0
1319.65;87.32;4.4;PP/0.35,TA/2.71,IS/0,PS/1.03,RB/0.01,OB/0.18,RP/0
1379.88;87.26;4.47;PP/0.36,TA/2.73,IS/0,PS/1.04,RB/0.01,OB/0.19,RP/0
1439.77;88.54;4.55;PP/0.37,TA/2.77,IS/0,PS/1.05,RB/0.01,OB/0.19,RP/0
1499.96;88.19;4.63;PP/0.38,TA/2.8,IS/0,PS/1.07,RB/0.01,OB/0.2,RP/0
1559.89;88.93;4.74;PP/0.39,TA/2.84,IS/0,PS/1.08,RB/0.01,OB/0.21,RP/0
1619.92;88.84;4.82;PP/0.4,TA/2.88,IS/0,PS/1.09,RB/0.01,OB/0.21,RP/0
1679.99;89.08;4.91;PP/0.41,TA/2.9,IS/0,PS/1.11,RB/0.01,OB/0.22,RP/0
1739.99;89.09;5.06;PP/0.44,TA/2.96,IS/0,PS/1.13,RB/0.01,OB/0.23,RP/0
1799.72;89.16;5.18;PP/0.45,TA/3,IS/0,PS/1.15,RB/0.01,OB/0.24,RP/0
1860;90.39;5.29;PP/0.47,TA/3.04,IS/0,PS/1.18,RB/0.01,OB/0.24,RP/0
1919.81;90.57;5.38;PP/0.49,TA/3.06,IS/0,PS/1.19,RB/0.01,OB/0.25,RP/0
