#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;200;200;0;0;0;0;0;0.34
59.85;200;200;0;56.6;0;59.85;0;0.33
119.82;200;200;0;96.97;0;117.73;0;0.28
179.74;200;200;0;125.49;0;169.23;0;0.35
239.84;200;200;0;147.06;0;225.39;0;0.31
299.68;200;200;0;183.53;0;254.11;0;0.3
359.8;200;200;0;210.93;0;325.07;0;0.24
419.6;200;200;0;237.99;0;356.13;0;0.24
479.71;200;200;0;273.67;0;433.73;0;0.2
539.95;200;200;0;306.69;0;496.92;0;0.19
599.82;200;200;0;325.52;0;557.04;0;0.19
659.94;200;200;0;307.95;0;588.74;0;0.21
719.75;200;200;0;301.57;0;673.9;0;0.18
779.99;200;200;0;313.32;0;665.34;0;0.23
839.73;200;200;0;332.33;0;730.73;0;0.22
899.91;200;200;0;376.09;0;802.77;0;0.24
959.71;200;200;0;350.25;0;874.52;0;0.21
1019.67;200;200;0;397.65;0;859.77;0;0.28
1079.61;200;200;0;429.93;0;880.87;0;0.31
1139.92;200;200;0;405.19;0;941.64;0;0.31
1199.77;200;200;0;432.66;0;1003.46;0;0.37
1259.86;200;200;0;468.38;0;1031.95;0;0.36
1319.84;200;200;0;466.46;0;1090.81;0;0.39
1379.71;200;200;0;491.55;0;1081.06;0;0.42
1439.76;200;199;0;521.93;0;1131.26;0;0.46
1499.82;200;182;0;505.45;0;1101.33;0;0.53
1559.92;200;177;0;534.72;0;1221.53;0;0.49
1619.98;200;171;0;554.93;0;1172.62;0;0.5
1679.67;200;161;0;577.75;0;1286.71;0;0.43
1739.8;200;153;0;619.07;0;1323.1;0;0.5
1799.95;200;147;0;555.22;0;1398.44;0;0.51
