#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;79.72;0.02;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.96;82.46;0.2;PP/0,TA/0.15,IS/0,PS/0.08,RB/0,OB/0.01,RP/0
119.99;82.46;0.28;PP/0.01,TA/0.2,IS/0,PS/0.11,RB/0,OB/0.01,RP/0
179.99;82.46;0.34;PP/0.01,TA/0.22,IS/0,PS/0.12,RB/0,OB/0.02,RP/0
240;82.46;0.38;PP/0.01,TA/0.24,IS/0,PS/0.12,RB/0,OB/0.02,RP/0
299.84;82.46;0.41;PP/0.02,TA/0.25,IS/0,PS/0.13,RB/0,OB/0.02,RP/0
359.92;82.46;0.45;PP/0.02,TA/0.25,IS/0,PS/0.13,RB/0,OB/0.03,RP/0
420;82.46;0.5;PP/0.02,TA/0.28,IS/0,PS/0.14,RB/0,OB/0.03,RP/0
479.85;82.46;0.54;PP/0.03,TA/0.29,IS/0,PS/0.14,RB/0,OB/0.03,RP/0
539.78;82.46;0.57;PP/0.03,TA/0.3,IS/0,PS/0.14,RB/0,OB/0.03,RP/0
599.59;82.46;0.6;PP/0.03,TA/0.31,IS/0,PS/0.15,RB/0,OB/0.03,RP/0
659.95;82.46;0.64;PP/0.03,TA/0.32,IS/0,PS/0.15,RB/0,OB/0.04,RP/0
719.97;82.46;0.68;PP/0.03,TA/0.34,IS/0,PS/0.15,RB/0,OB/0.04,RP/0
779.98;82.46;0.71;PP/0.04,TA/0.34,IS/0,PS/0.15,RB/0,OB/0.05,RP/0
839.9;82.46;0.74;PP/0.04,TA/0.35,IS/0,PS/0.16,RB/0,OB/0.05,RP/0
899.85;82.46;0.77;PP/0.04,TA/0.36,IS/0,PS/0.16,RB/0,OB/0.05,RP/0
959.93;82.46;0.8;PP/0.04,TA/0.36,IS/0,PS/0.16,RB/0,OB/0.05,RP/0
1019.94;82.46;0.83;PP/0.05,TA/0.37,IS/0,PS/0.16,RB/0,OB/0.06,RP/0
1079.89;82.46;0.86;PP/0.05,TA/0.37,IS/0,PS/0.16,RB/0,OB/0.06,RP/0
1139.86;82.46;0.89;PP/0.06,TA/0.37,IS/0,PS/0.17,RB/0,OB/0.07,RP/0
1199.61;82.46;0.93;PP/0.06,TA/0.38,IS/0,PS/0.17,RB/0,OB/0.07,RP/0
1259.85;82.4;0.96;PP/0.06,TA/0.39,IS/0,PS/0.17,RB/0,OB/0.07,RP/0
1319.83;82.08;0.99;PP/0.06,TA/0.4,IS/0,PS/0.17,RB/0,OB/0.07,RP/0
1379.93;81.94;1.01;PP/0.07,TA/0.4,IS/0,PS/0.18,RB/0,OB/0.08,RP/0
1439.83;81.91;1.05;PP/0.07,TA/0.41,IS/0,PS/0.18,RB/0,OB/0.08,RP/0
1499.72;81.88;1.07;PP/0.07,TA/0.41,IS/0,PS/0.18,RB/0,OB/0.08,RP/0
1559.8;81.88;1.1;PP/0.08,TA/0.42,IS/0,PS/0.18,RB/0,OB/0.08,RP/0
1619.91;81.87;1.13;PP/0.08,TA/0.42,IS/0,PS/0.19,RB/0,OB/0.08,RP/0
1679.91;81.87;1.15;PP/0.08,TA/0.43,IS/0,PS/0.19,RB/0,OB/0.08,RP/0
1739.89;81.87;1.18;PP/0.08,TA/0.43,IS/0,PS/0.19,RB/0,OB/0.09,RP/0
1799.86;81.87;1.21;PP/0.09,TA/0.44,IS/0,PS/0.19,RB/0,OB/0.09,RP/0
