#TimeStamp;TripTime;Type
32;14;O
45;20;O
55;25;O
59;19;O
81;24;O
89;20;O
156;18;O
157;24;O
187;32;O
197;27;O
199;22;O
213;16;O
261;25;O
289;24;O
307;22;O
326;28;O
341;31;O
377;33;O
382;28;O
428;26;O
433;13;O
443;12;O
452;45;O
466;7;O
482;18;O
512;23;O
528;11;O
555;25;O
561;14;O
572;21;O
574;12;O
639;15;O
650;30;O
663;25;O
683;15;O
702;24;O
708;18;O
720;22;O
775;27;O
786;27;O
812;7;O
816;16;O
832;35;O
876;15;O
885;13;O
901;7;O
903;25;O
944;35;O
972;17;O
981;38;O
985;26;O
994;21;O
996;19;O
1056;16;O
1076;24;O
1088;24;O
1093;17;O
1100;22;O
1108;33;O
1145;22;O
1184;22;O
1199;20;O
1209;22;O
1243;21;O
1262;21;O
1282;17;O
1289;21;O
1307;19;O
1324;18;O
1328;35;O
1346;14;O
1360;19;O
1363;26;O
1412;23;O
1429;10;O
1439;21;O
1461;16;O
1474;18;O
1494;17;O
1506;33;O
1522;27;O
1534;21;O
1557;15;O
1571;28;O
1606;23;O
1609;15;O
1610;7;O
1630;18;O
1642;15;O
1665;20;O
1685;25;O
1688;27;O
1719;23;O
1729;29;O
1733;29;O
1739;23;O
1761;21;O
