Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;12.50;0;0;0;0;0;0;0;0;1800;1800
OutputStation0;35.50;3.50;253;180;33;31.70637674875901;434.7528158800962;4.08055555555552;80.9738888888889;7.666666666666667;833.8379003408949;1800
OutputStation1;35.50;9.50;266;194;35;31.144045350317143;351.48775721785535;4.399999999999636;80.9995382358577;7.6;779.7296823777381;1800
OutputStation2;0.50;6.50;250;183;30;34.368347037675676;467.6400813824409;4.04444444444448;73.60102451262048;8.333333333333334;841.0095310429418;1800
