#TimeStamp;TripTime;Type
37;15;O
47;16;O
49;25;O
68;13;O
79;26;O
87;50;O
151;23;O
160;23;O
196;20;O
199;30;O
205;19;O
227;7;O
238;17;O
256;18;O
314;16;O
318;20;O
331;17;O
339;21;O
358;30;O
373;16;O
400;21;O
402;21;O
435;22;O
450;35;O
454;36;O
479;29;O
497;38;O
525;23;O
545;24;O
564;22;O
587;27;O
613;31;O
642;15;O
646;17;O
654;10;O
685;28;O
692;13;O
722;23;O
744;22;O
755;30;O
757;24;O
792;21;O
801;9;O
820;27;O
840;15;O
856;19;O
867;19;O
874;20;O
885;15;O
917;22;O
923;19;O
951;19;O
960;27;O
988;13;O
989;22;O
1013;18;O
1014;6;O
1035;15;O
1070;24;O
1080;10;O
1107;21;O
1110;18;O
1128;11;O
1144;16;O
1149;20;O
1153;28;O
1187;17;O
1205;15;O
1209;13;O
1234;24;O
1241;13;O
1288;24;O
1299;35;O
1312;23;O
1329;20;O
1338;23;O
1368;20;O
1371;16;O
1388;30;O
1430;13;O
1455;29;O
1457;15;O
1467;22;O
1470;20;O
1477;18;O
1516;14;O
1534;17;O
1547;13;O
1556;18;O
1558;16;O
1578;37;O
1601;15;O
1606;23;O
1637;19;O
1642;20;O
1671;25;O
1672;23;O
1677;22;O
1703;25;O
1714;19;O
1733;23;O
1741;22;O
1749;26;O
