#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;112.56;0.03;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.83;112.02;0.14;PP/0.02,TA/0.08,IS/0,PS/0.03,RB/0,OB/0.01,RP/0
119.91;111.12;0.19;PP/0.02,TA/0.11,IS/0,PS/0.06,RB/0,OB/0.01,RP/0
179.93;110.9;0.25;PP/0.02,TA/0.15,IS/0,PS/0.08,RB/0,OB/0.01,RP/0
239.73;110.9;0.28;PP/0.02,TA/0.16,IS/0,PS/0.09,RB/0,OB/0.01,RP/0
299.79;110.9;0.31;PP/0.02,TA/0.18,IS/0,PS/0.09,RB/0,OB/0.02,RP/0
360;110.9;0.35;PP/0.02,TA/0.19,IS/0,PS/0.09,RB/0,OB/0.02,RP/0
419.73;110.74;0.37;PP/0.03,TA/0.2,IS/0,PS/0.09,RB/0,OB/0.02,RP/0
479.99;110.7;0.4;PP/0.03,TA/0.2,IS/0,PS/0.1,RB/0,OB/0.02,RP/0
539.71;110.67;0.42;PP/0.03,TA/0.21,IS/0,PS/0.1,RB/0,OB/0.03,RP/0
599.96;110.67;0.44;PP/0.03,TA/0.21,IS/0,PS/0.1,RB/0,OB/0.03,RP/0
659.83;110.33;0.48;PP/0.03,TA/0.24,IS/0,PS/0.1,RB/0,OB/0.03,RP/0
719.78;110.02;0.51;PP/0.04,TA/0.24,IS/0,PS/0.1,RB/0,OB/0.03,RP/0
779.9;109.98;0.53;PP/0.04,TA/0.25,IS/0,PS/0.1,RB/0,OB/0.03,RP/0
839.64;109.98;0.56;PP/0.04,TA/0.25,IS/0,PS/0.11,RB/0,OB/0.04,RP/0
899.62;109.98;0.6;PP/0.04,TA/0.27,IS/0,PS/0.11,RB/0,OB/0.04,RP/0
959.98;109.62;0.62;PP/0.04,TA/0.28,IS/0,PS/0.11,RB/0,OB/0.04,RP/0
1019.61;109.51;0.64;PP/0.04,TA/0.28,IS/0,PS/0.11,RB/0,OB/0.04,RP/0
1079.64;109.47;0.67;PP/0.05,TA/0.29,IS/0,PS/0.11,RB/0,OB/0.04,RP/0
1139.72;109.47;0.69;PP/0.05,TA/0.29,IS/0,PS/0.11,RB/0,OB/0.05,RP/0
1199.97;109.47;0.72;PP/0.05,TA/0.3,IS/0,PS/0.12,RB/0,OB/0.05,RP/0
1259.64;109.47;0.74;PP/0.05,TA/0.3,IS/0,PS/0.12,RB/0,OB/0.05,RP/0
1319.75;109.47;0.76;PP/0.06,TA/0.31,IS/0,PS/0.12,RB/0,OB/0.05,RP/0
1379.97;109.47;0.79;PP/0.06,TA/0.32,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1439.91;109.47;0.82;PP/0.06,TA/0.33,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1499.73;109.37;0.84;PP/0.06,TA/0.33,IS/0,PS/0.13,RB/0,OB/0.06,RP/0
1559.86;109.27;0.86;PP/0.07,TA/0.33,IS/0,PS/0.13,RB/0,OB/0.06,RP/0
1619.88;109.23;0.89;PP/0.07,TA/0.34,IS/0,PS/0.13,RB/0,OB/0.06,RP/0
1679.66;109.21;0.91;PP/0.07,TA/0.34,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1739.99;109.19;0.93;PP/0.07,TA/0.35,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1800;109.18;0.96;PP/0.08,TA/0.35,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
