#TimeStamp;TripTime;Type
29;16;O
30;15;O
35;20;O
42;21;O
48;26;O
49;21;O
73;15;O
73;20;O
80;23;O
85;21;O
89;22;O
130;15;O
142;23;O
155;22;O
187;24;O
190;25;O
192;20;O
225;23;O
244;24;O
247;34;O
249;14;O
310;20;O
360;17;O
363;24;O
388;15;O
412;16;O
455;14;O
522;7;O
538;16;O
609;20;O
616;16;O
641;18;O
672;20;O
681;19;O
705;24;O
763;20;O
781;20;O
789;26;O
817;24;O
832;16;O
834;23;O
876;22;O
896;29;O
912;23;O
941;18;O
996;21;O
1021;18;O
1042;21;O
1092;21;O
1139;16;O
1145;25;O
1157;18;O
1168;19;O
1206;16;O
1233;20;O
1246;7;O
1282;13;O
1290;27;O
1363;21;O
1367;24;O
1374;18;O
1408;24;O
1413;20;O
1432;25;O
1446;21;O
1462;19;O
1469;18;O
1496;24;O
1578;20;O
1582;22;O
1604;29;O
1618;25;O
1623;15;O
1645;24;O
1656;23;O
1674;18;O
1710;19;O
1715;22;O
1747;16;O
