Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;12.50;0;0;0;0;0;0;0;0;1800;1800
OutputStation0;35.50;3.50;237;171;35;27.54498144722962;291.3005256876314;4.04444444444448;77.80647908384088;6.771428571428571;893.5802597954703;1800
OutputStation1;35.50;9.50;256;199;34;30.76987500974419;299.6680266196405;4.044444444444423;61.6695382358572;7.529411764705882;822.9612771151678;1800
OutputStation2;0.50;6.50;225;167;36;25.552214606074525;248.13876336419298;4.04444444444448;71.26499999999999;6.25;942.5297473974492;1800
