#TimeStamp;TripTime;Type
44;22;O
44;21;O
55;31;O
61;20;O
63;15;O
70;20;O
152;17;O
176;17;O
195;18;O
215;16;O
235;16;O
265;22;O
287;21;O
315;13;O
317;23;O
354;24;O
399;25;O
417;24;O
425;13;O
425;32;O
446;20;O
487;18;O
532;16;O
550;20;O
563;17;O
566;22;O
607;29;O
623;32;O
634;16;O
685;23;O
687;24;O
688;21;O
724;23;O
733;16;O
743;20;O
772;18;O
811;18;O
828;29;O
848;25;O
851;22;O
867;15;O
877;22;O
918;22;O
946;8;O
953;25;O
974;32;O
993;14;O
1018;28;O
1031;16;O
1035;22;O
1045;25;O
1063;15;O
1081;22;O
1104;14;O
1130;39;O
1152;19;O
1161;13;O
1177;20;O
1221;30;O
1227;19;O
1228;22;O
1233;19;O
1258;15;O
1259;26;O
1310;25;O
1337;21;O
1344;30;O
1361;22;O
1375;21;O
1401;26;O
1404;18;O
1412;33;O
1440;19;O
1461;25;O
1494;36;O
1497;43;O
1497;32;O
1512;17;O
1537;14;O
1569;13;O
1576;33;O
1590;19;O
1592;35;O
1600;21;O
1631;13;O
1658;16;O
1674;24;O
1681;33;O
1681;15;O
1702;18;O
1725;21;O
1730;17;O
1751;14;O
1768;22;O
1783;21;O
1791;21;O
1798;22;O
