#TimeStamp;TripTime;Type
41;21;O
42;23;O
46;15;O
47;13;O
70;14;O
94;22;O
120;19;O
172;33;O
174;20;O
188;15;O
215;17;O
221;29;O
253;22;O
278;71;O
294;20;O
317;24;O
322;26;O
342;28;O
382;33;O
401;19;O
407;20;O
428;18;O
433;13;O
462;19;O
510;18;O
519;22;O
522;21;O
554;21;O
569;18;O
607;34;O
630;18;O
644;17;O
661;31;O
669;24;O
694;22;O
710;13;O
754;14;O
779;10;O
783;13;O
798;23;O
799;23;O
821;22;O
824;16;O
849;19;O
903;25;O
911;28;O
916;24;O
926;23;O
957;16;O
981;25;O
1013;19;O
1024;18;O
1035;29;O
1045;22;O
1072;22;O
1100;26;O
1102;7;O
1125;15;O
1152;30;O
1174;20;O
1176;26;O
1183;24;O
1212;22;O
1221;28;O
1289;23;O
1292;24;O
1315;28;O
1320;32;O
1337;20;O
1350;36;O
1378;26;O
1380;24;O
1401;7;O
1430;28;O
1447;19;O
1461;16;O
1466;18;O
1490;28;O
1508;26;O
1509;15;O
1526;18;O
1540;23;O
1541;17;O
1564;13;O
1582;19;O
1599;21;O
1615;17;O
1616;28;O
1633;17;O
1637;22;O
1667;29;O
1680;18;O
1703;17;O
1704;20;O
1706;25;O
1738;26;O
1753;22;O
1772;25;O
1788;24;O
1792;28;O
