#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;200;200;0;0;0;0;0;0.28
59.89;200;200;0;50.76;0;59.89;0;0.3
119.81;200;200;0;88.89;0;115.13;0;0.32
179.97;200;200;0;111.18;0;167.38;0;0.44
239.67;200;200;0;138.93;0;220.19;0;0.36
299.79;200;200;0;170.59;0;269.01;0;0.38
359.98;200;200;0;203.12;0;305.99;0;0.4
419.97;200;200;0;201.2;0;368.65;0;0.49
479.95;200;200;0;197.67;0;396.79;0;0.52
539.66;200;200;0;225.84;0;347.63;0;0.5
599.91;200;200;0;251.48;0;435.98;0;0.54
659.98;200;200;0;235.04;0;473.95;0;0.54
719.85;200;200;0;252.73;0;531.49;0;0.53
779.95;200;200;0;237.04;0;574.67;0;0.65
839.94;200;200;0;236.03;0;572.55;0;0.56
900;200;200;0;247.58;0;665.94;0;0.6
959.97;200;200;0;270.27;0;715.11;0;0.56
1019.96;200;200;0;288.95;0;729.41;0;0.61
1079.93;200;200;0;306.2;0;712.09;0;0.63
1139.9;200;183;0;301.19;0;757.94;0;0.68
1199.99;200;178;0;313.01;0;832.26;0;0.71
1259.88;200;175;0;351.82;0;886.08;0;0.72
1319.61;200;158;0;368.32;0;879.78;0;0.75
1379.77;200;140;0;358.73;0;852.74;0;0.74
1439.85;200;125;0;375.21;0;1033.74;0;0.65
1499.69;200;118;0;361.98;0;1124.36;0;0.66
1559.83;200;104;0;383.02;0;1178.27;0;0.66
1619.79;200;92;0;329.54;0;1273.44;0;0.71
1679.73;200;84;0;283.59;0;1384.52;0;0.71
1739.6;200;78;0;304.24;0;1369.15;0;0.72
1799.84;200;69;0;305.83;0;1553.79;0;0.71
