#TimeStamp;TripTime;Type
38;24;O
42;27;O
47;19;O
63;33;O
64;22;O
75;24;O
105;14;O
119;15;O
133;22;O
140;21;O
150;26;O
193;15;O
211;35;O
217;18;O
229;30;O
230;22;O
252;21;O
260;21;O
296;19;O
313;24;O
318;12;O
328;11;O
343;39;O
386;23;O
395;33;O
403;24;O
423;23;O
441;25;O
449;18;O
483;15;O
491;19;O
509;18;O
511;18;O
536;22;O
537;14;O
568;24;O
583;25;O
595;20;O
608;18;O
615;25;O
648;13;O
660;34;O
664;20;O
712;49;O
716;21;O
719;18;O
733;25;O
745;19;O
762;22;O
783;14;O
808;17;O
817;20;O
849;23;O
849;21;O
851;26;O
859;28;O
890;17;O
902;21;O
910;15;O
934;13;O
949;30;O
956;25;O
968;15;O
970;7;O
999;25;O
1000;17;O
1039;18;O
1048;27;O
1050;28;O
1074;23;O
1089;16;O
1098;29;O
1132;18;O
1146;28;O
1194;26;O
1196;27;O
1198;29;O
1205;24;O
1218;14;O
1248;15;O
1267;20;O
1279;23;O
1287;31;O
1304;29;O
1332;24;O
1338;22;O
1340;26;O
1344;7;O
1368;18;O
1391;27;O
1419;19;O
1423;25;O
1439;38;O
1460;31;O
1470;22;O
1475;23;O
1491;15;O
1501;16;O
1521;21;O
1534;15;O
1573;11;O
1577;23;O
1591;25;O
1609;25;O
1622;32;O
1640;22;O
1668;29;O
1688;22;O
1696;30;O
1698;17;O
1725;22;O
1739;21;O
1762;14;O
1779;28;O
1790;15;O
