Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;12.50;0;0;0;0;0;0;0;0;1800;1800
OutputStation0;35.50;3.50;178;116;39;18.8018141110591;122.4652586766355;4.044444444444451;41.29833333333306;4.564102564102564;1118.786875828277;1800
OutputStation1;35.50;9.50;194;137;38;20.87133743536721;238.43558081317443;4.044444444444444;71.58166666666807;5.105263157894737;1057.806197709604;1800
OutputStation2;0.50;6.50;201;139;35;23.54958441632052;234.98347968882848;4.04444444444448;58.3922222222227;5.742857142857143;1030.8432251560712;1800
