#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;200;200;0;0;0;0;0;0.27
59.98;200;200;0;55.09;0;59.98;0;0.28
119.81;200;200;0;96.12;0;115.62;0;0.34
179.83;200;200;0;132.66;0;174.07;0;0.29
239.86;200;200;0;174.1;0;235.67;0;0.29
299.85;200;200;0;214.32;0;286.3;0;0.37
359.76;200;200;0;234.97;0;342.09;0;0.38
419.8;200;200;0;271.62;0;394.3;0;0.33
479.87;200;200;0;298.86;0;425.98;0;0.31
539.82;200;200;0;332.96;0;458.22;0;0.34
599.97;200;200;0;357.06;0;507.41;0;0.35
659.84;200;200;0;401.07;0;550.88;0;0.31
719.63;200;200;0;431.35;0;619.01;0;0.33
779.61;200;200;0;439.01;0;663.11;0;0.33
839.83;200;200;0;466.65;0;742.99;0;0.33
899.73;200;200;0;458.68;0;784.58;0;0.37
959.97;200;200;0;501.62;0;822.62;0;0.39
1019.83;200;200;0;467.37;0;801.33;0;0.43
1079.67;200;200;0;494.37;0;849.53;0;0.49
1139.87;200;200;0;536.76;0;961.16;0;0.47
1199.91;200;200;0;573.62;0;1034.84;0;0.46
1259.98;200;200;0;523.47;0;979.8;0;0.47
1319.94;200;200;0;545.93;0;1057.73;0;0.49
1379.97;200;200;0;541;0;1066.64;0;0.54
1439.65;200;200;0;587.59;0;1169;0;0.53
1499.76;200;200;0;568.08;0;1121.6;0;0.58
1559.75;200;200;0;604.43;0;1239.27;0;0.63
1619.96;200;200;0;550.59;0;1199.04;0;0.65
1679.65;200;200;0;543;0;1321.88;0;0.61
1739.96;200;200;0;546.03;0;1331.12;0;0.63
1799.97;200;200;0;572.11;0;1448.71;0;0.62
