#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;112.64;0.03;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.67;100.16;0.12;PP/0,TA/0.07,IS/0,PS/0,RB/0,OB/0.01,RP/0
119.6;81.75;0.24;PP/0.01,TA/0.18,IS/0,PS/0.08,RB/0,OB/0.01,RP/0
179.7;77.22;0.27;PP/0.01,TA/0.18,IS/0,PS/0.09,RB/0,OB/0.01,RP/0
239.86;75.02;0.31;PP/0.01,TA/0.2,IS/0,PS/0.09,RB/0,OB/0.01,RP/0
299.84;75.02;0.33;PP/0.01,TA/0.21,IS/0,PS/0.09,RB/0,OB/0.01,RP/0
359.99;75.01;0.36;PP/0.01,TA/0.21,IS/0,PS/0.09,RB/0,OB/0.02,RP/0
419.69;74.68;0.41;PP/0.02,TA/0.25,IS/0,PS/0.1,RB/0,OB/0.02,RP/0
479.9;74.61;0.44;PP/0.02,TA/0.26,IS/0,PS/0.1,RB/0,OB/0.02,RP/0
539.98;74.61;0.47;PP/0.02,TA/0.26,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
599.79;74.61;0.51;PP/0.02,TA/0.28,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
659.76;74.61;0.53;PP/0.02,TA/0.29,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
719.85;74.5;0.56;PP/0.03,TA/0.3,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
779.96;74.37;0.59;PP/0.03,TA/0.3,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
839.78;74.27;0.61;PP/0.03,TA/0.31,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
899.74;74.27;0.63;PP/0.03,TA/0.31,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
959.96;74.27;0.66;PP/0.03,TA/0.32,IS/0,PS/0.13,RB/0,OB/0.04,RP/0
1019.8;74.27;0.68;PP/0.04,TA/0.32,IS/0,PS/0.13,RB/0,OB/0.04,RP/0
1079.65;74.27;0.71;PP/0.04,TA/0.33,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1139.9;73.96;0.73;PP/0.04,TA/0.34,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1199.8;73.84;0.76;PP/0.04,TA/0.34,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1259.9;73.77;0.79;PP/0.05,TA/0.35,IS/0,PS/0.14,RB/0,OB/0.05,RP/0
1319.68;73.75;0.81;PP/0.05,TA/0.35,IS/0,PS/0.14,RB/0,OB/0.05,RP/0
1379.98;73.75;0.84;PP/0.05,TA/0.36,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1439.86;73.75;0.86;PP/0.05,TA/0.36,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1499.72;73.75;0.89;PP/0.06,TA/0.37,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1559.92;73.75;0.91;PP/0.06,TA/0.37,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1619.99;73.75;0.93;PP/0.06,TA/0.38,IS/0,PS/0.15,RB/0,OB/0.06,RP/0
1679.85;73.75;0.95;PP/0.07,TA/0.38,IS/0,PS/0.15,RB/0,OB/0.06,RP/0
1739.65;73.75;0.98;PP/0.07,TA/0.38,IS/0,PS/0.15,RB/0,OB/0.06,RP/0
1799.97;73.75;1;PP/0.07,TA/0.39,IS/0,PS/0.15,RB/0,OB/0.07,RP/0
