#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;200;200;0;0;0;0;0;0.39
59.7;200;200;0;59.7;0;59.7;0;0.39
119.64;200;200;0;75.65;0;113.4;0;0.38
179.83;200;200;0;106.56;0;163.5;0;0.36
239.93;200;200;0;147.31;0;222.2;0;0.38
299.86;200;200;0;161.98;0;241.71;0;0.42
359.66;200;200;0;175.78;0;295.6;0;0.51
419.76;200;200;0;177.17;0;285.04;0;0.57
479.92;200;200;0;203.7;0;376.14;0;0.54
539.72;200;200;0;240.74;0;441.75;0;0.49
599.75;200;200;0;236.43;0;463.81;0;0.64
659.96;200;200;0;236.14;0;573.46;0;0.62
719.71;200;200;0;238.43;0;553.08;0;0.59
779.93;200;200;0;226.36;0;561.84;0;0.59
839.68;200;200;0;209.33;0;551.32;0;0.64
899.97;200;200;0;242;0;618.56;0;0.64
959.7;200;200;0;264.12;0;652.14;0;0.68
1019.99;200;200;0;270.43;0;749.32;0;0.73
1079.97;200;199;0;269.42;0;707.98;0;0.73
1139.79;200;183;0;277.98;0;725.92;0;0.74
1199.98;200;167;0;285.33;0;921.27;0;0.66
1259.78;200;155;0;325.59;0;1020.21;0;0.68
1319.94;200;140;0;344.05;0;1093.89;0;0.68
1379.97;200;128;0;333.24;0;1184.13;0;0.69
1439.93;200;113;0;364.42;0;1296.31;0;0.69
1500;200;102;0;393.23;0;1277.55;0;0.72
1559.99;200;92;0;404.4;0;1369.88;0;0.67
1619.92;200;83;0;358.01;0;1280.6;0;0.71
1679.82;200;65;0;369.54;0;1390.69;0;0.73
1739.95;200;53;0;381.92;0;1476.81;0;0.74
1799.63;200;46;0;386.24;0;1594.74;0;0.71
