#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;200;200;0;0;0;0;0;0.37
59.87;200;200;0;58.24;0;59.87;0;0.37
119.9;200;200;0;96.6;0;116.77;0;0.4
179.65;200;200;0;136.85;0;176.82;0;0.34
239.9;200;200;0;192.57;0;239.9;0;0.33
299.94;200;200;0;197.41;0;294.41;0;0.29
359.73;200;200;0;233.45;0;348.09;0;0.28
419.95;200;200;0;270.57;0;395.41;0;0.27
479.63;200;200;0;308.82;0;458.48;0;0.26
539.92;200;200;0;336.52;0;517.47;0;0.24
599.6;200;200;0;333.25;0;587.81;0;0.21
659.68;200;200;0;382.34;0;647.89;0;0.21
719.71;200;200;0;358.65;0;670.54;0;0.26
779.62;200;200;0;337.59;0;661.8;0;0.32
839.71;200;200;0;387.06;0;771.85;0;0.26
899.97;200;200;0;416.63;0;722.67;0;0.4
959.61;200;200;0;427.11;0;757.77;0;0.38
1019.97;200;200;0;423.75;0;766.19;0;0.43
1079.77;200;200;0;452.23;0;922.93;0;0.34
1139.97;200;200;0;420.35;0;994.21;0;0.31
1199.99;200;200;0;420.77;0;1030.35;0;0.35
1259.98;200;200;0;411.22;0;1022.96;0;0.41
1319.67;200;200;0;433.95;0;1154.26;0;0.38
1379.99;200;200;0;467.92;0;1240;0;0.37
1439.74;200;200;0;467.98;0;1255.37;0;0.37
1499.94;200;200;0;443.3;0;1257.61;0;0.41
1560;200;200;0;461.79;0;1394.65;0;0.33
1619.99;200;185;0;484.25;0;1343.9;0;0.36
1679.94;200;188;0;532.16;0;1452.14;0;0.35
1739.61;200;183;0;561.08;0;1437.04;0;0.38
1799.94;200;175;0;528;0;1355.36;0;0.45
