#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/6,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
59.87;0;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
119.9;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
179.65;1;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
239.9;0;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
299.94;1;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
359.73;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
419.95;1;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
479.63;1;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
539.92;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
599.6;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
659.68;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
719.71;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
779.62;0;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
839.71;0;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/3,Rest/0
899.97;0;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
959.61;0;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/3,Rest/0
1019.97;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1079.77;1;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
1139.97;1;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
1199.99;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
1259.98;1;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
1319.67;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
1379.99;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
1439.74;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
1499.94;1;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
1560;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
1619.99;0;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
1679.94;0;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/3,Rest/0
1739.61;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
1799.94;0;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
