#TimeStamp;Bot;Pod;OutputStation
40;2;43;0
44.25;2;43;0
48.42;2;43;0
52.84;2;43;0
56.88;2;43;0
61.3;2;43;0
63.98;5;19;1
64.17;3;58;2
65.56;2;43;0
68.09;5;19;1
68.21;3;58;2
69.98;2;43;0
72.21;5;19;1
72.61;3;58;2
74.21;2;43;0
76.84;3;58;2
78.26;2;43;0
80.88;3;58;2
82.47;2;43;0
85.1;3;58;2
86.52;2;43;0
86.6;0;20;1
89.15;3;58;2
90.6;2;43;0
90.64;0;20;1
93.22;3;58;2
94.64;2;43;0
94.64;0;20;1
97.11;3;58;2
99.06;2;43;0
99.06;0;20;1
103.27;0;20;1
103.69;1;54;2
106.36;4;25;0
107.69;0;20;1
107.89;1;54;2
110.73;4;25;0
111.89;0;20;1
111.89;1;54;2
114.61;4;25;0
115.87;1;54;2
115.94;0;20;1
118.78;4;25;0
119.94;1;54;2
120.36;0;20;1
122.78;4;25;0
123.98;1;54;2
124.78;0;20;1
126.67;4;25;0
128.03;1;54;2
130.82;4;25;0
132.07;1;54;2
134.87;5;5;1
139;5;5;1
143.39;5;5;1
147.17;5;5;1
151.38;5;5;1
155.42;5;5;1
159.1;5;5;1
163.36;5;5;1
167.44;5;5;1
171.49;5;5;1
171.49;3;48;2
175.53;5;5;1
175.53;3;48;2
179.61;5;5;1
179.61;3;48;2
181.81;2;28;0
183.97;3;48;2
184.02;5;5;1
185.97;2;28;0
188.02;3;48;2
188.44;5;5;1
190.02;2;28;0
192.06;3;48;2
192.61;5;5;1
194.03;2;28;0
196.69;5;5;1
198.08;2;28;0
200.73;5;5;1
202.43;2;28;0
206.5;2;28;0
207.9;0;13;1
210.57;2;28;0
211.83;0;13;1
214.99;2;28;0
215.96;0;13;1
219.03;2;28;0
220.38;0;13;1
223.41;2;28;0
224.34;0;13;1
227.66;2;28;0
228.43;0;13;1
230.13;1;14;2
232.08;2;28;0
232.47;0;13;1
234.17;1;14;2
236.24;2;28;0
236.52;0;13;1
238.24;1;14;2
240.29;2;28;0
240.56;0;13;1
242.29;1;14;2
244.35;2;28;0
244.61;0;13;1
246.26;1;14;2
248.61;2;28;0
248.65;0;13;1
250.26;1;14;2
252.65;2;28;0
254.3;1;14;2
256.69;2;28;0
258.34;1;14;2
260.92;2;28;0
262.74;1;14;2
268.06;4;29;0
269.53;3;36;2
272.12;4;29;0
273.5;3;36;2
276.06;4;29;0
277.38;3;36;2
280.16;4;29;0
281.6;3;36;2
283.83;4;29;0
285.64;3;36;2
288.12;4;29;0
289.63;3;36;2
290.25;5;39;1
292.21;4;29;0
293.69;3;36;2
294.3;5;39;1
296.25;4;29;0
297.72;3;36;2
298.33;5;39;1
300.29;4;29;0
301.72;3;36;2
302.48;5;39;1
305.77;3;36;2
306.9;5;39;1
309.82;3;36;2
311.02;5;39;1
314.24;3;36;2
314.75;5;39;1
317.15;2;32;0
318.16;3;36;2
319.11;5;39;1
321.22;2;32;0
326.27;0;9;1
330.08;1;46;2
330.38;0;9;1
334.31;1;46;2
334.42;0;9;1
338.46;0;9;1
338.46;1;46;2
342.47;0;9;1
342.47;1;46;2
346.43;0;9;1
346.43;1;46;2
350.45;0;9;1
350.45;1;46;2
354.32;0;9;1
358.52;0;9;1
365.82;4;30;0
370.02;4;30;0
374.44;4;30;0
391.17;2;23;0
394.75;5;17;1
395.25;2;23;0
399.09;5;17;1
399.29;2;23;0
403.29;5;17;1
403.6;2;23;0
406.8;3;40;2
407.49;5;17;1
407.55;2;23;0
411.07;3;40;2
411.55;5;17;1
411.71;2;23;0
415.49;3;40;2
415.59;5;17;1
416.13;2;23;0
419.59;3;40;2
419.71;5;17;1
423.71;3;40;2
423.8;5;17;1
427.75;3;40;2
428.17;5;17;1
432.17;5;17;1
432.17;3;40;2
436.22;3;40;2
440.31;3;40;2
440.73;0;57;1
444.74;0;57;1
444.74;3;40;2
448.9;3;40;2
448.94;0;57;1
452.28;4;45;0
452.95;0;57;1
455.9;1;51;2
456.36;4;45;0
459.94;1;51;2
460.56;4;45;0
463.99;1;51;2
464.98;4;45;0
468.03;1;51;2
469.36;4;45;0
472.07;1;51;2
473.36;4;45;0
476.49;1;51;2
477.05;4;45;0
480.55;1;51;2
481.02;4;45;0
484.97;1;51;2
485.41;4;45;0
489.02;1;51;2
489.83;4;45;0
492.88;5;41;1
493.09;1;51;2
494.13;4;45;0
497.04;5;41;1
497.51;1;51;2
498.17;4;45;0
501.29;5;41;1
501.55;1;51;2
502.3;4;45;0
505.55;5;41;1
505.55;1;51;2
506.72;4;45;0
509.6;5;41;1
509.6;1;51;2
511.02;4;45;0
513.65;5;41;1
513.65;1;51;2
515.07;4;45;0
517.6;5;41;1
520.43;3;10;2
521.69;5;41;1
521.76;2;26;0
524.85;3;10;2
526;2;26;0
528.09;0;1;1
528.9;3;10;2
530.04;2;26;0
532.36;0;1;1
532.94;3;10;2
533.89;2;26;0
536.4;0;1;1
536.6;3;10;2
538.12;2;26;0
540.45;0;1;1
540.95;3;10;2
542.49;2;26;0
544.5;0;1;1
544.77;3;10;2
546.54;2;26;0
548.55;0;1;1
548.59;3;10;2
552.59;0;1;1
552.64;3;10;2
556.64;0;1;1
560.68;0;1;1
564.73;0;1;1
568.77;0;1;1
572.82;0;1;1
576.64;0;1;1
589.86;1;34;2
593.56;4;12;0
594.27;1;34;2
597.9;4;12;0
598.36;1;34;2
602.32;4;12;0
606.24;5;54;1
606.45;4;12;0
610.47;5;54;1
610.51;4;12;0
614.51;5;54;1
614.93;4;12;0
616.71;3;50;2
618.66;5;54;1
619.03;4;12;0
620.84;3;50;2
622.67;5;54;1
623.08;4;12;0
625.03;3;50;2
627.05;5;54;1
627.5;4;12;0
628.79;3;50;2
631.12;5;54;1
631.54;4;12;0
633.01;3;50;2
635.7;4;12;0
639.83;4;12;0
644;4;12;0
648.25;4;12;0
652.26;4;12;0
653.29;0;6;1
656.01;4;12;0
657.16;0;6;1
660.13;4;12;0
661.34;0;6;1
663.95;1;42;2
665.76;0;6;1
666.88;2;38;0
668.22;1;42;2
670.18;0;6;1
671.03;2;38;0
672.64;1;42;2
675.06;2;38;0
677.06;1;42;2
681.1;1;42;2
685.2;1;42;2
689.62;1;42;2
693.74;1;42;2
698.16;1;42;2
702.37;1;42;2
702.63;5;2;1
706.58;1;42;2
707.01;5;2;1
710.88;1;42;2
711.43;5;2;1
715.3;1;42;2
715.76;5;2;1
719.72;5;2;1
719.72;1;42;2
723.78;5;2;1
723.85;1;42;2
727.78;5;2;1
728.21;1;42;2
731.61;5;2;1
734.52;3;7;2
735.85;5;2;1
737.46;2;25;0
738.79;3;7;2
739.98;5;2;1
741.63;2;25;0
742.69;3;7;2
744.05;5;2;1
746.79;3;7;2
750.51;3;7;2
751.26;0;47;1
754.2;4;21;0
754.84;3;7;2
755.62;0;47;1
758.29;4;21;0
758.88;3;7;2
759.67;0;47;1
762.71;4;21;0
762.71;3;7;2
763.35;0;47;1
766.65;4;21;0
766.65;3;7;2
767.67;0;47;1
770.93;4;21;0
770.93;3;7;2
771.39;0;47;1
775.68;0;47;1
779.73;0;47;1
800.04;1;0;2
802.87;2;1;0
804.2;1;0;2
807.15;2;1;0
807.99;1;0;2
811.57;2;1;0
812.28;1;0;2
815.03;5;52;1
815.61;2;1;0
816.36;1;0;2
819.11;5;52;1
820.04;2;1;0
820.78;1;0;2
823.18;5;52;1
824.46;2;1;0
827.55;5;52;1
828.88;2;1;0
831.6;5;52;1
843.26;4;41;0
845.22;3;4;2
847.6;4;41;0
849.29;3;4;2
851.88;4;41;0
853.71;3;4;2
855.81;4;41;0
856.59;0;8;1
857.76;3;4;2
860.94;0;8;1
861.92;3;4;2
865.13;0;8;1
865.76;3;4;2
868.97;0;8;1
870.09;3;4;2
873.36;0;8;1
874.17;3;4;2
877.35;0;8;1
881.47;0;8;1
885.51;0;8;1
889.56;0;8;1
893.98;0;8;1
898.14;0;8;1
902.42;0;8;1
906.84;0;8;1
908.89;2;24;0
909.4;1;35;2
910.91;0;8;1
912.93;2;24;0
913.47;1;35;2
914.95;0;8;1
916.98;2;24;0
917.44;1;35;2
918.99;0;8;1
921.58;1;35;2
923.04;0;8;1
925.62;1;35;2
927.29;0;8;1
929.91;1;35;2
931.71;0;8;1
933.84;1;35;2
935.79;0;8;1
937.88;1;35;2
941.76;1;35;2
942.93;5;17;1
944.55;4;13;0
945.72;1;35;2
947.1;5;17;1
948.59;4;13;0
949.68;1;35;2
950.89;5;17;1
952.55;4;13;0
955.01;5;17;1
956.71;3;56;2
960.92;3;56;2
964.97;3;56;2
969.01;3;56;2
973.06;3;56;2
976.93;3;56;2
980.79;2;49;0
981.01;3;56;2
984.73;2;49;0
989.01;2;49;0
993.07;2;49;0
997.36;2;49;0
1000.9;0;25;1
1001.46;2;49;0
1005.31;0;25;1
1005.51;2;49;0
1009.51;0;25;1
1012.81;4;31;0
1013.93;0;25;1
1017.19;4;31;0
1018.35;0;25;1
1021.06;4;31;0
1022.15;0;25;1
1023.24;1;27;2
1025.23;4;31;0
1026.39;0;25;1
1027.23;1;27;2
1030.81;0;25;1
1031.64;1;27;2
1035.69;1;27;2
1037.97;5;9;1
1039.97;1;27;2
1042.01;5;9;1
1044.01;1;27;2
1045.66;5;9;1
1048.06;1;27;2
1049.78;5;9;1
1052.1;1;27;2
1054.06;5;9;1
1056.53;1;27;2
1058.1;5;9;1
1060.86;1;27;2
1062.15;5;9;1
1064.66;1;27;2
1071.93;3;45;2
1074.59;2;3;0
1078.96;2;3;0
1083.25;2;3;0
1087.29;2;3;0
1088.53;0;25;1
1091.4;2;3;0
1092.92;0;25;1
1095.55;2;3;0
1096.97;0;25;1
1099.9;2;3;0
1103.97;2;3;0
1108.38;2;3;0
1112.5;2;3;0
1116.84;2;3;0
1120.97;2;3;0
1125.39;2;3;0
1126.91;5;52;1
1129.81;2;3;0
1131.01;5;52;1
1133.91;2;3;0
1137.96;2;3;0
1140.59;3;7;2
1144.42;4;6;0
1144.73;3;7;2
1148.69;4;6;0
1149.11;3;7;2
1153.11;4;6;0
1155.62;1;46;2
1157.12;4;6;0
1161.16;4;6;0
1165.01;4;6;0
1170.12;0;56;1
1174.29;0;56;1
1178.33;0;56;1
1182.64;0;56;1
1186.75;0;56;1
1191.01;0;56;1
1195.47;0;56;1
1199.51;0;56;1
1200.73;2;43;0
1203.93;0;56;1
1204.82;2;43;0
1208.35;0;56;1
1209.24;2;43;0
1210.81;3;0;2
1212.73;0;56;1
1213.66;2;43;0
1214.85;3;0;2
1217.94;2;43;0
1218.95;3;0;2
1219.37;5;59;1
1223.38;3;0;2
1223.57;5;59;1
1227.57;5;59;1
1227.57;3;0;2
1231.58;5;59;1
1231.62;3;0;2
1235.09;4;50;0
1235.5;5;59;1
1236;3;0;2
1239.5;4;50;0
1239.5;5;59;1
1242.92;1;15;2
1243.2;4;50;0
1243.62;5;59;1
1247.09;1;15;2
1247.2;4;50;0
1247.67;5;59;1
1251.2;1;15;2
1251.25;4;50;0
1251.71;5;59;1
1254.93;1;15;2
1255.75;5;59;1
1259.18;1;15;2
1259.8;5;59;1
1263.25;1;15;2
1263.88;5;59;1
1267.4;1;15;2
1268.02;5;59;1
1271.52;1;15;2
1272.48;5;59;1
1275.93;1;15;2
1276.67;5;59;1
1280.71;5;59;1
1284.76;5;59;1
1285.63;2;46;0
1289.85;2;46;0
1291.31;0;53;1
1295.55;0;53;1
1299.59;0;53;1
1303.44;0;53;1
1317.54;3;32;2
1321.6;3;32;2
1325.88;3;32;2
1330.15;3;32;2
1334.3;3;32;2
1338.56;3;32;2
1341.56;2;49;0
1345.82;1;58;2
1348.1;4;10;0
1349.86;1;58;2
1352.42;4;10;0
1354.06;1;58;2
1356.47;4;10;0
1357.86;1;58;2
1360.15;4;10;0
