#TimeStamp;TripTime;Type
33;14;O
57;24;O
59;32;O
67;14;O
76;28;O
81;27;O
128;18;O
164;19;O
175;23;O
184;22;O
203;28;O
224;33;O
261;25;O
284;30;O
304;20;O
310;14;O
323;22;O
359;17;O
384;24;O
388;18;O
402;39;O
423;15;O
431;29;O
445;23;O
485;12;O
496;26;O
502;12;O
521;25;O
585;25;O
586;22;O
601;32;O
611;21;O
611;20;O
646;22;O
657;15;O
695;14;O
695;16;O
726;12;O
732;7;O
734;23;O
795;23;O
796;12;O
808;17;O
837;20;O
838;20;O
850;22;O
899;16;O
902;26;O
904;26;O
937;16;O
947;23;O
974;12;O
995;15;O
1006;19;O
1018;20;O
1028;27;O
1038;20;O
1068;18;O
1083;23;O
1104;37;O
1121;21;O
1135;24;O
1145;13;O
1165;22;O
1195;12;O
1198;16;O
1204;14;O
1218;20;O
1228;17;O
1279;15;O
1279;21;O
1311;24;O
1330;7;O
1336;7;O
1340;17;O
1362;26;O
1370;21;O
1403;16;O
1418;28;O
1430;21;O
1435;25;O
1477;16;O
1482;22;O
1498;16;O
1511;20;O
1545;20;O
1549;14;O
1570;18;O
1601;27;O
1604;19;O
1632;18;O
1639;24;O
1650;23;O
1669;26;O
1674;14;O
1701;14;O
1704;19;O
1723;26;O
1724;16;O
1740;17;O
1764;13;O
1792;14;O
